 t,a,e,inc,omega,varpi,f
 1.9723500000000000E+07, 1.9248265751102764E+01, 4.1088865060055546E-02, 1.1789598457210001E-02, 6.9479265822961589E-01, 9.0525247647612384E-01, 1.6527249966550663E-02
 2.0088750000000000E+07, 1.9165662676585104E+01, 3.4777766086776477E-02, 1.2073656035666076E-02, 6.7409565023025197E-01, 1.6054680568390693E+00,-1.0545992549181075E-04
 2.0454000000000000E+07, 1.9312919536383845E+01, 3.9694588619380008E-02, 1.2361971178794503E-02, 6.6176308242958914E-01, 2.3109807373279359E+00,-2.3032281955436371E-02
 2.0819250000000000E+07, 1.9160889433088698E+01, 3.7321087576617888E-02, 1.2632530780212562E-02, 6.4955522225507734E-01, 3.2247089031242426E+00,-2.7359171503852758E-01
 2.1184500000000000E+07, 1.9277004111139892E+01, 3.5830825928493445E-02, 1.2967155806188017E-02, 6.3550865419188651E-01, 2.9815134990697389E-01,-3.0174665144667330E+00
 2.1549750000000000E+07, 1.9230575806789552E+01, 3.5382877522406903E-02, 1.3225057778446155E-02, 6.2330186385159891E-01, 9.8740780913127324E-01,-3.1253581837939111E+00
 2.1915000000000000E+07, 1.9194903427293724E+01, 3.4335764999085916E-02, 1.3551744756901896E-02, 6.1126292374062052E-01,-4.6770434289725422E+00, 3.1411786644981512E+00
 2.2280250000000000E+07, 1.9309146811854376E+01, 3.0840300635726733E-02, 1.3837963490602546E-02, 6.0816768066611482E-01,-4.0592142748658615E+00, 3.1175735824863526E+00
 2.2645500000000000E+07, 1.9152431247266740E+01, 3.8356037369814966E-02, 1.4138810891124688E-02, 6.0040791104993751E-01,-3.3744071645046088E+00, 3.0166629499827051E+00
 2.3010750000000000E+07, 1.9288559643604181E+01, 3.9633202477052161E-02, 1.4457987472564176E-02, 5.9309575826511651E-01, 1.5138024715105330E-01, 1.0191567262314409E-01
 2.3376000000000000E+07, 1.9221257977882370E+01, 3.4413427730986240E-02, 1.4741601963813756E-02, 5.8765027331713537E-01, 8.9968679817974051E-01, 1.2878070014481239E-02
 2.3741250000000000E+07, 1.9204835100604107E+01, 3.5106142264971683E-02, 1.5046180249236865E-02, 5.8302531984096695E-01, 1.5881486442774908E+00,-1.9388694183036795E-06
 2.4106500000000000E+07, 1.9274683078780335E+01, 4.1379068095414293E-02, 1.5320731507132417E-02, 5.8500984396648725E-01, 2.2780057359239039E+00,-2.9989223856658757E-02
 2.4471750000000000E+07, 1.9131080853629197E+01, 3.7299060883325484E-02, 1.5586409749014441E-02, 5.7954801442897563E-01, 3.6545734587251060E+00,-7.7667853468962511E-01
 2.4837000000000000E+07, 1.9282492432132894E+01, 3.2551249086462522E-02, 1.5906285122724122E-02, 5.7932785299748701E-01, 2.3122376064342598E-01,-3.0368811693869797E+00
 2.5202250000000000E+07, 1.9161190108695198E+01, 3.6016325070660458E-02, 1.6129272538133298E-02, 5.7613786140677270E-01, 9.2659328482056713E-01,-3.1262081251232656E+00
 2.5567500000000000E+07, 1.9192306243994256E+01, 3.5799828957360363E-02, 1.6406891192464305E-02, 5.7718174579983395E-01,-4.7536526277195792E+00, 3.1412532011787206E+00
 2.5932750000000000E+07, 1.9245605815448730E+01, 3.4727618893316929E-02, 1.6637047481883216E-02, 5.7942523274098723E-01,-4.1713588782320077E+00, 3.1132368567248765E+00
 2.6298000000000000E+07, 1.9119936941642852E+01, 3.7274002995362487E-02, 1.6896411997753515E-02, 5.7712025528119038E-01,-3.4584955753648847E+00, 2.9844533533047382E+00
 2.6663250000000000E+07, 1.9276553215235069E+01, 3.6195079790071048E-02, 1.7153546565211696E-02, 5.7839389030413502E-01, 6.6657650119735956E-02, 9.1282304114698121E-02
 2.7028500000000000E+07, 1.9152492684830676E+01, 3.2628376003510894E-02, 1.7301500514285653E-02, 5.7826756432323878E-01, 7.9538027542698075E-01, 1.7551655049852927E-02
 2.7393750000000000E+07, 1.9221553604726708E+01, 3.9066317661860514E-02, 1.7550400804318408E-02, 5.7984743617658452E-01, 1.4702528565943274E+00,-2.2267075750650287E-04
 2.7759000000000000E+07, 1.9237486366745745E+01, 3.9853809164279164E-02, 1.7708628964092133E-02, 5.8112346078243882E-01, 2.1613937321271681E+00,-4.7488549090086041E-02
 2.8124250000000000E+07, 1.9152667309781336E+01, 3.3243123970099063E-02, 1.7965310160185134E-02, 5.7874644127643782E-01, 3.9376752112898625E+00,-1.1914720516502639E+00
 2.8489500000000000E+07, 1.9301959128902332E+01, 3.1517556477027468E-02, 1.8134560439965548E-02, 5.8053959402555022E-01, 1.0806558392160248E-01,-3.0240826164802588E+00
 2.8854750000000000E+07, 1.9152362094176766E+01, 3.8270758428630390E-02, 1.8269956004843619E-02, 5.7823285312203276E-01, 8.1141890095649405E-01,-3.1299088144638465E+00
 2.9220000000000000E+07, 1.9256008859175648E+01, 3.5279190687933157E-02, 1.8474993790889346E-02, 5.7925197371211612E-01,-4.9067237658208143E+00, 3.1384495901920961E+00
 2.9585250000000000E+07, 1.9249463859694277E+01, 3.2669958436522373E-02, 1.8628083810238762E-02, 5.7939296753913438E-01,-4.3032311602665665E+00, 3.1030010535441717E+00
 2.9950500000000000E+07, 1.9186442058596519E+01, 3.4802821310605352E-02, 1.8848288304347063E-02, 5.7485410975816031E-01,-3.4769331641118164E+00, 2.8968203020566405E+00
 3.0315750000000000E+07, 1.9312907435169237E+01, 3.7636019412358897E-02, 1.8964216112931930E-02, 5.7559848886780451E-01,-2.0780275577073945E-02, 7.1903376825866464E-02
 3.0681000000000000E+07, 1.9154399353331968E+01, 3.6225414590005452E-02, 1.9108464502221725E-02, 5.7026362343828962E-01, 6.8361771144803840E-01, 1.0851563299451092E-02
 3.1046250000000000E+07, 1.9295389399432462E+01, 4.0685197100639281E-02, 1.9322559360081887E-02, 5.7146954762181534E-01, 1.3461626156205935E+00,-3.1831741906262630E-03
 3.1411500000000000E+07, 1.9225580629919889E+01, 3.5440995839107099E-02, 1.9477417450146056E-02, 5.6704441080136425E-01, 2.0575794596316661E+00,-5.6340696416636263E-02
 3.1776750000000000E+07, 1.9200388523070622E+01, 3.2139732620512874E-02, 1.9681167890683828E-02, 5.6317076698770208E-01, 3.7344827904411320E+00,-1.0820981786326305E+00
 3.2142000000000000E+07, 1.9293385276387887E+01, 3.5199688116634556E-02, 1.9800171588210617E-02, 5.6031625755307179E-01, 3.7027495906920560E-02,-3.0548602078619300E+00
 3.2507250000000000E+07, 1.9143245784029855E+01, 3.8984034461026447E-02, 1.9999457494902839E-02, 5.5530698206065754E-01, 6.8203894184258251E-01,-3.1366449779514225E+00
 3.2872500000000000E+07, 1.9277460402980680E+01, 2.9031092006139445E-02, 2.0244388425001744E-02, 5.5492682095702739E-01,-5.0198758169439994E+00, 3.1353207693873331E+00
 3.3237750000000000E+07, 1.9183826928177822E+01, 3.0657978846240361E-02, 2.0416648097585262E-02, 5.4860259302650050E-01,-4.3815314200761888E+00, 3.1049473129142093E+00
 3.3603000000000000E+07, 1.9204081269317790E+01, 3.5588661374034797E-02, 2.0655270667775935E-02, 5.4500725871811240E-01,-3.2795659119920959E+00, 2.6122920800479741E+00
 3.3968250000000000E+07, 1.9262414736840277E+01, 3.7259006774470999E-02, 2.0816378238085801E-02, 5.4076276000207568E-01,-1.0609767564119632E-01, 5.2655098359334400E-02
 3.4333500000000000E+07, 1.9120316136408192E+01, 3.0193805710236700E-02, 2.1120061051182425E-02, 5.3704589553548732E-01, 5.9604660830079081E-01, 3.6170210136160638E-03
 3.4698750000000000E+07, 1.9283512089937318E+01, 3.4744835682756409E-02, 2.1375511256791685E-02, 5.3536747590642875E-01, 1.2737854298674260E+00,-6.3589405139535945E-03
 3.5064000000000000E+07, 1.9148158159052738E+01, 3.2001867858465205E-02, 2.1624029039828768E-02, 5.2961092586927960E-01, 2.0057231211290998E+00,-7.5112444059065184E-02
 3.5429250000000000E+07, 1.9205650344909706E+01, 3.2674942633395682E-02, 2.1916126362757270E-02, 5.2631796995596369E-01, 4.9862716159079623E+00,-2.4251067708795562E+00
 3.5794500000000000E+07, 1.9225313681750578E+01, 3.2767769941257630E-02, 2.2171774264290827E-02, 5.2422672593388719E-01,-4.1025457361715922E-02,-3.1001603580433845E+00
 3.6159750000000000E+07, 1.9138263339524059E+01, 3.2722601095375017E-02, 2.2538864757971278E-02, 5.2217267010253432E-01, 5.8173519718248601E-01,-3.1408072958897346E+00
 3.6525000000000000E+07, 1.9287866068021927E+01, 2.5598731607616661E-02, 2.2812126844256833E-02, 5.2157134199781985E-01,-5.0956096724442332E+00, 3.1345695125441404E+00
 3.6890250000000000E+07, 1.9141856763876756E+01, 3.2823434753099512E-02, 2.3130914160060832E-02, 5.1656062263937497E-01,-4.4670591666973749E+00, 3.1016022199982527E+00
 3.7255500000000000E+07, 1.9241463790579786E+01, 3.4490004603450426E-02, 2.3464766949286748E-02, 5.1695895891733068E-01,-1.1550502594562500E+00, 3.7840274807948537E-01
 3.7620750000000000E+07, 1.9242375605204547E+01, 3.0919801207636162E-02, 2.3794282117133622E-02, 5.1714044469984111E-01,-1.7250224759726232E-01, 2.6115879901589194E-02
 3.7986000000000000E+07, 1.9177007622475266E+01, 2.7967167331658743E-02, 2.4143822254437924E-02, 5.1829332850646304E-01, 5.0665586871109736E-01, 3.1285192638652011E-03
 3.8351250000000000E+07, 1.9308988325731914E+01, 3.4602798108514653E-02, 2.4441482240551853E-02, 5.1884716501515249E-01, 1.1733971952218172E+00,-5.2478929256960447E-03
 3.8716500000000000E+07, 1.9154120416338859E+01, 3.0803481332711567E-02, 2.4783896956967963E-02, 5.1736281919576410E-01, 1.8989233539371850E+00,-8.7059313860896811E-02
 3.9081750000000000E+07, 1.9289827043328746E+01, 2.7837416391410050E-02, 2.5141785041978455E-02, 5.2109859489890220E-01, 5.1283479994930552E+00,-2.7130496153377899E+00
 3.9447000000000000E+07, 1.9226393412842800E+01, 2.7409574026508534E-02, 2.5451449000589484E-02, 5.2339932103810660E-01, 6.1229987892393174E+00,-3.1105806001617409E+00
 3.9812250000000000E+07, 1.9198938389442986E+01, 2.6874306613077822E-02, 2.5806791709193193E-02, 5.2689103067567811E-01, 4.7048806950654631E-01,-3.1402205282378270E+00
 4.0177500000000000E+07, 1.9305612385798177E+01, 2.4218487353293836E-02, 2.6111061039065148E-02, 5.2912072774079810E-01,-5.2261793377063439E+00, 3.1351788794994584E+00
 4.0542750000000000E+07, 1.9152136930909858E+01, 3.0830417603583935E-02, 2.6455575711113462E-02, 5.3185128025947648E-01,-4.6079089968215685E+00, 3.0838834641855390E+00
 4.0908000000000000E+07, 1.9294616364343231E+01, 2.9280838049160401E-02, 2.6785714176315669E-02, 5.3770366416769311E-01,-1.0463570275417158E+00, 1.2950725695832127E-01
 4.1273250000000000E+07, 1.9211280795817249E+01, 2.5306564491001122E-02, 2.7056812717419439E-02, 5.4256661048598709E-01,-3.0587146975579838E-01, 2.6652837728636553E-02
 4.1638500000000000E+07, 1.9210478368708390E+01, 2.9532023185023706E-02, 2.7397838071778414E-02, 5.4673965000096680E-01, 3.6163831000267899E-01, 3.7437057227622875E-03
 4.2003750000000000E+07, 1.9269993156882325E+01, 3.4224639891779783E-02, 2.7678954757002612E-02, 5.5121595769426046E-01, 1.0184124165418547E+00,-1.1299322174513210E-02
 4.2369000000000000E+07, 1.9134578850458187E+01, 2.6984053360376486E-02, 2.8014165530804512E-02, 5.5559386536924671E-01, 1.7616699379705618E+00,-1.2800065440497024E-01
 4.2734250000000000E+07, 1.9286515726626323E+01, 2.4910576908935094E-02, 2.8266454075634568E-02, 5.6366437478082709E-01, 4.4154510358192880E+00,-2.1666752185386291E+00
 4.3099500000000000E+07, 1.9152709152305444E+01, 2.8955103539111030E-02, 2.8522749250967896E-02, 5.6890272187018120E-01, 5.9704284900532993E+00,-3.1105418861628351E+00
 4.3464750000000000E+07, 1.9196629846378144E+01, 2.8829872842940450E-02, 2.8821280427484469E-02, 5.7453377216160484E-01, 2.9501317432343255E-01,-3.1406985548637580E+00
 4.3830000000000000E+07, 1.9240871272602021E+01, 2.5682333912519267E-02, 2.9061113117325465E-02, 5.8023550235202803E-01,-5.4207597259209024E+00, 3.1322556763229539E+00
 4.4195250000000000E+07, 1.9127603460259639E+01, 2.8088534503525824E-02, 2.9308074686436297E-02, 5.8571927917233868E-01,-4.7810226845907184E+00, 3.0870582787636884E+00
 4.4560500000000000E+07, 1.9276433812754100E+01, 2.7059977450918156E-02, 2.9514931803871124E-02, 5.9400035614618218E-01,-1.2446425067700115E+00, 1.6609705819182555E-01
 4.4925750000000000E+07, 1.9140012930286602E+01, 2.6316379084352415E-02, 2.9725894651664142E-02, 5.9838849770868596E-01,-4.9746009690249887E-01, 4.0282801175844617E-02
 4.5291000000000000E+07, 1.9230663977748712E+01, 3.1918874286929612E-02, 2.9994985864794613E-02, 6.0498157626861437E-01, 1.7393820794115977E-01, 1.3936584416431056E-03
 4.5656250000000000E+07, 1.9233452577369814E+01, 2.9463028152335993E-02, 3.0143906827494873E-02, 6.1015623862309887E-01, 8.3466610612790981E-01,-1.5771467215224134E-02
 4.6021500000000000E+07, 1.9155393758824047E+01, 2.3899021547774173E-02, 3.0331827513041316E-02, 6.1601786024010619E-01, 1.5444340834121526E+00,-8.6999242489568251E-02
 4.6386750000000000E+07, 1.9302267167990266E+01, 2.7252604165489708E-02, 3.0475135495573055E-02, 6.2288647461646418E-01, 2.9990668637395523E+00,-9.1697161077205847E-01
 4.6752000000000000E+07, 1.9150468601929926E+01, 3.1148011487049234E-02, 3.0683086823370367E-02, 6.2648858684279707E-01, 5.7892032113176555E+00,-3.1191497273049635E+00
 4.7117250000000000E+07, 1.9262895369881139E+01, 2.4784389737580719E-02, 3.0888118869687658E-02, 6.3203153790845801E-01,-6.1925885381255821E+00, 3.1415455597888347E+00
 4.7482500000000000E+07, 1.9240144405522265E+01, 2.3500705678401918E-02, 3.0961123422475458E-02, 6.3600466787032450E-01,-5.5937858552756126E+00, 3.1309944752741634E+00
 4.7847750000000000E+07, 1.9195802010707073E+01, 2.7673481043202639E-02, 3.1148046486420687E-02, 6.4122067852834097E-01,-4.9325687754878418E+00, 3.0736352841553023E+00
 4.8213000000000000E+07, 1.9306771364984822E+01, 3.0154912833167881E-02, 3.1266637032293244E-02, 6.4638561092262725E-01,-1.3781880107978139E+00, 1.1802026451211045E-01
 4.8578250000000000E+07, 1.9152938553873391E+01, 2.7727272507411475E-02, 3.1471897921301117E-02, 6.4841597116472116E-01,-6.5880156280024815E-01, 2.1055519615067839E-02
 4.8943500000000000E+07, 1.9303234973308570E+01, 3.1973683318651643E-02, 3.1595693887873318E-02, 6.5308310611381148E-01, 7.7798989269967497E-03, 1.5045861253424495E-05
 4.9308750000000000E+07, 1.9218656772431043E+01, 2.7444117171002296E-02, 3.1680969649584910E-02, 6.5549270444601848E-01, 6.7600373781292100E-01,-1.6592014545695213E-02
 4.9674000000000000E+07, 1.9204194742619912E+01, 2.6617381553332962E-02, 3.1865265378187783E-02, 6.5968152487509457E-01, 1.3884722795044446E+00,-8.6658858653269527E-02
 5.0039250000000000E+07, 1.9287268717899821E+01, 2.9786841082929397E-02, 3.1997773554087630E-02, 6.6300761068703751E-01, 4.8641925978306491E+00,-2.9571107758572959E+00
 5.0404500000000000E+07, 1.9148263072449900E+01, 2.9811448989511640E-02, 3.2199999527251687E-02, 6.6373659851629008E-01, 5.6167085266483472E+00,-3.1308818715387128E+00
 5.0769750000000000E+07, 1.9284279633291817E+01, 2.0346024496898613E-02, 3.2303444899169496E-02, 6.6743474574523964E-01,-6.4904924032915812E-02, 3.1414799891320815E+00
 5.1135000000000000E+07, 1.9169470632331194E+01, 2.5686788413876255E-02, 3.2434461306929618E-02, 6.6828108941699349E-01,-5.7389594784675744E+00, 3.1316000485540769E+00
 5.1500250000000000E+07, 1.9203182332563841E+01, 2.9808294001621598E-02, 3.2658910190306166E-02, 6.7237214276316193E-01,-5.0358602861565718E+00, 3.0090257099603508E+00
 5.1865500000000000E+07, 1.9257557770688013E+01, 2.8765375159116143E-02, 3.2818886655612396E-02, 6.7328376289344372E-01,-1.4878883880980942E+00, 6.4204462715878818E-02
 5.2230750000000000E+07, 1.9123284856204890E+01, 2.2384168771882807E-02, 3.3030560342938685E-02, 6.7399703789169063E-01,-7.9049146581965957E-01, 1.2763299522838278E-02
 5.2596000000000000E+07, 1.9281559809144731E+01, 2.8375553255399939E-02, 3.3164098149389212E-02, 6.7662334728953732E-01,-1.2324612059366048E-01,-1.4096865743807566E-04
 5.2961250000000000E+07, 1.9139971977598414E+01, 2.6290135393421163E-02, 3.3377992514545422E-02, 6.7766423513740648E-01, 5.5620824863885365E-01,-2.9865361691080790E-02
 5.3326500000000000E+07, 1.9213649557951019E+01, 2.6769859768449308E-02, 3.3635549766451729E-02, 6.8123501163971889E-01, 1.3680177679379479E+00,-2.2216488671870194E-01
 5.3691750000000000E+07, 1.9222588117947105E+01, 2.5405543569484899E-02, 3.3819344691796711E-02, 6.8101054628436286E-01, 4.8217504030916851E+00,-3.0788830359952515E+00
 5.4057000000000000E+07, 1.9139805084427824E+01, 2.4619312825870009E-02, 3.4081380156598090E-02, 6.8280531035468506E-01, 5.4815025900629610E+00,-3.1371232076400180E+00
 5.4422250000000000E+07, 1.9286910876495735E+01, 1.9920688763636629E-02, 3.4259092636309454E-02, 6.8566015660940471E-01,-2.0013588286738093E-01, 3.1410367074613026E+00
 5.4787500000000000E+07, 1.9141425865905404E+01, 2.8502597737708912E-02, 3.4555294266047122E-02, 6.8819285748903480E-01,-5.8908085869246154E+00, 3.1211139978313711E+00
 5.5152750000000000E+07, 1.9250129225923203E+01, 2.6404945063638413E-02, 3.4804042413102122E-02, 6.9172082094833132E-01,-3.4418750664095255E+00, 1.2635588681147385E+00
 5.5518000000000000E+07, 1.9237033291838124E+01, 2.2191693380414487E-02, 3.5029507797560734E-02, 6.9268215124070531E-01,-1.5780428057648404E+00, 3.2376127035033238E-02
