 t,a,e,inc,omega,varpi,f
 3.0000000000000000E+03,-3.1635724789348881E-07, 1.3380767174958391E+08, 2.9905142815628361E-01, 1.9214621140148760E+00, 1.1062224773382403E+00, 2.3125635898765648E-01
 3.1000000000000000E+03,-3.4256006400463971E-07, 1.2859088158993639E+08, 2.9904972563704751E-01, 1.9214668703865718E+00, 4.9257741710904011E+00,-1.8971681552420092E-01
 3.2000000000000000E+03,-1.7966427159187165E-07, 1.7755779706479952E+08, 2.9905225632030086E-01, 1.9214736484851145E+00, 2.5543960079692498E+00, 1.7513082267565064E-01
 3.3000000000000000E+03,-4.2324116472363932E-07, 1.1567945213444799E+08, 2.9905676786454705E-01, 1.9214624981798125E+00, 6.1306897102731739E-02, 2.1723960254786876E-02
 3.4000000000000000E+03,-1.9019476949098344E-07, 1.7258012273470733E+08, 2.9906579083596618E-01, 1.9213376572316629E+00, 3.9421976654685622E+00,-1.6760857860430312E-01
 3.5000000000000000E+03,-3.2579054345019761E-07, 1.3187968892974776E+08, 2.9904820099683427E-01, 1.9213117195432605E+00, 1.5283063663906933E+00, 2.2444225562307107E-01
 3.6000000000000000E+03,-3.3419376683551468E-07, 1.3021237992726626E+08, 2.9904724222787538E-01, 1.9213193996581717E+00, 5.3285873642876247E+00,-1.9779640633502238E-01
 3.7000000000000000E+03,-1.8477594534306772E-07, 1.7511185780264190E+08, 2.9905148830220907E-01, 1.9213239508333071E+00, 2.9624847450287444E+00, 1.8959162384864942E-01
 3.8000000000000000E+03,-4.2397827832786090E-07, 1.1559388852553055E+08, 2.9905959879029803E-01, 1.9212735893998520E+00, 4.8715948585169189E-01, 8.2476888123228422E-03
 3.9000000000000000E+03,-1.8491908125107422E-07, 1.7504853958245352E+08, 2.9906705379408849E-01, 1.9211722926819284E+00, 4.3438901505376712E+00,-1.5445278685598715E-01
 4.0000000000000000E+03,-3.3399408570081884E-07, 1.3026028164499663E+08, 2.9905737315633574E-01, 1.9211694525693439E+00, 1.9554899784932720E+00, 2.1755776571815238E-01
 4.1000000000000000E+03,-3.2630330420642582E-07, 1.3178668695040339E+08, 2.9905707710106094E-01, 1.9211771786307130E+00,-5.3830266944749949E-01,-2.0436405141898847E-01
 4.2000000000000000E+03,-1.8989538471308108E-07, 1.7274419505048308E+08, 2.9906397141044228E-01, 1.9211765229513695E+00, 3.3716654820774226E+00, 2.0146035412235933E-01
 4.3000000000000000E+03,-4.2381118252943671E-07, 1.1562084652622314E+08, 2.9907769012155744E-01, 1.9210443778260153E+00, 9.2144198972576907E-01,-4.3850725593548709E-03
 4.4000000000000000E+03,-1.8028476058933093E-07, 1.7728995166405675E+08, 2.9907639744912640E-01, 1.9210031502615759E+00, 4.7509173004763454E+00,-1.4056974177343928E-01
 4.5000000000000000E+03,-3.4164137911905049E-07, 1.2879454806289184E+08, 2.9907079764708350E-01, 1.9210085602311966E+00, 2.3793434339170805E+00, 2.1026828439840797E-01
 4.6000000000000000E+03,-3.1838213381653069E-07, 1.3341541596245088E+08, 2.9907137750178603E-01, 1.9210147885011202E+00,-1.1356703205815455E-01,-2.1004051630134332E-01
 4.7000000000000000E+03,-1.9530822608709989E-07, 1.7032701296566474E+08, 2.9908268519472181E-01, 1.9210006137136526E+00, 3.7781414157390403E+00, 2.1182576677046280E-01
 4.8000000000000000E+03,-4.2280422453888254E-07, 1.1575526465293704E+08, 2.9909359263509694E-01, 1.9208007372596443E+00, 1.3551285451165602E+00,-1.6995664549500248E-02
 4.9000000000000000E+03,-1.7597844200116097E-07, 1.7943562832595393E+08, 2.9908788045614781E-01, 1.9207991986442312E+00, 5.1603395277872686E+00,-1.2510031822972420E-01
 5.0000000000000000E+03,-3.4923375169052536E-07, 1.2737725520034587E+08, 2.9908460316590729E-01, 1.9208077462962025E+00, 2.7941538202541332E+00, 2.0209728768973403E-01
 5.1000000000000000E+03,-3.0990204668395660E-07, 1.3521712284413278E+08, 2.9908660876332721E-01, 1.9208111651145048E+00, 3.1356147110843091E-01,-2.1517115007471802E-01
 5.2000000000000000E+03,-2.0139007759787698E-07, 1.6770992356435907E+08, 2.9910572136503383E-01, 1.9207571142725468E+00, 4.1789394605140862E+00, 2.2133327770915420E-01
 5.3000000000000000E+03,-4.2081489397725165E-07, 1.1601134298870526E+08, 2.9910342658338096E-01, 1.9205115964595489E+00, 1.7790945852934679E+00,-3.0458453842450134E-02
 5.4000000000000000E+03,-1.7177661075263984E-07, 1.8158551284261629E+08, 2.9909833275820635E-01, 1.9205188481094584E+00,-7.1529929762077371E-01,-1.0668372196082311E-01
 5.5000000000000000E+03,-3.5726229827327896E-07, 1.2591469056289124E+08, 2.9909650215809219E-01, 1.9205285794370610E+00, 3.1947501626807169E+00, 1.9226692459118422E-01
 5.6000000000000000E+03,-3.0013488009930481E-07, 1.3737273296360791E+08, 2.9910109436657972E-01, 1.9205275480205772E+00, 7.3393457573195309E-01,-2.1991715774630000E-01
 5.7000000000000000E+03,-2.0874314314568680E-07, 1.6467300187756753E+08, 2.9913345243896589E-01, 1.9203381474153014E+00, 4.5693013764509729E+00, 2.3036077534137364E-01
 5.8000000000000000E+03,-4.1728876257867434E-07, 1.1645956027119011E+08, 2.9910790985797753E-01, 1.9200418924869642E+00, 2.1829609960191227E+00,-4.6032616971130147E-02
 5.9000000000000000E+03,-1.6752429004485440E-07, 1.8380849489613569E+08, 2.9910420232400248E-01, 1.9200503970703293E+00,-3.1836369894903260E-01,-8.2853714499136602E-02
 6.0000000000000000E+03,-3.6634079877221497E-07, 1.2429834278627311E+08, 2.9910332637805220E-01, 1.9200604687249034E+00, 3.5732842569555561E+00, 1.7931392803724580E-01
 6.1000000000000000E+03,-2.8785093325626354E-07, 1.4021838266683662E+08, 2.9911271218254976E-01, 1.9200531408969679E+00, 1.1329200669183923E+00,-2.2415071210542872E-01
 6.2000000000000000E+03,-2.1851075286454039E-07, 1.6083844066890702E+08, 2.9915728980334610E-01, 1.9193982769145321E+00, 4.9389154867158531E+00, 2.3897383949737133E-01
 6.3000000000000000E+03,-4.1097274542959985E-07, 1.1726980145258307E+08, 2.9909450390646519E-01, 1.9190382992743360E+00, 2.5524060766667631E+00,-6.5719083454160512E-02
 6.4000000000000000E+03,-1.6331022551085845E-07, 1.8603448887875924E+08, 2.9909188141750920E-01, 1.9190469370042262E+00, 5.0674201779333128E-02,-4.9043356393165698E-02
 6.5000000000000000E+03,-3.7724122572411921E-07, 1.2240295781396207E+08, 2.9909160793621870E-01, 1.9190568923678513E+00, 3.9150775374363906E+00, 1.6043502117633740E-01
 6.6000000000000000E+03,-2.7103639027707719E-07, 1.4439635776207730E+08, 2.9910829048689952E-01, 1.9190437805063885E+00, 1.4879805393680612E+00,-2.2682873777259102E-01
 6.7000000000000000E+03,-2.3292272206231081E-07, 1.5561333861603621E+08, 2.9913381249904553E-01, 1.9175056236424801E+00, 5.2684626367414413E+00, 2.4642721695255232E-01
 6.8000000000000000E+03,-3.9994347762249767E-07, 1.1875330341297565E+08, 2.9903987593024312E-01, 1.9170984683126828E+00, 2.8692870941010695E+00,-9.2106214435309100E-02
 6.9000000000000000E+03,-1.6025726349023734E-07, 1.8760391030096456E+08, 2.9903783574213028E-01, 1.9171072339485913E+00, 3.6890150240778352E-01, 5.8879229896995522E-04
 7.0000000000000000E+03,-3.9024083190276473E-07, 1.2022218465958175E+08, 2.9903784559804941E-01, 1.9171167550612587E+00, 4.2026446796845249E+00, 1.3189244996070795E-01
 7.1000000000000000E+03,-2.4824257856188062E-07, 1.5071833864066890E+08, 2.9905918699974399E-01, 1.9171038222765435E+00, 1.7782451041849765E+00,-2.2437777322343302E-01
 7.2000000000000000E+03,-2.5446711849539273E-07, 1.4871410288209075E+08, 2.9905269635761605E-01, 1.9154816586377499E+00,-7.4384997348084791E-01, 2.4934903671372949E-01
 7.3000000000000000E+03,-3.8207631779131557E-07, 1.2137044923121364E+08, 2.9897810833130395E-01, 1.9151066834248758E+00, 3.1226400061486621E+00,-1.2578966839067388E-01
 7.4000000000000000E+03,-1.6146475384953307E-07, 1.8670447861017552E+08, 2.9897608728942732E-01, 1.9151155484355531E+00, 6.2351941921556331E-01, 6.6842048267341997E-02
 7.5000000000000000E+03,-4.0340867102556926E-07, 1.1811936913555630E+08, 2.9897611674311986E-01, 1.9151244558229330E+00, 4.4303766732192891E+00, 9.1493702266848428E-02
 7.6000000000000000E+03,-2.2108988680696491E-07, 1.5953366560131630E+08, 2.9899316051186575E-01, 1.9151136049974991E+00, 2.0023379790149001E+00,-2.0940744901677263E-01
 7.7000000000000000E+03,-2.8358890555812469E-07, 1.4076565952568808E+08, 2.9900017809373663E-01, 1.9143421313749360E+00,-5.3161257979838572E-01, 2.4213516873756619E-01
 7.8000000000000000E+03,-3.5616660668804345E-07, 1.2561494058646163E+08, 2.9895937006983503E-01, 1.9140295820399378E+00, 3.3198866905512125E+00,-1.6276960995072118E-01
 7.9000000000000000E+03,-1.7083575625406859E-07, 1.8137833352522415E+08, 2.9895683585870575E-01, 1.9140382081613307E+00, 8.2343073381634757E-01, 1.3866461448878650E-01
 8.0000000000000000E+03,-4.1228132950696477E-07, 1.1675585650593840E+08, 2.9895674094135788E-01, 1.9140465037472347E+00, 4.6109092391763706E+00, 4.0744182120508968E-02
 8.1000000000000000E+03,-1.9423394649392390E-07, 1.7008304774894077E+08, 2.9896811841042753E-01, 1.9140365311249061E+00, 2.1794275450772225E+00,-1.7290285091712398E-01
 8.2000000000000000E+03,-3.1753992874399528E-07, 1.3297539761117563E+08, 2.9898264405848907E-01, 1.9137721257284479E+00,-3.5963141126517817E-01, 2.2080931911328525E-01
 8.3000000000000000E+03,-3.2318965720789746E-07, 1.3181616300542821E+08, 2.9896581693889651E-01, 1.9135120611801291E+00, 3.4807722524133116E+00,-1.9572528713976742E-01
 8.4000000000000000E+03,-1.9022300141741217E-07, 1.7182072286810598E+08, 2.9896230579528776E-01, 1.9135197609378860E+00, 9.8943345037692754E-01, 1.9853383183333415E-01
 8.5000000000000000E+03,-4.1219844714312197E-07, 1.1672273068666196E+08, 2.9896204947756555E-01, 1.9135275916800540E+00, 4.7636831424933508E+00,-1.5953160537681896E-02
 8.6000000000000000E+03,-1.7289306214718280E-07, 1.8021071229106596E+08, 2.9897054024424657E-01, 1.9135214958614559E+00, 2.3311937910874887E+00,-1.0916045456814960E-01
 8.7000000000000000E+03,-3.5168456946786123E-07, 1.2633082290129393E+08, 2.9898166401763238E-01, 1.9134142523797306E+00,-2.0872970230479515E-01, 1.8533213664124285E-01
 8.8000000000000000E+03,-2.8609091911372761E-07, 1.4007537190415671E+08, 2.9898006348902872E-01, 1.9131951650776975E+00, 3.6226863667224114E+00,-2.1721391796509093E-01
 8.9000000000000000E+03,-2.1860575222413063E-07, 1.6024968648312294E+08, 2.9897509150907919E-01, 1.9132008317874629E+00, 1.1379924465492384E+00, 2.3525272070368908E-01
 9.0000000000000000E+03,-4.0067821335630699E-07, 1.1836751818762089E+08, 2.9897467264446204E-01, 1.9132084211931362E+00, 4.9026783892130297E+00,-7.3457052273769224E-02
 9.1000000000000000E+03,-1.6131637419217165E-07, 1.8653625323995021E+08, 2.9898135753103344E-01, 1.9132067885839246E+00, 2.4704043128906323E+00,-2.1359717039655592E-02
 9.2000000000000000E+03,-3.8136300408919962E-07, 1.2130560661642422E+08, 2.9898947256680003E-01, 1.9131491998963301E+00,-6.7722478285332954E-02, 1.3819366139956163E-01
 9.3000000000000000E+03,-2.4853563254106592E-07, 1.5027492450468481E+08, 2.9899732040007837E-01, 1.9129619856180355E+00, 3.7556760585371380E+00,-2.2089201098268380E-01
 9.4000000000000000E+03,-2.5340161209410685E-07, 1.4883236974711743E+08, 2.9899019020036066E-01, 1.9129637735375971E+00, 1.2785438392628883E+00, 2.4709407754836293E-01
 9.5000000000000000E+03,-3.7811431354143819E-07, 1.2184108381819655E+08, 2.9898959851645063E-01, 1.9129713488137972E+00, 5.0360641835982980E+00,-1.2689985992971700E-01
 9.6000000000000000E+03,-1.6210411729768942E-07, 1.8607525987202105E+08, 2.9899490307810511E-01, 1.9129732340344721E+00, 2.6043953553478216E+00, 7.4557805544691588E-02
 9.7000000000000000E+03,-4.0247903072268524E-07, 1.1808012883571383E+08, 2.9900157227804547E-01, 1.9129343047829463E+00, 7.0110796351233517E-02, 8.2972199234957689E-02
 9.8000000000000000E+03,-2.1415150209210860E-07, 1.6189162435057941E+08, 2.9901433508746394E-01, 1.9127710941758798E+00, 3.8859595737210926E+00,-2.0116811937536286E-01
 9.9000000000000000E+03,-2.9138930214199202E-07, 1.3879726242068714E+08, 2.9900380001611554E-01, 1.9127655249817381E+00, 1.4171747497335445E+00, 2.3724838759293790E-01
 1.0000000000000000E+04,-3.4708923634605478E-07, 1.2717480418856549E+08, 2.9900300770722338E-01, 1.9127732647139410E+00, 5.1694819031656127E+00,-1.7182490076009690E-01
 1.0100000000000000E+04,-1.7530968296937451E-07, 1.7893897307811528E+08, 2.9900721637768191E-01, 1.9127777144185658E+00, 2.7385330649903525E+00, 1.5710252343981990E-01
 1.0200000000000000E+04,-4.1218349960106725E-07, 1.1668993068107678E+08, 2.9901347726146887E-01, 1.9127469615095267E+00, 2.1005552335970945E-01, 2.3798471301171305E-02
 1.0300000000000000E+04,-1.8627791076347287E-07, 1.7359826783451325E+08, 2.9902546060385421E-01, 1.9125968018727093E+00, 4.0186438819159145E+00,-1.5424914894476349E-01
 1.0400000000000000E+04,-3.2900189282972338E-07, 1.3064108930084057E+08, 2.9900902205305591E-01, 1.9125764220229364E+00, 1.5592453885875472E+00, 2.1042475210909745E-01
 1.0500000000000000E+04,-3.1142202794191574E-07, 1.3427924668510190E+08, 2.9900799428973646E-01, 1.9125844268849796E+00, 5.3083605029334215E+00,-2.0427026082190949E-01
 1.0600000000000000E+04,-1.9855319135406345E-07, 1.6816500522255528E+08, 2.9901131962475852E-01, 1.9125907795644403E+00, 2.8783376288221012E+00, 2.1313076714450679E-01
 1.0700000000000000E+04,-4.0964596338104707E-07, 1.1706978610333578E+08, 2.9901786256509150E-01, 1.9125637817692045E+00, 3.5798571300496951E-01,-3.4895101261486025E-02
 1.0800000000000000E+04,-1.6775807439421622E-07, 1.8296829754278728E+08, 2.9901814617574907E-01, 1.9123965706426966E+00, 4.1596596312623015E+00,-8.1904057823172602E-02
 1.0900000000000000E+04,-3.6261253993535793E-07, 1.2447667885486948E+08, 2.9899056550877967E-01, 1.9123436437469741E+00, 1.7114951018440263E+00, 1.7181905746705403E-01
 1.1000000000000000E+04,-2.7535063887001499E-07, 1.4284708962354180E+08, 2.9898928508575656E-01, 1.9123519226778278E+00, 5.4600897879295065E+00,-2.2108560357171989E-01
 1.1100000000000000E+04,-2.2809638613431391E-07, 1.5694548046928507E+08, 2.9899189479549504E-01, 1.9123597346365726E+00, 3.0317468558874729E+00, 2.4156691379828565E-01
 1.1200000000000000E+04,-3.9658192418502044E-07, 1.1901962192081393E+08, 2.9899937290424400E-01, 1.9123337527141979E+00, 5.2285310646029615E-01,-8.8585187957037834E-02
 1.1300000000000000E+04,-1.6018961867435604E-07, 1.8731759933580309E+08, 2.9896771503175323E-01, 1.9120408623981826E+00, 4.3183713877375176E+00, 3.7546956165841832E-03
 1.1400000000000000E+04,-3.8922543543897129E-07, 1.2021784933702554E+08, 2.9891974008885214E-01, 1.9119124871409721E+00, 1.8852250624600462E+00, 1.2741271301239976E-01
 1.1500000000000000E+04,-2.4309098478764997E-07, 1.5212140581112361E+08, 2.9891825735136623E-01, 1.9119209475530778E+00,-6.4549944724871944E-01,-2.2110845358293757E-01
 1.1600000000000000E+04,-2.5942597477806011E-07, 1.4725281858540413E+08, 2.9892033340744356E-01, 1.9119298711141699E+00, 3.2132079145119912E+00, 2.4847613972523219E-01
 1.1700000000000000E+04,-3.7750687835066137E-07, 1.2206312089953876E+08, 2.9892983646212412E-01, 1.9119014565189278E+00, 7.2145780608953336E-01,-1.3286467810539265E-01
 1.1800000000000000E+04,-1.6246864307998926E-07, 1.8614511178947887E+08, 2.9886841163617367E-01, 1.9112043168406543E+00, 4.5127792854396578E+00, 8.2222346292697410E-02
 1.1900000000000000E+04,-4.0753291310213029E-07, 1.1761645918011856E+08, 2.9879724968538662E-01, 1.9109522647954853E+00, 2.1012924144736220E+00, 8.4743868269791980E-02
 1.2000000000000000E+04,-2.1843136773440553E-07, 1.6065588034642395E+08, 2.9879577309495303E-01, 1.9109607002972848E+00,-4.1839119050836926E-01,-2.0797039696040567E-01
 1.2100000000000000E+04,-2.8728725149581212E-07, 1.4008519431621626E+08, 2.9879761619827316E-01, 1.9109703964531084E+00, 3.4478584409187292E+00, 2.4330598821831612E-01
 1.2200000000000000E+04,-3.5935217014310180E-07, 1.2524569363732040E+08, 2.9881199748121151E-01, 1.9109315292472067E+00, 9.8267976851738426E-01,-1.6423774292702761E-01
 1.2300000000000000E+04,-1.6985249172504920E-07, 1.8228729381213698E+08, 2.9878401204412980E-01, 1.9100277715625751E+00, 4.7734585649873669E+00, 1.3669636156321482E-01
 1.2400000000000000E+04,-4.1786067943827410E-07, 1.1629364747820397E+08, 2.9867374762698351E-01, 1.9098605199151226E+00, 2.3855161192453442E+00, 5.0976061817389971E-02
 1.2500000000000000E+04,-2.0233330768118426E-07, 1.6712492509361112E+08, 2.9867268312582473E-01, 1.9098686630308601E+00,-1.1786155250751040E-01,-1.8979665741158347E-01
 1.2600000000000000E+04,-3.0809526359259932E-07, 1.3543401970564184E+08, 2.9867472280709279E-01, 1.9098787589454487E+00, 3.7510298001804081E+00, 2.3469880476362892E-01
 1.2700000000000000E+04,-3.4581834816409813E-07, 1.2782367865015925E+08, 2.9870084632372662E-01, 1.9098116083980408E+00, 1.3189213389539485E+00,-1.8378428465344906E-01
 1.2800000000000000E+04,-1.7741400051794858E-07, 1.7855266655264556E+08, 2.9865290273919765E-01, 1.9094157372134448E+00, 5.1082742767369869E+00, 1.6841198700596346E-01
 1.2900000000000000E+04,-4.2231631115523986E-07, 1.1575912306042609E+08, 2.9858237286296019E-01, 1.9093502696502356E+00, 2.7339157169966191E+00, 2.7222696887213200E-02
 1.3000000000000000E+04,-1.9223338562347111E-07, 1.7157760876443121E+08, 2.9858212886381852E-01, 1.9093580093383173E+00, 2.5017867942713234E-01,-1.7212396840291108E-01
 1.3100000000000000E+04,-3.2254603184376635E-07, 1.3245613374386241E+08, 2.9858477542962086E-01, 1.9093680381244720E+00, 4.1067509029255458E+00, 2.2605542715922475E-01
 1.3200000000000000E+04,-3.3510775885754495E-07, 1.2994163957457259E+08, 2.9862198171204085E-01, 1.9092612150907786E+00, 1.7046690546696965E+00,-1.9610219284151439E-01
 1.3300000000000000E+04,-1.8407727393080403E-07, 1.7538006368745446E+08, 2.9857571551341744E-01, 1.9091485105308199E+00, 5.4898435655069253E+00, 1.8834573459138801E-01
 1.3400000000000000E+04,-4.2389007384076032E-07, 1.1558514538554874E+08, 2.9854806574536558E-01, 1.9091206602675315E+00, 3.1155973842755649E+00, 9.5806601455134428E-03
 1.3500000000000000E+04,-1.8532363349475093E-07, 1.7480799430410597E+08, 2.9854891213196871E-01, 1.9091281342060511E+00, 6.5712382202350850E-01,-1.5589518875931688E-01
 1.3600000000000000E+04,-3.3324960398271999E-07, 1.3035593949670963E+08, 2.9855251833916857E-01, 1.9091373417967143E+00, 4.4919547940065261E+00, 2.1793456007992373E-01
 1.3700000000000000E+04,-3.2595785156905868E-07, 1.3180399744365461E+08, 2.9858313034767464E-01, 1.9090061356091661E+00, 2.1120725809029763E+00,-2.0448611527904600E-01
 1.3800000000000000E+04,-1.9010066201369417E-07, 1.7262045045987394E+08, 2.9855492309063880E-01, 1.9089758706560602E+00,-3.8453272323199927E-01, 2.0242161128616853E-01
 1.3900000000000000E+04,-4.2405636129164820E-07, 1.1558365395824143E+08, 2.9854364712543213E-01, 1.9089669706985049E+00, 3.5120287964267733E+00,-4.8730449361779910E-03
 1.4000000000000000E+04,-1.8008379540739432E-07, 1.7736395452842644E+08, 2.9854583088293263E-01, 1.9089743746462580E+00, 1.0824894101851712E+00,-1.4048586499063145E-01
 1.4100000000000000E+04,-3.4196936302313877E-07, 1.2870395291263239E+08, 2.9855080200533141E-01, 1.9089810399488893E+00, 4.8943018120164989E+00, 2.1011354717437822E-01
 1.4200000000000000E+04,-3.1766976994091212E-07, 1.3353688798592882E+08, 2.9857201798274102E-01, 1.9088280896762624E+00, 2.5258701115807831E+00,-2.1074342027739434E-01
 1.4300000000000000E+04,-1.9584757092019647E-07, 1.7008722530030093E+08, 2.9855612913275520E-01, 1.9088220040329924E+00, 4.0793124856008500E-02, 2.1331266777439650E-01
 1.4400000000000000E+04,-4.2335985968588309E-07, 1.1568819772208272E+08, 2.9855124778162873E-01, 1.9088223206083248E+00, 3.9151618587225094E+00,-1.7751748571151998E-02
 1.4500000000000000E+04,-1.7577898195090842E-07, 1.7953523999850309E+08, 2.9855509349492482E-01, 1.9088295361442569E+00, 1.5134069507966965E+00,-1.2510600901232249E-01
 1.4600000000000000E+04,-3.4966600184417371E-07, 1.2728554160055132E+08, 2.9856192831118955E-01, 1.9088287791152336E+00, 5.3078657043056596E+00, 2.0221690157059846E-01
 1.4700000000000000E+04,-3.0967597108571465E-07, 1.3525736169590569E+08, 2.9857410175409704E-01, 1.9086538541721281E+00, 2.9386098940892311E+00,-2.1577123292470682E-01
 1.4800000000000000E+04,-2.0165373682009657E-07, 1.6762410498675376E+08, 2.9856473752941337E-01, 1.9086562007668466E+00, 4.7449569803800129E-01, 2.2233697813011644E-01
 1.4900000000000000E+04,-4.2194911733122558E-07, 1.1588215394396749E+08, 2.9856269759159026E-01, 1.9086610987809134E+00, 4.3212260273689225E+00,-3.0077010953705186E-02
 1.5000000000000000E+04,-1.7202021876420223E-07, 1.8148360618989715E+08, 2.9856857325446912E-01, 1.9086664372096487E+00, 1.9409912831910563E+00,-1.0890929746507587E-01
 1.5100000000000000E+04,-3.5693109190564508E-07, 1.2597640446286638E+08, 2.9857747838176329E-01, 1.9086418071023874E+00,-5.5479625560026236E-01, 1.9378314843509051E-01
 1.5200000000000000E+04,-3.0146129758986908E-07, 1.3708232489211744E+08, 2.9858044744134865E-01, 1.9084510460245490E+00, 3.3462719587206955E+00,-2.1999209587316104E-01
 1.5300000000000000E+04,-2.0788387332560796E-07, 1.6508305955173662E+08, 2.9857475036041031E-01, 1.9084566598655794E+00, 9.0821937799640406E-01, 2.3021054547709047E-01
