 t,a,e,inc,omega,varpi,f
 4.3830000000000000E+06, 3.8707666459797324E-01, 2.0741045850036779E-01, 1.1105979669859092E-01, 5.5417133618610004E-01,-4.1732955001196892E-03,-6.0665082990028873E-01
 4.7482500000000000E+06, 3.8707643420798482E-01, 2.0748177917197072E-01, 1.1032939639378288E-01, 5.2736893151410058E-01, 2.1824520756416688E-01,-3.5378858219142534E-01
 5.1135000000000000E+06, 3.8707566066042687E-01, 2.0752598129080613E-01, 1.0964112176962242E-01, 5.0007804033879943E-01, 4.4437418129075379E-01,-1.4838361940601377E-01
 5.4787500000000000E+06, 3.8707633830950022E-01, 2.0756733012542827E-01, 1.0899621263085844E-01, 4.7234307043061113E-01, 6.7360112595810251E-01,-2.7813734597013220E-02
 5.8440000000000000E+06, 3.8707539190862406E-01, 2.0758654573180182E-01, 1.0839961034872582E-01, 4.4415844814097344E-01, 9.0456620112128183E-01, 2.7574789074471654E-03
 6.2092500000000000E+06, 3.8707636459210459E-01, 2.0757411232321768E-01, 1.0785147645869601E-01, 4.1549740862221052E-01, 1.1361977065504367E+00, 7.3772911952713210E-02
 6.5745000000000000E+06, 3.8707574374963793E-01, 2.0758460319354721E-01, 1.0735179016309163E-01, 3.8643693590042200E-01, 1.3674326565869654E+00, 2.3836143951367442E-01
 6.9397500000000000E+06, 3.8707665040039346E-01, 2.0752898408349216E-01, 1.0690734697297878E-01, 3.5691200214594371E-01, 1.5968879740602271E+00, 4.7367957548941692E-01
 7.3050000000000000E+06, 3.8707686451043516E-01, 2.0749610861248097E-01, 1.0651355982853003E-01, 3.2699303478270686E-01, 1.8240485488973639E+00, 7.2885813270929034E-01
 7.6702500000000000E+06, 3.8707728015076853E-01, 2.0743314921230657E-01, 1.0617528710264319E-01, 2.9670044230235143E-01, 2.0476994728568840E+00, 9.5069857490303011E-01
 8.0355000000000000E+06, 3.8707840314980169E-01, 2.0733905723500040E-01, 1.0589470126505286E-01, 2.6603601100710295E-01, 2.2675731697338462E+00, 1.1212772938419897E+00
 8.4007500000000000E+06, 3.8707825052880312E-01, 2.0725984925016822E-01, 1.0566730881331410E-01, 2.3503232544847502E-01, 2.4831562977461195E+00, 1.2475494059214989E+00
 8.7660000000000000E+06, 3.8707993252995221E-01, 2.0712027887432663E-01, 1.0549957919291059E-01, 2.0376973878382187E-01, 2.6940923981978719E+00, 1.3423553724539929E+00
 9.1312500000000000E+06, 3.8707989427660044E-01, 2.0700565114799696E-01, 1.0538727927414460E-01, 1.7221640012520295E-01, 2.9006042545140516E+00, 1.4165473291276491E+00
 9.4965000000000000E+06, 3.8708126247947067E-01, 2.0684325003361098E-01, 1.0533035321021650E-01, 1.4046987435881686E-01,-3.1808763982475377E+00, 1.4776227579679797E+00
 9.8617500000000000E+06, 3.8708180595531178E-01, 2.0667294324516358E-01, 1.0532942542119644E-01, 1.0856040945324397E-01,-2.9835390846498440E+00, 1.5308496686891098E+00
 1.0227000000000000E+07, 3.8708267930024204E-01, 2.0650010097771934E-01, 1.0538060282953671E-01, 7.6489509872965197E-02,-2.7905834704934227E+00, 1.5797642419855054E+00
 1.0592250000000000E+07, 3.8708360072397835E-01, 2.0628824360535000E-01, 1.0548091099823119E-01, 4.4393546618667408E-02,-2.6018278921994247E+00, 1.6271894880654618E+00
 1.0957500000000000E+07, 3.8708427086633895E-01, 2.0607335039274385E-01, 1.0563101093503990E-01, 1.2216184555972280E-02,-2.4169586678321830E+00, 1.6751085228152591E+00
 1.1322750000000000E+07, 3.8708512487696434E-01, 2.0585019049207523E-01, 1.0582156530468817E-01, 1.9936748491340417E-02,-2.2990244398902777E+00, 1.7255529877120555E+00
 1.1688000000000000E+07, 3.8708581399637931E-01, 2.0559008306611237E-01, 1.0605268495724304E-01, 5.2038983565944621E-02,-2.2350427223845832E+00, 1.7801750420184226E+00
 1.2053250000000000E+07, 3.8708637110342864E-01, 2.0534152696050717E-01, 1.0631832855874504E-01, 8.4079377720976831E-02,-2.1856211991886565E+00, 1.8406700976493389E+00
 1.2418500000000000E+07, 3.8708712765207670E-01, 2.0506420575584097E-01, 1.0660975891918663E-01, 1.1599881110167737E-01,-2.1465042283906652E+00, 1.9089699495536505E+00
 1.2783750000000000E+07, 3.8708729685138621E-01, 2.0478512128505458E-01, 1.0692693365330337E-01, 1.4778662314922864E-01,-2.1139520310139943E+00, 1.9863759964414596E+00
 1.3149000000000000E+07, 3.8708738655693292E-01, 2.0449980519112090E-01, 1.0725865562577432E-01, 1.7944216614303643E-01,-2.0841703567359340E+00, 2.0746857694343652E+00
 1.3514250000000000E+07, 3.8708765305836701E-01, 2.0419918902372203E-01, 1.0759758820884352E-01, 2.1091295668655682E-01,-2.0534499575252716E+00, 2.1744904152883144E+00
 1.3879500000000000E+07, 3.8708758611827965E-01, 2.0390772704122648E-01, 1.0794389696545412E-01, 2.4223266910436594E-01,-2.0177495465553377E+00, 2.2852218352304066E+00
 1.4244750000000000E+07, 3.8708773963718046E-01, 2.0360913313875995E-01, 1.0827972913877691E-01, 2.7339743321467347E-01,-1.9722530733110597E+00, 2.4052803867138302E+00
 1.4610000000000000E+07, 3.8708733848466909E-01, 2.0330796087560685E-01, 1.0860736215129434E-01, 3.0438948522528880E-01,-1.9109235043093693E+00, 2.5298444187152636E+00
 1.4975250000000000E+07, 3.8708785241620469E-01, 2.0302789917518357E-01, 1.0891487137343844E-01, 3.3526279676223503E-01,-1.8258766497917820E+00, 2.6538702219684174E+00
 1.5340500000000000E+07, 3.8708782395989294E-01, 2.0274557946160709E-01, 1.0919566593298577E-01, 3.6603007261991710E-01,-1.7080406765983904E+00, 2.7706826062366634E+00
 1.5705750000000000E+07, 3.8708753246983579E-01, 2.0248097855503658E-01, 1.0944445099913445E-01, 3.9669009876635247E-01,-1.5488254252807607E+00, 2.8752164791099339E+00
 1.6071000000000000E+07, 3.8708787451602650E-01, 2.0225471524699473E-01, 1.0965532965476610E-01, 4.2735243007126106E-01,-1.3484655756222927E+00, 2.9639506482817191E+00
 1.6436250000000000E+07, 3.8708753004364943E-01, 2.0202155234678035E-01, 1.0981798132275282E-01, 4.5797790419109063E-01,-1.1248909857860432E+00, 3.0348141401963908E+00
 1.6801500000000000E+07, 3.8708809980867864E-01, 2.0184851584266694E-01, 1.0993398342955669E-01, 4.8868019361626946E-01,-9.1113324803131190E-01, 3.0876034323593364E+00
 1.7166750000000000E+07, 3.8708741951296677E-01, 2.0169219227164886E-01, 1.0999331846897575E-01, 5.1948612463144850E-01,-7.3514975700243013E-01, 3.1223331394564853E+00
 1.7532000000000000E+07, 3.8708807347663304E-01, 2.0156727846559280E-01, 1.0999252932630872E-01, 5.5044824387365854E-01,-6.0521385701536823E-01, 3.1395037905318088E+00
 1.7897250000000000E+07, 3.8708778617294709E-01, 2.0150354504326448E-01, 1.0993485428963913E-01, 5.8165289137257004E-01,-5.1659212743775018E-01,-3.1393765357736965E+00
 1.8262500000000000E+07, 3.8708805499422572E-01, 2.0144955674280510E-01, 1.0980806805895378E-01, 6.1315615686714886E-01,-4.6027028791788843E-01,-3.1219706160958820E+00
 1.8627750000000000E+07, 3.8708774992594808E-01, 2.0147816313170219E-01, 1.0962351655270126E-01, 6.4500059078699057E-01,-4.2819007387146779E-01,-3.0870420960208174E+00
 1.8993000000000000E+07, 3.8708826333722790E-01, 2.0151963758664640E-01, 1.0937171524730328E-01, 6.7732020140698490E-01,-4.1434161255190199E-01,-3.0342260225826756E+00
 1.9358250000000000E+07, 3.8708788080118672E-01, 2.0161737703514451E-01, 1.0905954121492022E-01, 7.1012220296389983E-01,-4.1426041796524821E-01,-2.9632114768524049E+00
 1.9723500000000000E+07, 3.8708806472180157E-01, 2.0177314841334337E-01, 1.0869013425414546E-01, 7.4349498697759275E-01,-4.2498161443179111E-01,-2.8747389981367539E+00
 2.0088750000000000E+07, 3.8708802750148452E-01, 2.0194285774613205E-01, 1.0826502576534529E-01, 7.7755657855891602E-01,-4.4436893594131166E-01,-2.7701547593334639E+00
 2.0454000000000000E+07, 3.8708825554951309E-01, 2.0217041398384719E-01, 1.0779013152461414E-01, 8.1228826827468048E-01,-4.7083769560920163E-01,-2.6535275676555785E+00
 2.0819250000000000E+07, 3.8708834086240052E-01, 2.0242595769407992E-01, 1.0727619258524661E-01, 8.4782314242279488E-01,-5.0337169119395575E-01,-2.5295101601945498E+00
 2.1184500000000000E+07, 3.8708832255845232E-01, 2.0270656364321227E-01, 1.0672415260098711E-01, 8.8418881267350657E-01,-5.4112072532691768E-01,-2.4046386874054253E+00
 2.1549750000000000E+07, 3.8708854897563572E-01, 2.0301883852669828E-01, 1.0614849463371102E-01, 9.2142724084324346E-01,-5.8348908736876737E-01,-2.2845229477152760E+00
 2.1915000000000000E+07, 3.8708832849694658E-01, 2.0334086560347739E-01, 1.0555927898642452E-01, 9.5959757791209477E-01,-6.3000305031973225E-01,-2.1729929550570173E+00
 2.2280250000000000E+07, 3.8708771737446385E-01, 2.0367658236467376E-01, 1.0496166716585674E-01, 9.9870751455734175E-01,-6.8026429454254322E-01,-2.0728321633697240E+00
 2.2645500000000000E+07, 3.8708717645920471E-01, 2.0402097266144045E-01, 1.0437499166210644E-01, 1.0387881978895437E+00,-7.3392935814014526E-01,-1.9838760497878400E+00
 2.3010750000000000E+07, 3.8708661772909758E-01, 2.0434111518434467E-01, 1.0380664436972650E-01, 1.0798278065597375E+00,-7.9065103231168243E-01,-1.9057331050667230E+00
 2.3376000000000000E+07, 3.8708563609080798E-01, 2.0467116809876307E-01, 1.0326729148491574E-01, 1.1218139632121846E+00,-8.5006828428928793E-01,-1.8369769271045309E+00
 2.3741250000000000E+07, 3.8708504539493549E-01, 2.0495971207384239E-01, 1.0277646962489831E-01, 1.1646923858239202E+00,-9.1168282441661197E-01,-1.7757081820037974E+00
 2.4106500000000000E+07, 3.8708395471147944E-01, 2.0522684956538520E-01, 1.0233653297398287E-01, 1.2084620863363651E+00,-9.7494080803006833E-01,-1.7204893307385820E+00
 2.4471750000000000E+07, 3.8708412064773873E-01, 2.0546374338611204E-01, 1.0196669668405474E-01, 1.2529442564090423E+00,-1.0384165471440316E+00,-1.6691839344353490E+00
 2.4837000000000000E+07, 3.8708231601096910E-01, 2.0565110446543930E-01, 1.0167363275625776E-01, 1.2981558932883317E+00,-1.0992148356745592E+00,-1.6202105368389470E+00
 2.5202250000000000E+07, 3.8708279473100454E-01, 2.0579081378357716E-01, 1.0146647121156939E-01, 1.3439187963522279E+00,-1.1423700866044173E+00,-1.5713705903708632E+00
 2.5567500000000000E+07, 3.8708068211821850E-01, 2.0590266775467633E-01, 1.0135424865545338E-01, 1.3900628936298598E+00, 8.5926898612359759E-01,-1.5202724928175082E+00
 2.5932750000000000E+07, 3.8708108902045063E-01, 2.0592105997103669E-01, 1.0134367145258834E-01, 1.4365723009177722E+00,-4.5381908618344182E+00,-1.4639000766561652E+00
 2.6298000000000000E+07, 3.8707950609434022E-01, 2.0592311660997747E-01, 1.0143486690478269E-01, 1.4831424020674251E+00,-4.5863771036879459E+00,-1.3977991013386697E+00
 2.6663250000000000E+07, 3.8707906008452608E-01, 2.0583785977651414E-01, 1.0163558232537483E-01, 1.5297158900436651E+00,-4.6514453059188456E+00,-1.3158532849381073E+00
 2.7028500000000000E+07, 3.8707872504202556E-01, 2.0570564222762056E-01, 1.0194128184707422E-01, 1.5655000067253566E+00,-4.7044218008525256E+00,-1.2087178159426608E+00
 2.7393750000000000E+07, 3.8707729891451298E-01, 2.0552502819273666E-01, 1.0235038439998044E-01, 1.5194579815429636E+00,-4.6346656147211354E+00,-1.0640115139062232E+00
 2.7759000000000000E+07, 3.8707811082949495E-01, 2.0525616644814354E-01, 1.0286338895848360E-01, 1.4739322410830324E+00,-4.5654383108491343E+00,-8.6845098802771203E-01
 2.8124250000000000E+07, 3.8707623044979161E-01, 2.0498517706661434E-01, 1.0346565677740226E-01, 1.4290035925103415E+00,-4.4975006706426459E+00,-6.2363583289285851E-01
 2.8489500000000000E+07, 3.8707702795367560E-01, 2.0461831863481186E-01, 1.0415882992830441E-01, 1.3848581381816436E+00,-4.4316468248112297E+00,-3.6513383470681149E-01
 2.8854750000000000E+07, 3.8707599097535000E-01, 2.0423071831691386E-01, 1.0492836426690789E-01, 1.3415452918377422E+00,-4.3684807358984452E+00,-1.5382912555640385E-01
 2.9220000000000000E+07, 3.8707614710052995E-01, 2.0381068768182348E-01, 1.0576538866538876E-01, 1.2991680379242811E+00,-4.3088169705142718E+00,-2.9863830216261367E-02
 2.9585250000000000E+07, 3.8707623875524566E-01, 2.0332676447310918E-01, 1.0665992370401381E-01, 1.2578322822806873E+00,-4.2537854953195104E+00, 2.1410755324643318E-03
 2.9950500000000000E+07, 3.8707569433461270E-01, 2.0285087417856476E-01, 1.0760225210742372E-01, 1.2174857828130414E+00,-4.2049060592528011E+00, 6.9259054080793511E-02
 3.0315750000000000E+07, 3.8707700208391249E-01, 2.0232483602109214E-01, 1.0857489016321792E-01, 1.1782741884646741E+00,-4.1654268588358274E+00, 2.2675313395012051E-01
 3.0681000000000000E+07, 3.8707610787401742E-01, 2.0180043754021826E-01, 1.0957555746589924E-01, 1.1401146456772719E+00,-4.1419598076815909E+00, 4.5312390303286543E-01
 3.1046250000000000E+07, 3.8707791840693540E-01, 2.0126169506461136E-01, 1.1058483572509309E-01, 1.1030378130212455E+00,-4.1532838832972301E+00, 7.0076921139487169E-01
 3.1411500000000000E+07, 3.8707725311906965E-01, 2.0071869254079730E-01, 1.1159423810354183E-01, 1.0670470602803499E+00, 2.0052482728673269E+00, 9.2107141826296146E-01
 3.1776750000000000E+07, 3.8707893180274472E-01, 2.0017935383714558E-01, 1.1259987335092989E-01, 1.0320594236612881E+00, 1.1073311579737672E+00, 1.0929278738031081E+00
 3.2142000000000000E+07, 3.8707894531327158E-01, 1.9965031520567980E-01, 1.1358144869758206E-01, 9.9807070791495078E-01,-1.7094252947291710E-01, 1.2225646045427878E+00
 3.2507250000000000E+07, 3.8708031562692646E-01, 1.9911887743463705E-01, 1.1454107408405849E-01, 9.6503368955180613E-01,-3.6055412990029989E-01, 1.3204306623781179E+00
 3.2872500000000000E+07, 3.8708091251344628E-01, 1.9862643046479941E-01, 1.1546705044612292E-01, 9.3286467684284335E-01,-3.9710023156151686E-01, 1.3975209917698121E+00
 3.3237750000000000E+07, 3.8708171638060468E-01, 1.9813104530444006E-01, 1.1635286967732192E-01, 9.0151734526417238E-01,-3.9579061501565505E-01, 1.4610285611929343E+00
 3.3603000000000000E+07, 3.8708277168202831E-01, 1.9766743025936892E-01, 1.1719745819112917E-01, 8.7095457319740610E-01,-3.8098700003185892E-01, 1.5160765188664735E+00
 3.3968250000000000E+07, 3.8708324163124147E-01, 1.9724154929928264E-01, 1.1799427973307799E-01, 8.4104564948528926E-01,-3.6085818501747008E-01, 1.5665868379966825E+00
 3.4333500000000000E+07, 3.8708416340597718E-01, 1.9681901019824952E-01, 1.1874071795872350E-01, 8.1180331330379107E-01,-3.3896764663591844E-01, 1.6148913636928832E+00
 3.4698750000000000E+07, 3.8708443814994054E-01, 1.9644484432646239E-01, 1.1943953113430385E-01, 7.8310509973584708E-01,-3.1720186991998922E-01, 1.6633896049133610E+00
 3.5064000000000000E+07, 3.8708525722662007E-01, 1.9609189862253473E-01, 1.2008524478160271E-01, 7.5490543722051018E-01,-2.9670640814580534E-01, 1.7138429541718274E+00
 3.5429250000000000E+07, 3.8708520185668338E-01, 1.9575914035352535E-01, 1.2068116235294014E-01, 7.2716912578987591E-01,-2.7841027961598114E-01, 1.7677645428858175E+00
 3.5794500000000000E+07, 3.8708586829822789E-01, 1.9547025940217422E-01, 1.2123096707540491E-01, 6.9978973446738002E-01,-2.6305925113645401E-01, 1.8271041648678492E+00
 3.6159750000000000E+07, 3.8708564704976023E-01, 1.9519031634144701E-01, 1.2173122820035040E-01, 6.7275547023325522E-01,-2.5146964821971013E-01, 1.8930935575113126E+00
 3.6525000000000000E+07, 3.8708632821848388E-01, 1.9494827067964479E-01, 1.2219113169206361E-01, 6.4599879983735764E-01,-2.4463775724192643E-01, 1.9676623215481699E+00
 3.6890250000000000E+07, 3.8708571653600454E-01, 1.9473418313777849E-01, 1.2261129265039225E-01, 6.1945346794383993E-01,-2.4361877065732229E-01, 2.0518980547701662E+00
 3.7255500000000000E+07, 3.8708713336548334E-01, 1.9451729811877547E-01, 1.2299199686215451E-01, 5.9310234830442488E-01,-2.4998903058919175E-01, 2.1468961632720469E+00
 3.7620750000000000E+07, 3.8708593426045385E-01, 1.9436837378750801E-01, 1.2334794802830053E-01, 5.6690034041981296E-01,-2.6567698041846666E-01, 2.2525105871983677E+00
 3.7986000000000000E+07, 3.8708732737474572E-01, 1.9419034573761187E-01, 1.2367090668393516E-01, 5.4076495381234102E-01,-2.9316449534257760E-01, 2.3672875465583267E+00
 3.8351250000000000E+07, 3.8708642978496044E-01, 1.9406262344819464E-01, 1.2397533619442390E-01, 5.1473376075655430E-01,-3.3598270369132888E-01, 2.4881709294386898E+00
 3.8716500000000000E+07, 3.8708751253889362E-01, 1.9394550941278491E-01, 1.2426289727866907E-01, 4.8871764689353714E-01,-3.9822783328043931E-01, 2.6099841644161628E+00
 3.9081750000000000E+07, 3.8708721025304166E-01, 1.9382788620320221E-01, 1.2453673727432785E-01, 4.6269919574146628E-01,-4.8503972894587066E-01, 2.7274615022033220E+00
 3.9447000000000000E+07, 3.8708682642297759E-01, 1.9375326284806521E-01, 1.2480572770874272E-01, 4.3668943769135188E-01,-6.0095536615559031E-01, 2.8348140354111662E+00
 3.9812250000000000E+07, 3.8708802494847377E-01, 1.9365996921257853E-01, 1.2507298561801858E-01, 4.1060573751886753E-01,-7.4777093705257025E-01, 2.9284880891485034E+00
 4.0177500000000000E+07, 3.8708711742918811E-01, 1.9360424252867142E-01, 1.2534203225012899E-01, 3.8448956859395833E-01,-9.2047046940307753E-01, 3.0056649953880061E+00
 4.0542750000000000E+07, 3.8708807657513927E-01, 1.9354303455486713E-01, 1.2562105296699372E-01, 3.5827594107453470E-01,-1.1045324848553411E+00, 3.0655520774385785E+00
 4.0908000000000000E+07, 3.8708759441101465E-01, 1.9348870201050314E-01, 1.2591234441636096E-01, 3.3197353789039580E-01,-1.2812027835809014E+00, 3.1080638057204530E+00
 4.1273250000000000E+07, 3.8708792547890641E-01, 1.9344985249573660E-01, 1.2621843987305315E-01, 3.0557579212552888E-01,-1.4351908125525803E+00, 3.1332643909828342E+00
 4.1638500000000000E+07, 3.8708877351472837E-01, 1.9340287586410279E-01, 1.2654999403597841E-01, 2.7904755822563859E-01,-1.5608225078149598E+00,-3.1415922048224583E+00
 4.2003750000000000E+07, 3.8708734610909612E-01, 1.9336330244737873E-01, 1.2690169408141161E-01, 2.5239702106996509E-01,-1.6595279648375332E+00,-3.1330479848086683E+00
 4.2369000000000000E+07, 3.8708939115045726E-01, 1.9332695933601990E-01, 1.2728588818193204E-01, 2.2563392702940643E-01,-1.7361344306247992E+00,-3.1074301431165727E+00
 4.2734250000000000E+07, 3.8708806875954704E-01, 1.9328416148126604E-01, 1.2770142377776761E-01, 1.9871038185921294E-01,-1.7961142267710262E+00,-3.0643577803558855E+00
 4.3099500000000000E+07, 3.8708910697079252E-01, 1.9323910364481262E-01, 1.2815128431261658E-01, 1.7165616311443208E-01,-1.8442667327483027E+00,-3.0035892568141302E+00
 4.3464750000000000E+07, 3.8708942134520735E-01, 1.9320284164046680E-01, 1.2864285554463625E-01, 1.4448917762395277E-01,-1.8849885779877933E+00,-2.9247764472368392E+00
 4.3830000000000000E+07, 3.8708854286775235E-01, 1.9313822527292840E-01, 1.2917475780485568E-01, 1.1713922990983530E-01,-1.9214895450539879E+00,-2.8295000504684693E+00
 4.4195250000000000E+07, 3.8709056545562071E-01, 1.9308466221717571E-01, 1.2975128206059133E-01, 8.9687793988503448E-02,-1.9572170619544982E+00,-2.7196384744202753E+00
 4.4560500000000000E+07, 3.8708766723049381E-01, 1.9301492725655855E-01, 1.3037770555632056E-01, 6.2107757108684866E-02,-1.9949090815633317E+00,-2.5997711737629876E+00
 4.4925750000000000E+07, 3.8708937102198004E-01, 1.9293150043656138E-01, 1.3105056915184080E-01, 3.4382384160847275E-02,-2.0375295528087958E+00,-2.4756238644874879E+00
 4.5291000000000000E+07, 3.8708757325310789E-01, 1.9284339081791582E-01, 1.3177803070278324E-01, 6.5864585594046995E-03,-2.0881658534715091E+00,-2.3526901525062276E+00
 4.5656250000000000E+07, 3.8708711986736305E-01, 1.9272585277017190E-01, 1.3255923401429878E-01, 2.1336092614770659E-02,-2.2206498165715134E+00,-2.2365683953519455E+00
 4.6021500000000000E+07, 3.8708711157848258E-01, 1.9260971845702979E-01, 1.3339358338753984E-01, 4.9309302936108398E-02,-2.3782778542082186E+00,-2.1299047285206099E+00
 4.6386750000000000E+07, 3.8708545780420184E-01, 1.9246720674136955E-01, 1.3428704286563239E-01, 7.7349195875946228E-02,-2.5378919701869926E+00,-2.0344544966418239E+00
 4.6752000000000000E+07, 3.8708650760738555E-01, 1.9228819790271234E-01, 1.3523768712943007E-01, 1.0543237254366268E-01,-2.6999693065191108E+00,-1.9498377187476625E+00
 4.7117250000000000E+07, 3.8708428520970306E-01, 1.9212634536403533E-01, 1.3624312229637087E-01, 1.3349832785413063E-01,-2.8643461685307674E+00,-1.8750132560385626E+00
 4.7482500000000000E+07, 3.8708492291008822E-01, 1.9189571626224250E-01, 1.3731089216265344E-01, 1.6157509222749916E-01,-3.0315596272158731E+00,-1.8085070099987326E+00
 4.7847750000000000E+07, 3.8708416653870042E-01, 1.9167208095537852E-01, 1.3843154019546813E-01, 1.8959911579428931E-01,-3.2016598786625594E+00,-1.7484354540291471E+00
 4.8213000000000000E+07, 3.8708306169313517E-01, 1.9141334023531997E-01, 1.3960921929685144E-01, 2.1754244597219666E-01, 2.9084033770478741E+00,-1.6931182314813007E+00
 4.8578250000000000E+07, 3.8708355187654281E-01, 1.9111346655296438E-01, 1.4084216949133840E-01, 2.4539398820704916E-01, 2.7317650693166624E+00,-1.6405314634165680E+00
 4.8943500000000000E+07, 3.8708130595991841E-01, 1.9081736416584910E-01, 1.4212346132081094E-01, 2.7312994677147012E-01, 2.5517510421562610E+00,-1.5888635395213326E+00
 4.9308750000000000E+07, 3.8708268555464442E-01, 1.9044962800185927E-01, 1.4345597157031889E-01, 3.0067238266867419E-01, 2.3678651139341609E+00,-1.5355435863286171E+00
 4.9674000000000000E+07, 3.8708015335176388E-01, 1.9009065516327139E-01, 1.4483207910539048E-01, 3.2807495180471041E-01, 2.1801199245033711E+00,-1.4780861892651027E+00
 5.0039250000000000E+07, 3.8708102488321106E-01, 1.8967333320417881E-01, 1.4624877340148507E-01, 3.5524371852521469E-01, 1.9883470582463061E+00,-1.4124967994796762E+00
 5.0404500000000000E+07, 3.8707962998100170E-01, 1.8923282315703663E-01, 1.4770163846345902E-01, 3.8217828263317066E-01, 1.7923843426427966E+00,-1.3337036607945765E+00
 5.0769750000000000E+07, 3.8707936230897400E-01, 1.8876603796677346E-01, 1.4918638380069851E-01, 4.0889168167186224E-01, 1.5924737847400445E+00,-1.2347999999498500E+00
 5.1135000000000000E+07, 3.8707943394406674E-01, 1.8825529874564112E-01, 1.5069276853141447E-01, 4.3529836909813585E-01, 1.3884296951838375E+00,-1.1055431779353830E+00
 5.1500250000000000E+07, 3.8707788883378635E-01, 1.8772013316252747E-01, 1.5222318309954624E-01, 4.6145552494958891E-01, 1.1808398546572749E+00,-9.3661929415309320E-01
 5.1865500000000000E+07, 3.8707889612014379E-01, 1.8716443245912384E-01, 1.5375968731149237E-01, 4.8730467058549576E-01, 9.6980587466904966E-01,-7.2360932944743628E-01
 5.2230750000000000E+07, 3.8707698938814683E-01, 1.8656475235297215E-01, 1.5530482342068616E-01, 5.1285583765990395E-01, 7.5602621110258417E-01,-4.8515060263923454E-01
 5.2596000000000000E+07, 3.8707812540702574E-01, 1.8595089550771640E-01, 1.5684748015069624E-01, 5.3811140246580791E-01, 5.4023840543792268E-01,-2.6370570649745756E-01
 5.2961250000000000E+07, 3.8707678399595458E-01, 1.8532030125668283E-01, 1.5837579141923924E-01, 5.6305718941104366E-01, 3.2291299658328598E-01,-1.0030407268262818E-01
 5.3326500000000000E+07, 3.8707723845663167E-01, 1.8464969105523027E-01, 1.5989190272045994E-01, 5.8770335359732950E-01, 1.0550931208303183E-01,-1.4076502486217259E-02
 5.3691750000000000E+07, 3.8707728299870842E-01, 1.8399061060775415E-01, 1.6137790575819422E-01, 6.1207276986665671E-01,-1.1170033968048587E-01, 6.1478583996613118E-03
 5.4057000000000000E+07, 3.8707719650766087E-01, 1.8329493068060901E-01, 1.6283169262273339E-01, 6.3614827484704872E-01,-3.2727986219240018E-01, 7.4785629645152146E-02
 5.4422250000000000E+07, 3.8707797481933032E-01, 1.8261356679145460E-01, 1.6424577211859795E-01, 6.5996440191512684E-01,-5.4065293794085667E-01, 2.1605313563373979E-01
 5.4787500000000000E+07, 3.8707788619490219E-01, 1.8192716184588170E-01, 1.6560962708195115E-01, 6.8355651108695192E-01,-7.5120356103725638E-01, 4.1564231868827861E-01
 5.5152750000000000E+07, 3.8707877298238719E-01, 1.8123098613561966E-01, 1.6691731349177572E-01, 7.0688751597247546E-01,-9.5792544175156413E-01, 6.3982269014081916E-01
 5.5518000000000000E+07, 3.8707920043433802E-01, 1.8057595025603443E-01, 1.6816590339356119E-01, 7.3005623831270861E-01,-1.1610347865739188E+00, 8.5119788874446711E-01
