 t,a,e,inc,omega,varpi,f
 6.5745000000000000E+06, 3.0006493962771341E+01, 7.7716987557987687E-03, 3.1581800628586017E-02, 8.6475182002967499E-01,-2.4604678205456509E+00,-5.0794280277111675E-07
 6.9397500000000000E+06, 3.0226462943677262E+01, 1.5371323014418225E-02, 3.1612869752664849E-02, 8.6797125808408948E-01,-2.8756494002766990E+00, 6.9446132118695621E-04
 7.3050000000000000E+06, 3.0227966209370695E+01, 1.3732490451642517E-02, 3.1645374988939982E-02, 8.6892316958132798E-01,-3.3047172578184876E+00, 1.0215770819754523E-03
 7.6702500000000000E+06, 3.0042813352723858E+01, 7.8011540224051362E-03, 3.1658573546879273E-02, 8.7044525711266574E-01,-3.7428374381521969E+00, 1.3072688130099066E-02
 8.0355000000000000E+06, 3.0035845504849419E+01, 1.1484721969309530E-02, 3.1734763953975613E-02, 8.7207407877895315E-01, 2.1155144179308913E+00, 3.0111579711219436E+00
 8.4007500000000000E+06, 3.0247269831728051E+01, 1.2654441361950744E-02, 3.1747650008905226E-02, 8.7424686566041865E-01, 1.7077066783611730E+00, 9.0914116291291480E-02
 8.7660000000000000E+06, 3.0219144527290101E+01, 7.3950607141641473E-03, 3.1773844096114758E-02, 8.7688555048490358E-01, 1.2950659442349299E+00, 3.0980051802315742E+00
 9.1312500000000000E+06, 3.0005724695796644E+01, 1.1252904521166394E-02, 3.1809285636087793E-02, 8.7703301188048066E-01, 8.7388227183833356E-01, 3.1405976588387490E+00
 9.4965000000000000E+06, 2.9959602929465525E+01, 1.3640313921495961E-02, 3.1835961492645670E-02, 8.7819263027005334E-01, 4.5565749352272045E-01, 3.1414223894823659E+00
 9.8617500000000000E+06, 3.0190189161219440E+01, 7.1716860633004023E-03, 3.1870200369537700E-02, 8.8104725153578567E-01, 5.1473642095416605E-02,-3.1402179299399395E+00
 1.0227000000000000E+07, 3.0247405029042163E+01, 8.7388180859635078E-03, 3.1878809182376303E-02, 8.8287859118297340E-01,-3.5191157604773604E-01,-3.1146528015182970E+00
 1.0592250000000000E+07, 3.0069928152321967E+01, 1.2036218583291930E-02, 3.1866566295791973E-02, 8.8394588773391680E-01,-7.7283661759811562E-01,-3.1096403200520348E+00
 1.0957500000000000E+07, 3.0023664309534553E+01, 8.9215523041023762E-03, 3.1947398592380875E-02, 8.8546748191544233E-01,-1.2025491558117527E+00,-3.0838191809196918E+00
 1.1322750000000000E+07, 3.0205385265988586E+01, 1.1233881710809069E-02, 3.1950703785685854E-02, 8.8688898406935046E-01,-1.6212120270447123E+00,-6.8286929014445049E-03
 1.1688000000000000E+07, 3.0266139422104345E+01, 1.5961096548559074E-02, 3.1938520401835757E-02, 8.9049829407457826E-01,-2.0331567473999268E+00,-5.7317916006502830E-03
 1.2053250000000000E+07, 3.0024622064825444E+01, 9.8599565066174732E-03, 3.1986744631287096E-02, 8.9007970830229199E-01,-2.4560381909464732E+00,-4.6861848350928425E-03
 1.2418500000000000E+07, 2.9935962391599244E+01, 5.9627509589901704E-03, 3.1992287696819811E-02, 8.9128704848046625E-01,-2.8967300859094234E+00, 3.6952259585949570E-04
 1.2783750000000000E+07, 3.0132843203424077E+01, 1.2727021493032798E-02, 3.2052649277287446E-02, 8.9384482736499637E-01,-3.3334620786833682E+00, 5.9559780658062292E-03
 1.3149000000000000E+07, 3.0286453577952297E+01, 1.5425723893367271E-02, 3.2007202360076280E-02, 8.9488647777747421E-01,-3.7473337868614314E+00, 5.7538748960058233E-03
 1.3514250000000000E+07, 3.0116023285385733E+01, 8.9722337265474746E-03, 3.2017843987359490E-02, 8.9655786034447682E-01, 2.1225695991001272E+00, 1.5927470768509061E-02
 1.3879500000000000E+07, 3.0004772380627301E+01, 1.1146937491309442E-02, 3.2086357626151571E-02, 8.9679748843488705E-01, 1.6966497071919275E+00, 3.1077443208053572E+00
 1.4244750000000000E+07, 3.0158102283806830E+01, 1.1341194129198142E-02, 3.2080085286763281E-02, 8.9856537034515105E-01, 1.2698439974547084E+00, 3.1004869837350508E+00
 1.4610000000000000E+07, 3.0260856234119636E+01, 7.0621438735549054E-03, 3.2069540891489424E-02, 9.0090081632167818E-01, 8.5906893731922918E-01, 3.1317399925066209E+00
 1.4975250000000000E+07, 3.0083903054728218E+01, 1.0722671939225856E-02, 3.2093091664196910E-02, 9.0074634319751656E-01, 4.6217665666740471E-01, 3.1415266435880391E+00
 1.5340500000000000E+07, 2.9928042419552220E+01, 1.4989071369865162E-02, 3.2106965604244017E-02, 9.0197896510413733E-01, 4.9658515873278408E-02,-3.1412939645604290E+00
 1.5705750000000000E+07, 3.0102498099057343E+01, 8.6002416219195365E-03, 3.2165460874273688E-02, 9.0418207773716641E-01,-3.7481695721504515E-01,-3.1383604239003984E+00
 1.6071000000000000E+07, 3.0278751425312571E+01, 1.0058960081590367E-02, 3.2125124281512339E-02, 9.0416452545637394E-01,-7.8687017884954258E-01,-7.9889112936542730E-02
 1.6436250000000000E+07, 3.0164399102671641E+01, 1.3946985406757062E-02, 3.2127843504962214E-02, 9.0617589265963538E-01,-1.1906200930983517E+00,-2.9164372395901855E-01
 1.6801500000000000E+07, 2.9998973515704201E+01, 1.0530159074384272E-02, 3.2214585230631795E-02, 9.0604557240223438E-01,-1.6040944475706644E+00,-2.2075337653672231E+00
 1.7166750000000000E+07, 3.0110431736041544E+01, 9.8923979797542576E-03, 3.2194764879878435E-02, 9.0799350770827558E-01,-2.0396013670865862E+00,-4.7833694421473300E-03
 1.7532000000000000E+07, 3.0271695833322791E+01, 1.6459783801610322E-02, 3.2214636166360847E-02, 9.0929795939151958E-01,-2.4747482297143568E+00,-8.5968910218941282E-04
 1.7897250000000000E+07, 3.0127588352032102E+01, 1.3267844787543007E-02, 3.2203064155395297E-02, 9.0879576328740030E-01,-2.8901506568503077E+00,-4.1300370755787720E-04
 1.8262500000000000E+07, 2.9950242651887148E+01, 7.3721891654827476E-03, 3.2248871097230410E-02, 9.1078753369715604E-01,-3.3069529304563021E+00, 1.6423370202406694E-03
 1.8627750000000000E+07, 3.0041234379403182E+01, 1.1497200036308629E-02, 3.2295518645375089E-02, 9.1214421760606568E-01,-3.7400441360843621E+00, 1.4435010002219370E-02
 1.8993000000000000E+07, 3.0261121930511052E+01, 1.4123944367968117E-02, 3.2266937498449957E-02, 9.1287776954314093E-01, 2.1087890841823773E+00, 1.3135502426552360E-02
 1.9358250000000000E+07, 3.0197564174384688E+01, 9.6288888920196790E-03, 3.2291624578572625E-02, 9.1383084730119524E-01, 1.6888489506851760E+00, 4.0792974327669894E-02
 1.9723500000000000E+07, 3.0028215849120983E+01, 1.1793982667085255E-02, 3.2357552035664774E-02, 9.1460140962444914E-01, 1.2853207546678109E+00, 3.1241748467544301E+00
 2.0088750000000000E+07, 3.0082056309719523E+01, 1.2561120531471640E-02, 3.2361256317781133E-02, 9.1639567612702932E-01, 8.7255117825873252E-01, 3.1274391675262616E+00
 2.0454000000000000E+07, 3.0244301442873073E+01, 6.7001581983238958E-03, 3.2392226615814222E-02, 9.1748328645122990E-01, 4.5138192944610500E-01, 3.1365304779352421E+00
 2.0819250000000000E+07, 3.0166247659792070E+01, 8.8434756775809063E-03, 3.2397389427717450E-02, 9.1690881700003823E-01, 4.1219767132597562E-02,-3.1402040207401551E+00
 2.1184500000000000E+07, 2.9956197173193189E+01, 1.6379664444193826E-02, 3.2426347289295443E-02, 9.1914808169228102E-01,-3.6103918579087380E-01,-3.1379957847535858E+00
 2.1549750000000000E+07, 3.0021116047138424E+01, 1.1503495574304304E-02, 3.2474742541209925E-02, 9.2036772373971076E-01,-7.6763387568182673E-01,-3.1359409641545866E+00
 2.1915000000000000E+07, 3.0229938109893631E+01, 1.0167172544786076E-02, 3.2463822182145177E-02, 9.2168793037960739E-01,-1.1909106205638746E+00,-5.4285395231111512E-02
 2.2280250000000000E+07, 3.0243602928402453E+01, 1.4991037011109640E-02, 3.2495915915320556E-02, 9.2270336334171610E-01,-1.6178811933179365E+00,-2.6956539124481010E-02
 2.2645500000000000E+07, 3.0042197879416484E+01, 1.2396444619173450E-02, 3.2529547483018881E-02, 9.2357634776031783E-01,-2.0323215244481476E+00,-2.7854928909361101E-02
 2.3010750000000000E+07, 3.0062781155819895E+01, 1.0279673941884069E-02, 3.2565612227624420E-02, 9.2564930494203257E-01,-2.4467111705624949E+00,-3.9575734178013897E-03
 2.3376000000000000E+07, 3.0218571093094006E+01, 1.5551590497166441E-02, 3.2591152454227855E-02, 9.2706916549383922E-01,-2.8795219184026797E+00,-1.8441928750544721E-05
 2.3741250000000000E+07, 3.0197167194668769E+01, 1.4843281139461361E-02, 3.2612032138684736E-02, 9.2744761626813732E-01,-3.3181792780845072E+00, 1.6776226979479643E-04
 2.4106500000000000E+07, 2.9988156229482701E+01, 8.7252172659195350E-03, 3.2620553280988444E-02, 9.2861139615514410E-01,-3.7477781628716595E+00, 7.2611099395752362E-03
 2.4471750000000000E+07, 2.9986475165343229E+01, 1.1652640304576566E-02, 3.2665134141147904E-02, 9.3044131690161158E-01, 2.1223768676862864E+00, 4.3864099914622014E-02
 2.4837000000000000E+07, 3.0210842245095652E+01, 1.4064947728610885E-02, 3.2666390407243735E-02, 9.3163422035832388E-01, 1.7044886242418689E+00, 3.0996554574806792E-02
 2.5202250000000000E+07, 3.0253983544715023E+01, 9.3777277915220968E-03, 3.2674901834520868E-02, 9.3360827565445736E-01, 1.2747824663346203E+00, 3.7894151008834774E-02
 2.5567500000000000E+07, 3.0076348960482409E+01, 1.0268046620488060E-02, 3.2703726655056602E-02, 9.3416856469719445E-01, 8.5559510810163131E-01, 3.1357438483437607E+00
 2.5932750000000000E+07, 3.0016825132443987E+01, 1.4946969856625693E-02, 3.2720028963730552E-02, 9.3598814598171265E-01, 4.5030581580856655E-01, 3.1377792868283634E+00
 2.6298000000000000E+07, 3.0205928619406581E+01, 8.1253345516794188E-03, 3.2755370335737902E-02, 9.3816305462873939E-01, 4.6541624750249699E-02, 3.1395969856322115E+00
 2.6663250000000000E+07, 3.0224051820314376E+01, 7.0949613443826720E-03, 3.2760095650940325E-02, 9.3911209664680584E-01,-3.6867949257758514E-01,-3.1377525330287672E+00
 2.7028500000000000E+07, 3.0033782838965006E+01, 1.3493237282968057E-02, 3.2755759512425729E-02, 9.3978574142503790E-01,-7.8799897593175428E-01,-3.1296708421918900E+00
 2.7393750000000000E+07, 2.9954394990062106E+01, 1.3508226974403025E-02, 3.2796065292372632E-02, 9.4117467204773841E-01,-1.1974551798324398E+00,-3.1267438285126739E+00
 2.7759000000000000E+07, 3.0164474886780752E+01, 1.0706999555006490E-02, 3.2802410213382746E-02, 9.4266961011470063E-01,-1.6032844019123189E+00,-6.6106385481770003E-02
 2.8124250000000000E+07, 3.0267003371091104E+01, 1.5380640576620952E-02, 3.2774641589332319E-02, 9.4500949394025202E-01,-2.0289150960532449E+00,-1.4682250055009402E-02
 2.8489500000000000E+07, 3.0110578991362789E+01, 1.3653994351630300E-02, 3.2797873379643704E-02, 9.4520994648761758E-01,-2.4627243709187425E+00,-1.1479229685200744E-02
 2.8854750000000000E+07, 3.0018519488891897E+01, 9.7033351936143594E-03, 3.2788307751758596E-02, 9.4618083916530249E-01,-2.8931290331416259E+00,-7.5337563554443915E-04
 2.9220000000000000E+07, 3.0164283911211257E+01, 1.5108221043275746E-02, 3.2832507046031717E-02, 9.4917058042172198E-01,-3.3116860628157143E+00, 8.1876299353925164E-04
 2.9585250000000000E+07, 3.0257385223403102E+01, 1.6846288434487957E-02, 3.2811001984157151E-02, 9.4971954775098610E-01,-3.7322100727893721E+00, 1.8600987586336974E-03
 2.9950500000000000E+07, 3.0051090014675864E+01, 9.3375431883148449E-03, 3.2784958373273256E-02, 9.5086884160576857E-01, 2.1151944193834553E+00, 8.9536224479567286E-03
 3.0315750000000000E+07, 2.9941398136491159E+01, 1.1440441204752284E-02, 3.2839013792136822E-02, 9.5114034117994017E-01, 1.6849589180711366E+00, 3.0776804598436391E+00
 3.0681000000000000E+07, 3.0114287094472381E+01, 1.4041919688400351E-02, 3.2826077123955313E-02, 9.5271456295162604E-01, 1.2697296336007757E+00, 2.9904083782700006E+00
 3.1046250000000000E+07, 3.0291515868136678E+01, 9.6752883787803775E-03, 3.2798064984039949E-02, 9.5520791444328024E-01, 8.6316616325277662E-01, 1.1238712248668631E-01
 3.1411500000000000E+07, 3.0148213225091379E+01, 8.0605086368081818E-03, 3.2798254139075320E-02, 9.5462166077834998E-01, 4.5135913683324436E-01, 3.1388171708891113E+00
 3.1776750000000000E+07, 3.0002061061809609E+01, 1.3656691621526188E-02, 3.2795845177844576E-02, 9.5525473967571006E-01, 3.2606069646507363E-02, 3.1413694907080369E+00
 3.2142000000000000E+07, 3.0124841669162336E+01, 1.0297952610137731E-02, 3.2835068023659826E-02, 9.5779858508951721E-01,-3.7940754592731063E-01,-3.1415332214109588E+00
 3.2507250000000000E+07, 3.0252929893938209E+01, 7.6698307786112413E-03, 3.2795546832704338E-02, 9.5813971366322348E-01,-7.7801719465832342E-01,-3.1326178242649241E+00
 3.2872500000000000E+07, 3.0105952198790117E+01, 1.2531835326137261E-02, 3.2761004006875226E-02, 9.5927037947028804E-01,-1.1888401497158192E+00,-3.1118752185349257E+00
 3.3237750000000000E+07, 2.9931730341968905E+01, 1.3213472659743425E-02, 3.2831967491800597E-02, 9.5900567492258049E-01,-1.6109385811880785E+00,-3.1132594698725282E+00
 3.3603000000000000E+07, 3.0082010161794454E+01, 1.0385551190967745E-02, 3.2798323915705183E-02, 9.6045931466279821E-01,-2.0369581845411107E+00,-2.5302309040156845E-02
 3.3968250000000000E+07, 3.0290998915309281E+01, 1.7320290670104023E-02, 3.2798506112225213E-02, 9.6259316524294170E-01,-2.4520938574985913E+00,-7.2085343125667138E-03
 3.4333500000000000E+07, 3.0196524478204992E+01, 1.5970784727076772E-02, 3.2783254432857567E-02, 9.6127032153954861E-01,-2.8657835918740817E+00,-5.2158381907537032E-03
 3.4698750000000000E+07, 2.9998582463412813E+01, 9.1000244900467202E-03, 3.2796566528849262E-02, 9.6251663008341282E-01,-3.3011957155172986E+00,-8.2856198951430425E-05
 3.5064000000000000E+07, 3.0070567374755740E+01, 1.2713154154476542E-02, 3.2842017421700870E-02, 9.6361913953282241E-01,-3.7397232170024779E+00, 5.6944626087413438E-03
 3.5429250000000000E+07, 3.0255348374507594E+01, 1.7438831436523621E-02, 3.2789255157437303E-02, 9.6417553882267848E-01, 2.1195353374133101E+00, 8.8626026974534811E-03
 3.5794500000000000E+07, 3.0147329051417010E+01, 1.1569525074390788E-02, 3.2786237914298078E-02, 9.6470890417628430E-01, 1.7093348655885356E+00, 1.3920365224003839E-02
 3.6159750000000000E+07, 2.9960050443467196E+01, 1.1216056146614278E-02, 3.2830503921897437E-02, 9.6450194384649990E-01, 1.2916199068725538E+00, 3.1100824116913559E+00
 3.6525000000000000E+07, 3.0022370392172675E+01, 1.3702758266569651E-02, 3.2822295178208498E-02, 9.6595487774900157E-01, 8.6523572969614826E-01, 3.1194112033766421E+00
 3.6890250000000000E+07, 3.0260145889327653E+01, 9.0885452467791526E-03, 3.2829781440383496E-02, 9.6746534360429348E-01, 4.4760960853492304E-01, 3.1225797526703820E+00
 3.7255500000000000E+07, 3.0228207192480273E+01, 7.4415955894258914E-03, 3.2824653831226333E-02, 9.6639127145171344E-01, 4.9331147974263412E-02, 3.1407918915969364E+00
 3.7620750000000000E+07, 3.0032892932687265E+01, 1.3148322253390353E-02, 3.2841025398158891E-02, 9.6771993213281937E-01,-3.5489691630600217E-01,-3.1412824429742292E+00
 3.7986000000000000E+07, 3.0049050772727501E+01, 1.1443484216127899E-02, 3.2896427383815548E-02, 9.6841487897543332E-01,-7.6986950253848341E-01,-3.1403242061486436E+00
 3.8351250000000000E+07, 3.0223444094764854E+01, 8.3984823315556168E-03, 3.2856805347721361E-02, 9.6873405907440058E-01,-1.1861964308167932E+00,-3.1062368524294333E+00
 3.8716500000000000E+07, 3.0189618626269866E+01, 1.3709381401247278E-02, 3.2874694343177940E-02, 9.6943484007552450E-01,-1.5939685572533508E+00,-1.2164462424832703E+00
 3.9081750000000000E+07, 2.9965075921151680E+01, 1.3730747322934668E-02, 3.2895504051328114E-02, 9.6914090091592842E-01,-2.0021699136287054E+00,-3.0618682098130461E+00
 3.9447000000000000E+07, 3.0000923993400992E+01, 9.4653026613346677E-03, 3.2897913178237773E-02, 9.7092225459699355E-01,-2.4297010747817929E+00,-2.1962733264905675E-02
 3.9812250000000000E+07, 3.0228560090525090E+01, 1.5853726956496624E-02, 3.2911079799740256E-02, 9.7180529163401530E-01,-2.8641689779109409E+00,-2.0275461210134860E-03
 4.0177500000000000E+07, 3.0281797671381590E+01, 1.9058333187940316E-02, 3.2914505798380712E-02, 9.7201603094322220E-01,-3.2899267177436928E+00,-7.5518247394647914E-04
 4.0542750000000000E+07, 3.0063562613604361E+01, 1.1514180746199112E-02, 3.2934565422279363E-02, 9.7286803358301421E-01,-3.7061599592798746E+00, 7.4431160392377188E-05
 4.0908000000000000E+07, 3.0018753340139170E+01, 1.1272010914536536E-02, 3.2966992328561699E-02, 9.7395676115777707E-01, 2.1507818656418349E+00, 1.0593947937064505E-02
 4.1273250000000000E+07, 3.0178582801757024E+01, 1.5387195942082394E-02, 3.2967407309011092E-02, 9.7450587531542188E-01, 1.7178083531811110E+00, 2.1348199796424185E-02
 4.1638500000000000E+07, 3.0214200205060795E+01, 1.2349994045601746E-02, 3.2975499360626534E-02, 9.7539607772526737E-01, 1.2906042937533546E+00, 3.0603559627871271E-02
 4.2003750000000000E+07, 3.0021419728211690E+01, 1.1576499421041903E-02, 3.2990190972690195E-02, 9.7540895671994254E-01, 8.8225709458288726E-01, 3.1198055768025728E+00
 4.2369000000000000E+07, 2.9969012808983827E+01, 1.4413875708353369E-02, 3.2984034333168287E-02, 9.7671959120840424E-01, 4.7541424629504092E-01, 3.1322371116957197E+00
 4.2734250000000000E+07, 3.0191824297852872E+01, 9.3571395357226056E-03, 3.3004812858691328E-02, 9.7813387960594644E-01, 5.8748739883624612E-02, 3.1342386329218752E+00
 4.3099500000000000E+07, 3.0274085827582322E+01, 5.6680664827985098E-03, 3.2999666470462208E-02, 9.7882051806812520E-01,-3.5688622051981045E-01,-3.1412476561370237E+00
 4.3464750000000000E+07, 3.0108187224839757E+01, 1.2783288981243960E-02, 3.3005804018078622E-02, 9.7983941642948547E-01,-7.6316134449295803E-01,-3.1373380121956345E+00
 4.3830000000000000E+07, 2.9994011991305477E+01, 1.3552358071191725E-02, 3.3029253414611250E-02, 9.8088169031405126E-01,-1.1661652768348540E+00,-3.1373408353391885E+00
 4.4195250000000000E+07, 3.0165923792236395E+01, 8.3520990614706758E-03, 3.3041305894993434E-02, 9.8183930349924942E-01,-1.5806309627807242E+00,-3.0894339469455727E+00
 4.4560500000000000E+07, 3.0230323147358035E+01, 1.3269641921302743E-02, 3.3030213498329186E-02, 9.8310455124557883E-01,-2.0063346060357592E+00,-2.9717863826657104E-02
 4.4925750000000000E+07, 3.0066285542344936E+01, 1.4195308808586181E-02, 3.3045655631073194E-02, 9.8342933021999501E-01,-2.4265412412762979E+00,-3.9833699533216443E-02
 4.5291000000000000E+07, 2.9951051393276320E+01, 9.5364903552360436E-03, 3.3032033188637004E-02, 9.8368890057294289E-01,-2.8390151324584401E+00,-1.7959542640290534E-02
 4.5656250000000000E+07, 3.0137772177120901E+01, 1.2986691210060689E-02, 3.3046231527121300E-02, 9.8591485092513753E-01,-3.2665245135844643E+00,-4.7358105199222383E-04
 4.6021500000000000E+07, 3.0288614709786799E+01, 1.8269230073606538E-02, 3.3037706335210068E-02, 9.8646116664420758E-01,-3.7024182596218118E+00, 8.5246898351666389E-05
 4.6386750000000000E+07, 3.0150729034268366E+01, 1.3206200477924909E-02, 3.3001855898102478E-02, 9.8746166112843259E-01, 2.1458786046930767E+00, 1.7747934470373856E-03
 4.6752000000000000E+07, 3.0010326190178773E+01, 1.1416447785533209E-02, 3.3041630534988251E-02, 9.8799355236301278E-01, 1.7283300253600082E+00, 2.2983037297708998E-02
 4.7117250000000000E+07, 3.0112653741142985E+01, 1.4340199094730124E-02, 3.3035871326695089E-02, 9.8894439087877251E-01, 1.3150651645187565E+00, 5.4317889268844767E-02
 4.7482500000000000E+07, 3.0242739222878139E+01, 1.2107533061473500E-02, 3.3016932570828786E-02, 9.9104264750247939E-01, 8.8993348302060249E-01, 4.9410602291331304E-02
 4.7847750000000000E+07, 3.0083084262205016E+01, 9.8968284932128663E-03, 3.3018667183861136E-02, 9.9046872266520725E-01, 4.6962940106781914E-01, 3.1328972148529739E+00
 4.8213000000000000E+07, 2.9958795181346812E+01, 1.5747256162877175E-02, 3.3007149844680624E-02, 9.9057317180723170E-01, 5.9678943658424188E-02, 3.1389393193098791E+00
 4.8578250000000000E+07, 3.0092640674094625E+01, 1.1888798398518481E-02, 3.3025696527881551E-02, 9.9259062507862950E-01,-3.4320699463655702E-01, 3.1397816641953904E+00
 4.8943500000000000E+07, 3.0290929789036973E+01, 4.9229140620707292E-03, 3.2996351282776407E-02, 9.9280182454775856E-01,-7.4918306964657200E-01,-3.1394021531310901E+00
 4.9308750000000000E+07, 3.0182846323639236E+01, 1.0770848078851734E-02, 3.2951663460750277E-02, 9.9341555160996620E-01,-1.1659820771512552E+00,-3.1235322741599032E+00
 4.9674000000000000E+07, 3.0006720728694713E+01, 1.3716626586247876E-02, 3.3004618921808976E-02, 9.9344113935520073E-01,-1.5791524414163558E+00,-3.1233090496135572E+00
 5.0039250000000000E+07, 3.0087688167159140E+01, 9.7033875153682333E-03, 3.2977515570706481E-02, 9.9406405118611174E-01,-1.9864962482180029E+00,-3.0769470279928628E+00
 5.0404500000000000E+07, 3.0232263748646016E+01, 1.2882990149647784E-02, 3.2955749524618091E-02, 9.9619460332067089E-01,-2.4045131111879949E+00,-1.4033843030552447E-02
 5.0769750000000000E+07, 3.0138722678819306E+01, 1.4332068690217947E-02, 3.2950604980218651E-02, 9.9484153562292965E-01,-2.8294171150466045E+00,-1.2208648808141548E-02
 5.1135000000000000E+07, 2.9949272616788711E+01, 9.0781169750008984E-03, 3.2939264813900040E-02, 9.9509882659090898E-01,-3.2618358070471056E+00,-5.0248694264988930E-03
 5.1500250000000000E+07, 3.0063408629377165E+01, 1.1913417742117070E-02, 3.2984893640660505E-02, 9.9637476356438648E-01,-3.6854356740339007E+00, 1.7055017819956456E-04
 5.1865500000000000E+07, 3.0279265197234409E+01, 1.7787429134965560E-02, 3.2928707089304787E-02, 9.9641673392442720E-01,-4.1021637850738175E+00, 1.5553168954729199E-03
 5.2230750000000000E+07, 3.0230187475004154E+01, 1.4177012110215555E-02, 3.2904475813892865E-02, 9.9682096489418071E-01, 1.7532827177348289E+00, 3.9371459248685918E-03
 5.2596000000000000E+07, 3.0011269638096856E+01, 1.0551251991362424E-02, 3.2955324505955383E-02, 9.9590070040513801E-01, 1.3247526515000456E+00, 1.0729252522985018E-01
 5.2961250000000000E+07, 3.0035907513446158E+01, 1.4730020816113054E-02, 3.2937439772907376E-02, 9.9659977635602648E-01, 9.0293719792169280E-01, 3.0572895366358579E+00
 5.3326500000000000E+07, 3.0224111532245157E+01, 1.2334829358764052E-02, 3.2921829019859981E-02, 9.9815735285308704E-01, 4.9480912718540015E-01, 2.8333316620016604E+00
 5.3691750000000000E+07, 3.0173300845418748E+01, 7.9181254262285020E-03, 3.2908944289034556E-02, 9.9639658362635897E-01, 9.1892218080200094E-02, 3.1353398895877960E+00
 5.4057000000000000E+07, 2.9983572273292033E+01, 1.4143381027927934E-02, 3.2911575154841111E-02, 9.9690898486812674E-01,-3.2306733625004369E-01, 3.1414919524433995E+00
 5.4422250000000000E+07, 3.0006849033273468E+01, 1.4337707523772255E-02, 3.2965705499712290E-02, 9.9778943886714577E-01,-7.3704282890830863E-01,-3.1415108274493604E+00
 5.4787500000000000E+07, 3.0248062216784088E+01, 7.2649096099305244E-03, 3.2910988140179009E-02, 9.9768713084816307E-01,-1.1409248197373374E+00,-3.1367474112367688E+00
 5.5152750000000000E+07, 3.0253793855505496E+01, 1.0718932813956895E-02, 3.2915168106128538E-02, 9.9813088983423648E-01,-1.5458770285273151E+00,-3.0512233144952225E+00
 5.5518000000000000E+07, 3.0051348815237507E+01, 1.3069335964273697E-02, 3.2960685143453496E-02, 9.9695526129769729E-01,-1.9585268901442430E+00,-3.0815504894045782E+00
