 t,a,e,inc,omega,varpi,f
 9.4965000000000000E+06, 9.5836165027142162E+00, 5.9558297199346175E-02, 1.3334582506543055E-02, 1.5288906917203802E+00,-3.7857532673040222E+00, 3.6978633418777600E-02
 9.8617500000000000E+06, 9.5201520926089103E+00, 5.8914699352085362E-02, 1.2737110714796577E-02, 1.3815908204971206E+00,-3.0848461973414141E+00, 1.3581866090435128E-03
 1.0227000000000000E+07, 9.5875838775256952E+00, 6.6324380101735969E-02, 1.2786699896923203E-02, 1.2249915545614567E+00,-2.3481197935141682E+00,-2.0123600283454345E-02
 1.0592250000000000E+07, 9.5611857127447859E+00, 6.8063978602203146E-02, 1.3280846639744348E-02, 1.0776042584876506E+00,-1.6454987639968612E+00,-1.4005997938920900E-01
 1.0957500000000000E+07, 9.5345542384317312E+00, 6.8178354229537191E-02, 1.4327429627822479E-02, 9.5157111297806052E-01,-9.9959478756026288E-01,-7.4036593644850457E-01
 1.1322750000000000E+07, 9.5795437422193199E+00, 7.0026021488244897E-02, 1.5711715623384567E-02, 8.5817650897277176E-01,-4.5064343751823865E-01,-2.6497554418405751E+00
 1.1688000000000000E+07, 9.5355536557138354E+00, 7.3683477078050244E-02, 1.7344839648224936E-02, 7.8980027237148442E-01, 2.1189204905721737E-02,-3.0140879094922965E+00
 1.2053250000000000E+07, 9.5483683989986439E+00, 7.2758407362705432E-02, 1.9180338634421760E-02, 7.4873103266491481E-01, 4.1858719410964063E-01,-3.1124353463169867E+00
 1.2418500000000000E+07, 9.5785276390900691E+00, 7.2833877453265194E-02, 2.1121948503473202E-02, 7.2616514723385195E-01, 7.6515182640397117E-01,-3.1409916040590748E+00
 1.2783750000000000E+07, 9.5232604641874783E+00, 7.8623356311343220E-02, 2.3099350917017879E-02, 7.1591703670290630E-01, 1.0857435211082120E+00, 3.1238743398360613E+00
 1.3149000000000000E+07, 9.5652428928711402E+00, 7.8126580846549359E-02, 2.5109828535848040E-02, 7.1899732255865378E-01, 1.3852972811176847E+00, 3.0348478268628210E+00
 1.3514250000000000E+07, 9.5715201556845457E+00, 7.7620381410475614E-02, 2.7052284817971665E-02, 7.3160580569052180E-01, 1.6852472480471232E+00, 2.8002656851136378E+00
 1.3879500000000000E+07, 9.5180756548151315E+00, 8.1276183286295378E-02, 2.8987091472668355E-02, 7.4836009426803540E-01, 2.0021880070916747E+00, 1.5712827851886202E+00
 1.4244750000000000E+07, 9.5884555816429060E+00, 8.4939080905422765E-02, 3.0798756063015388E-02, 7.7426047396472319E-01, 2.3361249518250951E+00, 2.5351820732205899E-01
 1.4610000000000000E+07, 9.5529436703440247E+00, 8.2806398339332246E-02, 3.2531803696857584E-02, 8.0216121377412630E-01,-3.5810315314517696E+00, 5.3098548188084439E-02
 1.4975250000000000E+07, 9.5366887501730915E+00, 8.1925594356875242E-02, 3.4250713398475380E-02, 8.3575517918046993E-01,-3.2044077772045125E+00, 1.6936300573190642E-04
 1.5340500000000000E+07, 9.5889635343633746E+00, 8.5153829854505259E-02, 3.5775815343653428E-02, 8.7196041980037586E-01,-2.8332783408149993E+00,-4.5670158490346648E-02
 1.5705750000000000E+07, 9.5243897905995638E+00, 8.0869012025351364E-02, 3.7271442408694941E-02, 9.0874047374674460E-01,-2.4816615707562151E+00,-2.3959062790051808E-01
 1.6071000000000000E+07, 9.5657405320872417E+00, 7.9103985269976279E-02, 3.8593167333376324E-02, 9.4959738259893223E-01,-2.1741649593330270E+00,-1.0273418732907407E+00
 1.6436250000000000E+07, 9.5804140119629722E+00, 7.9382078184513344E-02, 3.9836509627004649E-02, 9.9022830803797257E-01,-1.8994342339449961E+00,-2.7429383393699456E+00
 1.6801500000000000E+07, 9.5234017963469615E+00, 7.8510097580693786E-02, 4.0949198765382028E-02, 1.0319343985482961E+00,-1.6565027088954309E+00,-3.0407624241444768E+00
 1.7166750000000000E+07, 9.5821615027049116E+00, 7.2453224321714693E-02, 4.1842363694193183E-02, 1.0747825981820101E+00,-1.4319973682638025E+00,-3.1226779565697251E+00
 1.7532000000000000E+07, 9.5602755519986395E+00, 7.1599393514155327E-02, 4.2600808998188903E-02, 1.1178061243160766E+00,-1.2160108584012108E+00, 3.1414598038689308E+00
 1.7897250000000000E+07, 9.5367904718542853E+00, 7.2607038352733549E-02, 4.3209308779803633E-02, 1.1616497655443667E+00,-9.9889486804479777E-01, 3.1093054329196530E+00
 1.8262500000000000E+07, 9.5854992538299850E+00, 6.7059605169372677E-02, 4.3565532598563689E-02, 1.2065705081786942E+00,-7.6582090880445963E-01, 2.9988760879883074E+00
 1.8627750000000000E+07, 9.5487056950161620E+00, 6.5169358762229943E-02, 4.3797883467389623E-02, 1.2521312993750608E+00,-5.1648341685259747E-01, 2.6684841042871832E+00
 1.8993000000000000E+07, 9.5535075802309795E+00, 6.3357720240171223E-02, 4.3903310487017184E-02, 1.2994018215622392E+00,-2.3649222031079753E-01, 4.8447025012712441E-01
 1.9358250000000000E+07, 9.5906030724929749E+00, 6.0805365288412877E-02, 4.3798869527931786E-02, 1.3459021632380530E+00, 6.2114348007803022E-02, 8.9811743070721095E-02
 1.9723500000000000E+07, 9.5271246895723767E+00, 5.3701736361065996E-02, 4.3655038766575144E-02, 1.3922671637916750E+00, 3.8439316084442132E-01, 1.2803023752772046E-02
 2.0088750000000000E+07, 9.5798547869453561E+00, 5.4869512164592918E-02, 4.3273090740085091E-02, 1.4388924534574699E+00, 7.0098953011762566E-01,-2.0128333347715749E-03
 2.0454000000000000E+07, 9.5783692773167690E+00, 5.0133589704221444E-02, 4.2830673825636524E-02, 1.4839587286905553E+00, 1.0116027840764743E+00,-5.1426804395555061E-02
 2.0819250000000000E+07, 9.5246981319410082E+00, 4.3180629364351686E-02, 4.2194293022664538E-02, 1.5286554282378595E+00, 1.3013803003375393E+00,-2.0801927824043784E-01
 2.1184500000000000E+07, 9.5907536570909802E+00, 3.7992936460044487E-02, 4.1364994086707768E-02, 1.5705920574759638E+00,-1.5694250881919645E+00,-1.4507344542433986E+00
 2.1549750000000000E+07, 9.5474155628333985E+00, 3.5834917454098524E-02, 4.0427591457462754E-02, 1.5286542010466802E+00,-1.8274750195907496E+00,-3.0285845503721092E+00
 2.1915000000000000E+07, 9.5406309998194576E+00, 2.9998804158617567E-02, 3.9249354786723693E-02, 1.4883389370227436E+00,-2.0701650716030291E+00,-3.1228812639570598E+00
 2.2280250000000000E+07, 9.5882404398488745E+00, 2.3259866989771918E-02, 3.7916687052890967E-02, 1.4496455725751769E+00,-2.3223410463147411E+00,-3.1409106682209815E+00
 2.2645500000000000E+07, 9.5285240111465352E+00, 2.2854697746301455E-02, 3.6451186512805878E-02, 1.4111225635847477E+00,-2.5718069680031768E+00, 3.1343283544931611E+00
 2.3010750000000000E+07, 9.5638810553033800E+00, 1.8954620155472418E-02, 3.4870456479167360E-02, 1.3747011809274348E+00,-2.8411690556232321E+00, 3.0840666441658922E+00
 2.3376000000000000E+07, 9.5805528739440682E+00, 1.4669944162953618E-02, 3.3159283522045294E-02, 1.3408302934130103E+00,-3.1254862357171502E+00, 1.0625313890530073E-01
 2.3741250000000000E+07, 9.5228554409410595E+00, 1.2379661994531039E-02, 3.1405725122662438E-02, 1.3084135630866480E+00,-3.4213324948886275E+00, 3.5249131007633792E-02
 2.4106500000000000E+07, 9.5817023334626352E+00, 1.6281135847390153E-02, 2.9535551592242325E-02, 1.2815923559419116E+00,-3.7414267851124077E+00, 7.7478675924949690E-04
 2.4471750000000000E+07, 9.5703338037500014E+00, 1.5099486901709810E-02, 2.7655640450263443E-02, 1.2590300184220471E+00,-4.0611807040195824E+00,-1.2790501376833342E-02
 2.4837000000000000E+07, 9.5270518280762673E+00, 1.4145636495342244E-02, 2.5678608660341242E-02, 1.2412523569845910E+00, 1.8881984011692525E+00,-5.6388820133338413E-01
 2.5202250000000000E+07, 9.5808422363024874E+00, 1.4511568926504953E-02, 2.3713908009680928E-02, 1.2342928646523528E+00, 1.5543746354608152E+00,-3.0605565315818293E+00
 2.5567500000000000E+07, 9.5469082369786467E+00, 2.0247039022666096E-02, 2.1743284425965053E-02, 1.2345310648367318E+00, 1.2096346895192813E+00,-3.1291020471385438E+00
 2.5932750000000000E+07, 9.5364344080257109E+00, 2.2667746188160500E-02, 1.9755742743225713E-02, 1.2520470114817395E+00, 8.4502213238603496E-01, 3.1413477729331492E+00
 2.6298000000000000E+07, 9.5880374793610681E+00, 2.3746800234037701E-02, 1.7886846953080085E-02, 1.2849648741346520E+00, 4.5334839898351031E-01, 3.1261190642442265E+00
 2.6663250000000000E+07, 9.5241565477668821E+00, 3.0581212328195082E-02, 1.6124649644327721E-02, 1.3376907217490559E+00, 1.8665271827501329E-02, 3.0737520667022089E+00
 2.7028500000000000E+07, 9.5615726092772135E+00, 3.5874511264228061E-02, 1.4620036353623984E-02, 1.4206406403621903E+00,-4.7795455069290027E-01, 2.5676458129472022E+00
 2.7393750000000000E+07, 9.5789026486606836E+00, 3.8007228428693640E-02, 1.3436075424605934E-02, 1.5331998306080721E+00,-1.0557933089637070E+00, 1.6675398662511343E-01
 2.7759000000000000E+07, 9.5198841779321768E+00, 4.1828343552112283E-02, 1.2671208866201596E-02, 1.4685038967715880E+00,-4.5867922188316195E+00, 7.0857500016760971E-02
 2.8124250000000000E+07, 9.5865969410552161E+00, 4.9956354235926863E-02, 1.2486280896507508E-02, 1.3104046307457984E+00,-3.8821353656171858E+00, 1.0859410899178962E-02
 2.8489500000000000E+07, 9.5620235725801699E+00, 5.2813269159829070E-02, 1.2861494850962666E-02, 1.1541169009954202E+00,-3.1723162344110811E+00,-3.7162394091008540E-03
 2.8854750000000000E+07, 9.5352959674533864E+00, 5.3023052566632603E-02, 1.3700794602382882E-02, 1.0136011020075539E+00,-2.4864208652914956E+00,-5.4331840375496494E-02
 2.9220000000000000E+07, 9.5823699226514538E+00, 5.9053536047223035E-02, 1.5015042922997624E-02, 9.0664063711754306E-01,-1.8764281421742814E+00,-2.1736414750016939E-01
 2.9585250000000000E+07, 9.5376164459995945E+00, 6.1825539370484704E-02, 1.6539578281334455E-02, 8.2628748092357240E-01,-1.3411556098293671E+00,-2.0815507033956266E+00
 2.9950500000000000E+07, 9.5585425742106569E+00, 6.3036176079475717E-02, 1.8348714097963539E-02, 7.7268089774975468E-01,-8.7796798450783875E-01,-2.9339353956005594E+00
 3.0315750000000000E+07, 9.5849122036334879E+00, 6.5949886556049012E-02, 2.0184214042653924E-02, 7.4177994108417700E-01,-4.8979515453549644E-01,-3.0737486901900120E+00
 3.0681000000000000E+07, 9.5303364810385549E+00, 7.2851128993033462E-02, 2.2078641938512115E-02, 7.2621059022684542E-01,-1.4397652770062097E-01,-3.1339370118602452E+00
 3.1046250000000000E+07, 9.5733709690629958E+00, 7.1853366282129405E-02, 2.4035046557231363E-02, 7.2836548676748258E-01, 1.5354708599536537E-01, 3.1354720237363085E+00
 3.1411500000000000E+07, 9.5769984909853658E+00, 7.3996261986279385E-02, 2.5950722043692455E-02, 7.3801877292183649E-01, 4.3994806557130650E-01, 3.0865204788757552E+00
 3.1776750000000000E+07, 9.5264258297167146E+00, 8.0424751350709700E-02, 2.7884329006501594E-02, 7.5644234450624326E-01, 7.1915974711730490E-01, 2.9386089151561006E+00
 3.2142000000000000E+07, 9.5937546290869715E+00, 8.2447456569993069E-02, 2.9764140427603437E-02, 7.8175077707102203E-01, 1.0109287558641813E+00, 2.0669639868438163E+00
 3.2507250000000000E+07, 9.5575855569415022E+00, 8.2689610420006290E-02, 3.1616377897747683E-02, 8.1030127111839090E-01, 1.3324777011436191E+00, 3.9190242127985686E-01
 3.2872500000000000E+07, 9.5423116134535952E+00, 8.4286123335913787E-02, 3.3376768296885385E-02, 8.4084919237642053E-01, 1.6873253880719168E+00, 1.0001141245146193E-01
 3.3237750000000000E+07, 9.5933559620233044E+00, 8.8057990412078652E-02, 3.5018893678698093E-02, 8.7574500942301892E-01, 2.0664355187729346E+00, 4.0393046834641799E-03
 3.3603000000000000E+07, 9.5293643469266467E+00, 8.4557947742814513E-02, 3.6526729305881092E-02, 9.1042510101868834E-01,-3.8290712638373918E+00,-2.7844507670836113E-02
 3.3968250000000000E+07, 9.5760811178421097E+00, 8.6554061421970599E-02, 3.7910662087076025E-02, 9.4885977074839889E-01,-3.4643485744779068E+00,-1.6746518020999662E-01
 3.4333500000000000E+07, 9.5853417224492894E+00, 8.7278865375117434E-02, 3.9073989508163133E-02, 9.8761725763696484E-01,-3.1367581832118678E+00,-7.8545804960367582E-01
 3.4698750000000000E+07, 9.5274625681281417E+00, 8.5061606247362573E-02, 4.0159993699034190E-02, 1.0285431294336602E+00,-2.8526838783042492E+00,-2.7053484320809513E+00
 3.5064000000000000E+07, 9.5852043714773050E+00, 8.0488934761051692E-02, 4.1011501924823078E-02, 1.0723576875202732E+00,-2.6080364177011557E+00,-3.0064406825453216E+00
 3.5429250000000000E+07, 9.5567871345695625E+00, 8.1335123441267282E-02, 4.1777348329135232E-02, 1.1157275719489785E+00,-2.3841775119796464E+00,-3.1097242401323757E+00
 3.5794500000000000E+07, 9.5387296573980223E+00, 8.0565330787264189E-02, 4.2380090836878957E-02, 1.1629132685605454E+00,-2.1803408238644346E+00,-3.1415910282559545E+00
 3.6159750000000000E+07, 9.5826888470646612E+00, 7.5134175921628868E-02, 4.2838970448843099E-02, 1.2090597396793221E+00,-1.9700074922637789E+00, 3.1159626132067038E+00
 3.6525000000000000E+07, 9.5403388123258281E+00, 7.5235740083359939E-02, 4.3225535469191410E-02, 1.2558536714225461E+00,-1.7516917078504817E+00, 3.0337398348467204E+00
 3.6890250000000000E+07, 9.5529031313244239E+00, 7.3644495932776360E-02, 4.3412624432679452E-02, 1.3022353635211747E+00,-1.5073465403411883E+00, 2.7569932834604178E+00
 3.7255500000000000E+07, 9.5833667337707453E+00, 6.9728855808751961E-02, 4.3440651234888744E-02, 1.3486837381820831E+00,-1.2405674425580298E+00, 7.4174887961999703E-01
 3.7620750000000000E+07, 9.5222661078044979E+00, 6.6328790165945409E-02, 4.3331573929636734E-02, 1.3939372015690332E+00,-9.4042474599368164E-01, 1.8114608877175895E-01
 3.7986000000000000E+07, 9.5801701445231391E+00, 6.8467254258713417E-02, 4.3006812999497372E-02, 1.4392510577771422E+00,-6.2174380707250809E-01, 3.4850012247588089E-02
 3.8351250000000000E+07, 9.5733369340108130E+00, 6.3649085885587070E-02, 4.2493423004590289E-02, 1.4835269523972845E+00,-2.9364358037612015E-01,-1.1666761022533313E-04
 3.8716500000000000E+07, 9.5213104479090660E+00, 5.6848622567682298E-02, 4.1879846457728055E-02, 1.5287879805502753E+00, 2.7668715632115370E-02,-3.3872981664636162E-02
 3.9081750000000000E+07, 9.5860602390109850E+00, 5.5470928454564555E-02, 4.1001302387377425E-02, 1.5688668471569862E+00,-3.2510889502287244E-01,-1.1994349320198068E-01
 3.9447000000000000E+07, 9.5412640497026278E+00, 5.1958063681854710E-02, 4.0075640766031762E-02, 1.5258138612154104E+00,-6.0884806027717653E-01,-7.2038089387462245E-01
 3.9812250000000000E+07, 9.5382806987880748E+00, 4.6014213031763951E-02, 3.8917819234302257E-02, 1.4814714289687672E+00,-8.6081781251111522E-01,-2.8696004535560431E+00
 4.0177500000000000E+07, 9.5873956867266550E+00, 4.2065037791982902E-02, 3.7683333462443389E-02, 1.4407494643264447E+00,-1.1108079571327611E+00,-3.0580161373471495E+00
 4.0542750000000000E+07, 9.5226459388246099E+00, 4.0962865963016099E-02, 3.6356106495684382E-02, 1.3994375990954591E+00,-1.3461574828769802E+00,-3.1273309665971363E+00
 4.0908000000000000E+07, 9.5638969426661156E+00, 3.5007764723383107E-02, 3.4800547956235529E-02, 1.3618324976733296E+00,-1.5900650223248249E+00, 3.1413451274062596E+00
 4.1273250000000000E+07, 9.5765843621519284E+00, 2.8852724910819100E-02, 3.3206918147872716E-02, 1.3257750387407434E+00,-1.8441517841908928E+00, 3.1275129742864141E+00
 4.1638500000000000E+07, 9.5237334401343023E+00, 3.0618672048655118E-02, 3.1486186938821402E-02, 1.2915908943851895E+00,-2.1074413145350306E+00, 3.0807010758407345E+00
 4.2003750000000000E+07, 9.5816970947544853E+00, 2.6338775855970532E-02, 2.9682122797021624E-02, 1.2623920889494078E+00,-2.4034745161761117E+00, 1.3088757829370670E+00
 4.2369000000000000E+07, 9.5694554813505501E+00, 2.2411992487947292E-02, 2.7780852170381808E-02, 1.2361973563725583E+00,-2.7094285784158583E+00, 6.4724881283372573E-02
 4.2734250000000000E+07, 9.5303110567001248E+00, 1.7510136224600792E-02, 2.5875495521162389E-02, 1.2149613561737611E+00,-3.0452245550569725E+00, 1.4003275882207263E-02
 4.3099500000000000E+07, 9.5817908336342246E+00, 1.8928724669245806E-02, 2.3906089313075897E-02, 1.2039911802999119E+00,-3.3945035682797871E+00,-3.0999896727096507E-05
 4.3464750000000000E+07, 9.5467202331983572E+00, 1.4086775497690112E-02, 2.1975350470111787E-02, 1.2011490684190673E+00,-3.7608156907621217E+00,-2.4729526221123108E-02
 4.3830000000000000E+07, 9.5459668589144062E+00, 1.1903130688162919E-02, 1.9974690762485391E-02, 1.2104817578698395E+00,-4.1394615719307506E+00,-2.7133530212892643E-01
 4.4195250000000000E+07, 9.5905406689982282E+00, 1.2201205478113923E-02, 1.8112160816235179E-02, 1.2402818282128267E+00, 1.7394327615394065E+00,-3.1072925746890232E+00
 4.4560500000000000E+07, 9.5268177816032829E+00, 1.7006276637401448E-02, 1.6312625078521600E-02, 1.2873316018812708E+00, 1.3049688658105867E+00,-3.1411805305592684E+00
 4.4925750000000000E+07, 9.5685253272591630E+00, 1.8428723574279087E-02, 1.4665866751714210E-02, 1.3698211047471955E+00, 8.1334493347684744E-01, 3.1227232525117867E+00
 4.5291000000000000E+07, 9.5788860196487313E+00, 2.0188145969133726E-02, 1.3342346822964967E-02, 1.4755131069833309E+00, 2.6405063664101291E-01, 3.0489219198516877E+00
 4.5656250000000000E+07, 9.5230204712760855E+00, 2.7409894290464015E-02, 1.2339860131045129E-02, 1.5209462023063973E+00, 3.6343613264252705E-01, 1.5800126320281642E+00
 4.6021500000000000E+07, 9.5906609603648150E+00, 3.3894228572627499E-02, 1.1944203689032465E-02, 1.3564575323907766E+00, 1.0516234064091821E+00, 7.8012483987750653E-02
 4.6386750000000000E+07, 9.5578207968567437E+00, 3.6534880085493084E-02, 1.2039676373744531E-02, 1.1861905557812529E+00, 1.7664120453541790E+00, 1.4914234717747419E-02
 4.6752000000000000E+07, 9.5397924943358490E+00, 3.8472879076275668E-02, 1.2752692254330344E-02, 1.0354720704113862E+00,-3.8255166154305220E+00,-6.1182063336777895E-07
 4.7117250000000000E+07, 9.5851315668778430E+00, 4.6095791986634702E-02, 1.3903539392427403E-02, 9.1566943641220833E-01,-3.1841470963088412E+00,-2.5634779145795643E-02
 4.7482500000000000E+07, 9.5355129988013445E+00, 4.7131550757241535E-02, 1.5392845704919167E-02, 8.2844991962634773E-01,-2.6192155500590113E+00,-1.4809356868436599E-01
 4.7847750000000000E+07, 9.5657151129138409E+00, 5.0480866868665354E-02, 1.7106238141528798E-02, 7.7150150815009955E-01,-2.1203030662160751E+00,-8.9985339163285583E-01
 4.8213000000000000E+07, 9.5850146505499119E+00, 5.4289254561447779E-02, 1.8994704506718765E-02, 7.4027494202880739E-01,-1.7044956764154111E+00,-2.8687480032581187E+00
 4.8578250000000000E+07, 9.5277758570826556E+00, 5.9699287230394103E-02, 2.0927757685682131E-02, 7.2364227759245914E-01,-1.3327645171441898E+00,-3.0778635917557571E+00
 4.8943500000000000E+07, 9.5738933125163665E+00, 5.7677757890845179E-02, 2.2964828305379735E-02, 7.2280850472249158E-01,-1.0151456036892264E+00,-3.1324725986829565E+00
 4.9308750000000000E+07, 9.5703836983337514E+00, 6.1968579710747054E-02, 2.4911538899693150E-02, 7.3084248179961520E-01,-7.2290611293566598E-01, 3.1401730214217265E+00
 4.9674000000000000E+07, 9.5224344912461714E+00, 6.8106639495098445E-02, 2.6930713655214236E-02, 7.4561423575479036E-01,-4.4640038906114271E-01, 3.1020004464600452E+00
 5.0039250000000000E+07, 9.5860479748947309E+00, 6.8579368748788991E-02, 2.8794829309440571E-02, 7.6853416501441729E-01,-1.7849812783037045E-01, 2.9689335513571113E+00
 5.0404500000000000E+07, 9.5464484441866269E+00, 7.0559826070180784E-02, 3.0599807036560074E-02, 7.9365355090961831E-01, 1.0811238440478255E-01, 2.5244979633915530E+00
 5.0769750000000000E+07, 9.5354564572769576E+00, 7.4538718639232102E-02, 3.2333712875615823E-02, 8.2604954940446595E-01, 4.0270330180973790E-01, 5.5691520955303264E-01
 5.1135000000000000E+07, 9.5854780639408954E+00, 7.7369148683073041E-02, 3.3918378190879096E-02, 8.6019217286501048E-01, 7.3082813885856590E-01, 1.1750901356703433E-01
 5.1500250000000000E+07, 9.5228011675413615E+00, 7.6448931432533035E-02, 3.5444592139948917E-02, 8.9702725355525648E-01, 1.0792077711529746E+00, 1.7518371710569348E-02
 5.1865500000000000E+07, 9.5686306478373631E+00, 8.1255998066523935E-02, 3.6791048749128592E-02, 9.3654627850227012E-01, 1.4402713644447953E+00,-5.3353403225858582E-03
 5.2230750000000000E+07, 9.5813262920652598E+00, 8.3796281596616076E-02, 3.8056123281163166E-02, 9.7832957495300266E-01, 1.7907243595209605E+00,-9.4911183246616931E-02
 5.2596000000000000E+07, 9.5183078935468632E+00, 8.0208681750822505E-02, 3.9184309404295535E-02, 1.0202400161900467E+00, 2.1179393185446891E+00,-4.2622040147865747E-01
 5.2961250000000000E+07, 9.5796418631026139E+00, 8.0055093917416290E-02, 4.0133576715506346E-02, 1.0642554203194907E+00,-3.8756880823840847E+00,-2.0094801972018299E+00
 5.3326500000000000E+07, 9.5503927387161074E+00, 8.2226755601606416E-02, 4.0937455777914813E-02, 1.1081343460825746E+00,-3.6191222486997612E+00,-2.9010168542025858E+00
 5.3691750000000000E+07, 9.5334431972831979E+00, 8.1610691370532812E-02, 4.1650456486898690E-02, 1.1539728808761052E+00,-3.3908648221218884E+00,-3.0770765025793958E+00
 5.4057000000000000E+07, 9.5783734010655959E+00, 7.8661039863263352E-02, 4.2108366571761466E-02, 1.1996938588943886E+00,-3.1795158433070956E+00,-3.1334763017603939E+00
 5.4422250000000000E+07, 9.5347176063857546E+00, 8.1692181966709396E-02, 4.2473926399911481E-02, 1.2453955291697925E+00,-2.9745178955605116E+00, 3.1372364691456056E+00
 5.4787500000000000E+07, 9.5504714607475325E+00, 8.0952450407557122E-02, 4.2656416802883047E-02, 1.2939346968376721E+00,-2.7679613348791428E+00, 3.0818038071494493E+00
 5.5152750000000000E+07, 9.5798193124867748E+00, 7.7464068455420199E-02, 4.2697385474201759E-02, 1.3401266013002848E+00,-2.5416137810408941E+00, 2.9334804195806563E+00
 5.5518000000000000E+07, 9.5249791707325677E+00, 7.9261797441929821E-02, 4.2638096409843479E-02, 1.3874224060234142E+00,-2.2935633185409086E+00, 2.4092385036026664E+00
