 t,a,e,inc,omega,varpi,f
 2.3376000000000000E+07, 3.9363729824442743E+01, 2.4503671785787712E-01, 3.0094404141242925E-01, 1.8303378668390207E+00, 3.8231872433647269E+00,-1.3386024104514020E+00
 2.3741250000000000E+07, 3.9785358962838124E+01, 2.5000723888287735E-01, 3.0050805495186306E-01, 1.8277771103967795E+00, 3.7917547805157854E+00,-1.1206999877196984E+00
 2.4106500000000000E+07, 3.9676806991786307E+01, 2.5107941342665530E-01, 3.0105545122862370E-01, 1.8291594283310371E+00, 3.8096072264707135E+00,-9.0726653321045003E-01
 2.4471750000000000E+07, 3.9341531806895937E+01, 2.4510377479756315E-01, 3.0091702681048837E-01, 1.8268276322301631E+00, 3.8185599363653777E+00,-6.2340574279052596E-01
 2.4837000000000000E+07, 3.9505437813000377E+01, 2.4718245042944695E-01, 3.0097866055690442E-01, 1.8221467196035692E+00, 3.7986714605858354E+00,-2.2831886240105387E-01
 2.5202250000000000E+07, 3.9824392994536289E+01, 2.5355110754731491E-01, 3.0071513373293740E-01, 1.8228624591579199E+00, 3.8097101030352274E+00, 2.3068664232260314E-01
 2.5567500000000000E+07, 3.9550076428425513E+01, 2.4738663067938868E-01, 3.0054996619374424E-01, 1.8212523199099460E+00, 3.8202130037613422E+00, 7.3531124467240327E-01
 2.5932750000000000E+07, 3.9162513467930367E+01, 2.4264706302213032E-01, 3.0152452176748851E-01, 1.8190735282601671E+00,-2.4907750474303794E+00, 1.2681127704042983E+00
 2.6298000000000000E+07, 3.9241518018680935E+01, 2.4660956370957163E-01, 3.0108901547252315E-01, 1.8171748122493550E+00,-2.4902780068509185E+00, 1.7108272598119827E+00
 2.6663250000000000E+07, 3.9463783648021199E+01, 2.4384300816584292E-01, 3.0067050879307095E-01, 1.8142518221315023E+00,-2.4653604032650733E+00, 2.0648449878746598E+00
 2.7028500000000000E+07, 3.9374413387004090E+01, 2.4023689141112833E-01, 3.0120964235953285E-01, 1.8164405589396067E+00,-2.4811352580459509E+00, 2.4045060732597823E+00
 2.7393750000000000E+07, 3.9141908607487224E+01, 2.4710601425782258E-01, 3.0112870906973788E-01, 1.8147832570475897E+00,-2.4998864330694204E+00, 2.7066997645549615E+00
 2.7759000000000000E+07, 3.9313173324537331E+01, 2.4487589535750007E-01, 3.0124856721318194E-01, 1.8093461250381986E+00,-2.4822393073600124E+00, 2.9424385736900649E+00
 2.8124250000000000E+07, 3.9567141309940773E+01, 2.3799996389699227E-01, 3.0092938961228255E-01, 1.8111578984270718E+00, 3.7932722914796742E+00,-3.1058679162647591E+00
 2.8489500000000000E+07, 3.9484279602283863E+01, 2.4373770336607645E-01, 3.0052763027804613E-01, 1.8111085114825294E+00, 3.7779672328442508E+00,-2.8861705019474195E+00
 2.8854750000000000E+07, 3.9338195448999258E+01, 2.4816465755975273E-01, 3.0160350765507371E-01, 1.8054885382162558E+00, 3.7976736963008095E+00,-2.7253727534157428E+00
 2.9220000000000000E+07, 3.9566194492620724E+01, 2.4248504808461130E-01, 3.0127532552527303E-01, 1.8051688785128113E+00, 3.7876193707971604E+00,-2.5545755082236536E+00
 2.9585250000000000E+07, 3.9727742384201321E+01, 2.4421788279754397E-01, 3.0042360905948040E-01, 1.8054524706795112E+00, 3.7665720303376165E+00,-2.3949608448938862E+00
 2.9950500000000000E+07, 3.9436707251148242E+01, 2.5031772463911484E-01, 3.0168847697692580E-01, 1.8025861246871802E+00, 3.7925024853771783E+00,-2.2966014898866369E+00
 3.0315750000000000E+07, 3.9449377781644905E+01, 2.4684297963773844E-01, 3.0171038890298252E-01, 1.8011951423994694E+00, 3.7936261899684984E+00,-2.1797514829905578E+00
 3.0681000000000000E+07, 3.9742617209065187E+01, 2.4583686117901124E-01, 3.0060851370284536E-01, 1.8000042206725921E+00, 3.7635684320599374E+00,-2.0328762401077509E+00
 3.1046250000000000E+07, 3.9580139215997391E+01, 2.5016111695345694E-01, 3.0151337771335496E-01, 1.7986962274470437E+00, 3.7778959075502483E+00,-1.9130522158820724E+00
 3.1411500000000000E+07, 3.9346344816345663E+01, 2.4725063476137787E-01, 3.0197860459494280E-01, 1.7977198931247855E+00, 3.7948958423633830E+00,-1.7714194071863760E+00
 3.1776750000000000E+07, 3.9607275521449118E+01, 2.4580141914378817E-01, 3.0087260491543194E-01, 1.7951188694594045E+00, 3.7626929292299622E+00,-1.5428478338611999E+00
 3.2142000000000000E+07, 3.9782201213301079E+01, 2.5060984737223357E-01, 3.0109115200246805E-01, 1.7939556273534056E+00, 3.7534497550247665E+00,-1.2663828106518118E+00
 3.2507250000000000E+07, 3.9422764798708201E+01, 2.4713992109772509E-01, 3.0150852748965346E-01, 1.7937988599794659E+00, 3.7799632514982990E+00,-9.2931538599413310E-01
 3.2872500000000000E+07, 3.9226514154466315E+01, 2.4223995992706004E-01, 3.0133135866516775E-01, 1.7893647163781154E+00, 3.7713130034130629E+00,-4.2653240738634152E-01
 3.3237750000000000E+07, 3.9491732275264916E+01, 2.4788937354057511E-01, 3.0155085493048528E-01, 1.7874610934038133E+00, 3.7616114808130918E+00, 1.8431345445573072E-01
 3.3603000000000000E+07, 3.9563624451729190E+01, 2.4814009413909174E-01, 3.0090752672160309E-01, 1.7878274974264066E+00, 3.7830336171751631E+00, 7.8516312837765045E-01
 3.3968250000000000E+07, 3.9262844269984200E+01, 2.4150315457216009E-01, 3.0153802079208725E-01, 1.7858455265933606E+00,-2.5089048874866031E+00, 1.3412972667112868E+00
 3.4333500000000000E+07, 3.9089063937860281E+01, 2.4328232561278987E-01, 3.0204651134292254E-01, 1.7859461132269510E+00,-2.5353189091513619E+00, 1.8194078510760496E+00
 3.4698750000000000E+07, 3.9344699928767760E+01, 2.4487962146657036E-01, 3.0113349485133672E-01, 1.7816103707163820E+00,-2.5121477808613681E+00, 2.1586282710011928E+00
 3.5064000000000000E+07, 3.9548067126207705E+01, 2.3920490210546477E-01, 3.0128582971816947E-01, 1.7806733407031223E+00,-2.5008762631610879E+00, 2.4470332708119438E+00
 3.5429250000000000E+07, 3.9367388796783644E+01, 2.4184092376697902E-01, 3.0143269281873292E-01, 1.7831937819902204E+00,-2.5285487202793555E+00, 2.7272473584883592E+00
 3.5794500000000000E+07, 3.9282233150826450E+01, 2.4822892332713767E-01, 3.0151744818606524E-01, 1.7773133879360525E+00,-2.5244190150827066E+00, 2.9369111148538396E+00
 3.6159750000000000E+07, 3.9542673323358471E+01, 2.4209653991859573E-01, 3.0161215654595058E-01, 1.7753025825930384E+00,-2.5162629802954761E+00, 3.1078857311051613E+00
 3.6525000000000000E+07, 3.9647144151466051E+01, 2.4155676456016092E-01, 3.0094667928004498E-01, 1.7779385868847697E+00, 3.7482308532776720E+00,-3.0074870685793398E+00
 3.6890250000000000E+07, 3.9381135480837706E+01, 2.5053057026321440E-01, 3.0156139768634360E-01, 1.7737521311936753E+00, 3.7551594285566026E+00,-2.8889061540008267E+00
 3.7255500000000000E+07, 3.9451139076850524E+01, 2.4756436958556044E-01, 3.0211875407377786E-01, 1.7706595427169995E+00, 3.7637896085398959E+00,-2.7854364769370217E+00
 3.7620750000000000E+07, 3.9702282821768101E+01, 2.4290593646122863E-01, 3.0108449004906124E-01, 1.7728027829752200E+00, 3.7417717870719578E+00,-2.6633071518234370E+00
 3.7986000000000000E+07, 3.9523571727543548E+01, 2.4980255253076178E-01, 3.0130638887224098E-01, 1.7711306206962985E+00, 3.7435882808212422E+00,-2.5685565185355164E+00
 3.8351250000000000E+07, 3.9383957339677906E+01, 2.4986739040680583E-01, 3.0224223913790038E-01, 1.7678251799010731E+00, 3.7601100777268579E+00,-2.4831598821380605E+00
 3.8716500000000000E+07, 3.9645144298851967E+01, 2.4385468838797167E-01, 3.0120246163795716E-01, 1.7676161025808041E+00, 3.7378569397114809E+00,-2.3481957017089004E+00
 3.9081750000000000E+07, 3.9699674005806379E+01, 2.4632795230617921E-01, 3.0082723257146049E-01, 1.7664171828596984E+00, 3.7226401026348297E+00,-2.1896070768459248E+00
 3.9447000000000000E+07, 3.9384642808693215E+01, 2.4786761951873681E-01, 3.0211197154323843E-01, 1.7642728137404222E+00, 3.7497659357682744E+00,-2.0295346373634082E+00
 3.9812250000000000E+07, 3.9408053521023469E+01, 2.4317455872640986E-01, 3.0146018641400335E-01, 1.7625857279786270E+00, 3.7390639287642626E+00,-1.7722751995070494E+00
 4.0177500000000000E+07, 3.9683334403306723E+01, 2.4583743102644243E-01, 3.0080619765551037E-01, 1.7596311568896059E+00, 3.7088336027843227E+00,-1.4050336228094666E+00
 4.0542750000000000E+07, 3.9515551336204631E+01, 2.4766360154443778E-01, 3.0171391489863925E-01, 1.7598560754986110E+00, 3.7327290174610006E+00,-9.7537082166644495E-01
 4.0908000000000000E+07, 3.9112416710008183E+01, 2.4056100790259310E-01, 3.0165954582064630E-01, 1.7581653425149903E+00, 3.7444428801968952E+00,-3.8946916920981889E-01
 4.1273250000000000E+07, 3.9089150618428171E+01, 2.4018737795917497E-01, 3.0204634230816402E-01, 1.7546533860450386E+00, 3.7243825081519422E+00, 3.0955433701931850E-01
 4.1638500000000000E+07, 3.9491672237023771E+01, 2.4743192841329956E-01, 3.0145948836787290E-01, 1.7544733158165082E+00, 3.7401529685861843E+00, 9.3476740855663265E-01
 4.2003750000000000E+07, 3.9545494869203488E+01, 2.4387968279803723E-01, 3.0119054195849426E-01, 1.7526875481964292E+00,-2.5260189492848024E+00, 1.4459422701947311E+00
 4.2369000000000000E+07, 3.9313044085927473E+01, 2.4132934446372009E-01, 3.0205713043559146E-01, 1.7530382988887112E+00,-2.5512103668463801E+00, 1.8820611895757349E+00
 4.2734250000000000E+07, 3.9253209467851221E+01, 2.4672512254768406E-01, 3.0166862896457369E-01, 1.7502601349037443E+00,-2.5634648381126839E+00, 2.2148084093955571E+00
 4.3099500000000000E+07, 3.9554264598945231E+01, 2.4331279759833641E-01, 3.0143935896951007E-01, 1.7455272796588408E+00,-2.5361480910713521E+00, 2.4388693073752967E+00
 4.3464750000000000E+07, 3.9591040504004567E+01, 2.4048770836770927E-01, 3.0169466349982577E-01, 1.7482677102530175E+00,-2.5497828478825735E+00, 2.6573767792749217E+00
 4.3830000000000000E+07, 3.9349248269429822E+01, 2.4885004757037604E-01, 3.0167052017484297E-01, 1.7473570388234752E+00,-2.5690887963136824E+00, 2.8388329833315300E+00
 4.4195250000000000E+07, 3.9461590357392460E+01, 2.4861287435685983E-01, 3.0189020770006592E-01, 1.7414913209427574E+00,-2.5538347543131801E+00, 2.9541185007589967E+00
 4.4560500000000000E+07, 3.9707468447427750E+01, 2.4245115424186120E-01, 3.0160521611179086E-01, 1.7431575584291523E+00,-2.5589055185442864E+00, 3.0659339200474984E+00
 4.4925750000000000E+07, 3.9546202637242345E+01, 2.4739045933971901E-01, 3.0141924979741364E-01, 1.7439230596715818E+00, 3.7092432700564482E+00,-3.1093921023132540E+00
 4.5291000000000000E+07, 3.9398132091976862E+01, 2.5159546201153876E-01, 3.0216691310950095E-01, 1.7380312274691814E+00, 3.7214734595931267E+00,-3.0297867777941816E+00
 4.5656250000000000E+07, 3.9661563186251797E+01, 2.4337331356948722E-01, 3.0185877077762280E-01, 1.7384549852589277E+00, 3.7160152808702822E+00,-2.9320773496981913E+00
 4.6021500000000000E+07, 3.9683438320847394E+01, 2.4366300422735990E-01, 3.0113825021177698E-01, 1.7401601040749233E+00, 3.6974562448389814E+00,-2.8136866476176197E+00
 4.6386750000000000E+07, 3.9396549186787233E+01, 2.5012122380765411E-01, 3.0196967138008085E-01, 1.7355697052813286E+00, 3.7113806055275349E+00,-2.7101476122297052E+00
 4.6752000000000000E+07, 3.9497546968720336E+01, 2.4381260951728659E-01, 3.0205287923221319E-01, 1.7332227237244977E+00, 3.7125354459024216E+00,-2.5694417921356241E+00
 4.7117250000000000E+07, 3.9666937785505901E+01, 2.4041898043997795E-01, 3.0100427612814151E-01, 1.7333227107330336E+00, 3.6848073893892748E+00,-2.3553320970077412E+00
 4.7482500000000000E+07, 3.9454975383623015E+01, 2.4596421426821116E-01, 3.0173369159602703E-01, 1.7307337475661866E+00, 3.6965631948159956E+00,-2.1261218497062613E+00
 4.7847750000000000E+07, 3.9178643370839836E+01, 2.4319847325727353E-01, 3.0242401509277483E-01, 1.7292274357001634E+00, 3.7184810268899011E+00,-1.8366179653266039E+00
 4.8213000000000000E+07, 3.9324513835399856E+01, 2.4171094065824333E-01, 3.0153825151082025E-01, 1.7262005779019356E+00, 3.6955926684486489E+00,-1.4109956672848432E+00
 4.8578250000000000E+07, 3.9551765120348335E+01, 2.4718107386168367E-01, 3.0183192296728306E-01, 1.7249736082238085E+00, 3.6861962125323973E+00,-8.6878958714684174E-01
 4.8943500000000000E+07, 3.9358604733276586E+01, 2.4507150152515422E-01, 3.0186781590813927E-01, 1.7264269750929790E+00, 3.7096295112789197E+00,-2.3893146314612626E-01
 4.9308750000000000E+07, 3.9142998709286410E+01, 2.4039553622951026E-01, 3.0204542888397079E-01, 1.7226444666310401E+00, 3.6994808180127139E+00, 4.5940221280012750E-01
 4.9674000000000000E+07, 3.9292734334117895E+01, 2.4437152241551172E-01, 3.0233639045389571E-01, 1.7209905750003145E+00, 3.6906978474990204E+00, 1.0642986848621945E+00
 5.0039250000000000E+07, 3.9644755896963822E+01, 2.4694364013583622E-01, 3.0126638928531979E-01, 1.7189622405242819E+00,-2.5640948922749516E+00, 1.5058398566171813E+00
 5.0404500000000000E+07, 3.9553170793885151E+01, 2.4233912503901950E-01, 3.0181035629730790E-01, 1.7183485760365258E+00,-2.5711411725307798E+00, 1.8637009152407404E+00
 5.0769750000000000E+07, 3.9299360953883117E+01, 2.4600219273448987E-01, 3.0229577661489321E-01, 1.7186381745938644E+00,-2.6044815001402180E+00, 2.1580080970037292E+00
 5.1135000000000000E+07, 3.9420348244214928E+01, 2.4881392521267034E-01, 3.0175029766922151E-01, 1.7133571165717021E+00,-2.5921299895820606E+00, 2.3423423019982401E+00
 5.1500250000000000E+07, 3.9672880824739572E+01, 2.4296864271662477E-01, 3.0185356622848203E-01, 1.7130160590175167E+00,-2.5795622865178354E+00, 2.4871977793731057E+00
 5.1865500000000000E+07, 3.9495077132944736E+01, 2.4548658710687485E-01, 3.0206335212851171E-01, 1.7161582428667745E+00,-2.6049767460906006E+00, 2.6369804742368870E+00
 5.2230750000000000E+07, 3.9373854073729639E+01, 2.5136164689979673E-01, 3.0197653016580595E-01, 1.7113790344407585E+00,-2.6065438430838048E+00, 2.7431538128787545E+00
 5.2596000000000000E+07, 3.9680663763588804E+01, 2.4446409026866472E-01, 3.0195262859575239E-01, 1.7082664802372041E+00,-2.5895514404668205E+00, 2.8181445738366429E+00
 5.2961250000000000E+07, 3.9675380174555976E+01, 2.4230267136552069E-01, 3.0183259387075090E-01, 1.7113583865512780E+00,-2.6038673497106837E+00, 2.9189808652577054E+00
 5.3326500000000000E+07, 3.9401038681543959E+01, 2.4968777681957205E-01, 3.0199573291206083E-01, 1.7078841080827982E+00,-2.6101640941207562E+00, 3.0232594124605452E+00
 5.3691750000000000E+07, 3.9535594267404797E+01, 2.4502753632130844E-01, 3.0233782168493195E-01, 1.7031096272442539E+00,-2.5962155615953688E+00, 3.1210768853452309E+00
 5.4057000000000000E+07, 3.9681690253581671E+01, 2.3888174725982855E-01, 3.0172684654632348E-01, 1.7057673946331238E+00, 3.6721168339840076E+00,-3.0157477738529477E+00
 5.4422250000000000E+07, 3.9442378637163337E+01, 2.4537548467322173E-01, 3.0167067321426788E-01, 1.7038674868775552E+00, 3.6655433931644121E+00,-2.8492302851461941E+00
 5.4787500000000000E+07, 3.9271967398617740E+01, 2.4586765352678519E-01, 3.0276000505494532E-01, 1.6982439681431232E+00, 3.6856106932041377E+00,-2.6768603193829805E+00
 5.5152750000000000E+07, 3.9445945585004253E+01, 2.3914992629399198E-01, 3.0196306022743719E-01, 1.6987157127553627E+00, 3.6658771601259410E+00,-2.4161566412583961E+00
 5.5518000000000000E+07, 3.9481211662497564E+01, 2.4245928882070572E-01, 3.0153316087035470E-01, 1.6975424172976474E+00, 3.6511418776487989E+00,-2.1074396022317003E+00
