 t,a,e,inc,omega,varpi,f
 1.8993000000000000E+07, 1.5236474826491557E+00, 8.8759156905039119E-02, 7.8036547389070524E-02, 1.5477147952233552E+00,-3.7554167904406142E+00, 2.6364324548225104E+00
 1.9358250000000000E+07, 1.5236759392423425E+00, 8.7825166068971644E-02, 7.7787877618649776E-02, 1.5285638492474585E+00, 2.1160264999264831E+00,-1.0123197052621631E-02
 1.9723500000000000E+07, 1.5236004882902059E+00, 8.7029938975991122E-02, 7.7363738010184938E-02, 1.4633316554168243E+00, 2.8936351529163420E+00,-2.8656857144439392E+00
 2.0088750000000000E+07, 1.5235670847823248E+00, 8.6209943468158620E-02, 7.6760873966595158E-02, 1.3978749952311300E+00,-4.1368072323709173E+00, 2.4702780318813491E+00
 2.0454000000000000E+07, 1.5236640060122359E+00, 8.5299080497928906E-02, 7.5942769463572923E-02, 1.3320606480168669E+00, 2.4755186255647899E+00,-4.6025743525560270E-02
 2.0819250000000000E+07, 1.5236311376927165E+00, 8.4619891751153045E-02, 7.4920718960899066E-02, 1.2659280524766237E+00, 3.3629414039757748E+00,-2.9633043618432318E+00
 2.1184500000000000E+07, 1.5235664535789788E+00, 8.4146200884151659E-02, 7.3702965160131639E-02, 1.1987895769153978E+00,-3.5512879941804050E+00, 2.2417119242228813E+00
 2.1549750000000000E+07, 1.5236089332088694E+00, 8.3496954892957415E-02, 7.2263252284008553E-02, 1.1304688033121864E+00, 2.8720601023472092E+00,-1.1320967683079153E-01
 2.1915000000000000E+07, 1.5236889505576141E+00, 8.3199951286616475E-02, 7.0640779103724044E-02, 1.0609687392606311E+00, 3.8177071291499645E+00,-3.0380217253466029E+00
 2.2280250000000000E+07, 1.5236312988247656E+00, 8.2900102521202751E-02, 6.8851226309109698E-02, 9.8943628345043866E-01,-2.8729165114513329E+00, 1.9280774247863373E+00
 2.2645500000000000E+07, 1.5235466764390875E+00, 8.2657519259521431E-02, 6.6895523441780833E-02, 9.1567477861188906E-01, 3.3217834605538319E+00,-2.1906949580367116E-01
 2.3010750000000000E+07, 1.5236590550429026E+00, 8.2670505729081231E-02, 6.4824257727132267E-02, 8.3978052161824257E-01, 4.2670650580944143E+00,-3.0905197693700526E+00
 2.3376000000000000E+07, 1.5237275126152687E+00, 8.2676654017689297E-02, 6.2660812950527112E-02, 7.6103539556676436E-01,-2.1145588622097886E+00, 1.5508463464949511E+00
 2.3741250000000000E+07, 1.5235759144680241E+00, 8.2775025941982577E-02, 6.0411648671293471E-02, 6.7929900053357328E-01,-2.4416751472991338E+00,-3.7101587591084395E-01
 2.4106500000000000E+07, 1.5236114211892573E+00, 8.2901971122073759E-02, 5.8126182645119560E-02, 5.9479217017797759E-01, 4.7213355343821561E+00,-3.1236525349043780E+00
 2.4471750000000000E+07, 1.5236355754987427E+00, 8.3039243783922453E-02, 5.5816006805581284E-02, 5.0693830603776702E-01,-1.3334537281200429E+00, 1.1732538647209312E+00
 2.4837000000000000E+07, 1.5236205942653576E+00, 8.3404879879228067E-02, 5.3476996643839279E-02, 4.1588439480585765E-01,-1.8374975008795069E+00,-5.7712104080912829E-01
 2.5202250000000000E+07, 1.5235483075201466E+00, 8.3671880029516199E-02, 5.1153537467351795E-02, 3.2138930853507169E-01, 5.1877955917106853E+00,-3.1396646545591520E+00
 2.5567500000000000E+07, 1.5236009356014528E+00, 8.4006079957583343E-02, 4.8822478264375073E-02, 2.2302750838270036E-01,-5.7942726527394695E-01, 8.4939465180922480E-01
 2.5932750000000000E+07, 1.5236404666322487E+00, 8.4497332136858519E-02, 4.6494000373058925E-02, 1.2067481727793934E-01,-1.1294487882321493E+00,-8.5202437300709044E-01
 2.6298000000000000E+07, 1.5235992276457933E+00, 8.5303565512215421E-02, 4.4198596128730547E-02, 1.3163964649646028E-02,-6.0559508740830337E-01, 3.1396091520111500E+00
 2.6663250000000000E+07, 1.5235353607896214E+00, 8.5830021750956775E-02, 4.1914930309073062E-02, 1.0021209256391242E-01, 5.4043499014267748E-02, 6.0053030730305512E-01
 2.7028500000000000E+07, 1.5236445486609886E+00, 8.6676382531054974E-02, 3.9687215779217647E-02, 2.2029829492189731E-01,-7.3841882478263154E-01,-1.1926511785505571E+00
 2.7393750000000000E+07, 1.5237793849018433E+00, 8.7677604165163306E-02, 3.7559644276807386E-02, 3.4907946845360155E-01,-5.3783178442138979E-02, 3.1242581704541386E+00
 2.7759000000000000E+07, 1.5236118494818267E+00, 8.8618515054387642E-02, 3.5564349551466000E-02, 4.8802116284288050E-01, 2.0948132053678531E-01, 4.1919289551046218E-01
 2.8124250000000000E+07, 1.5235978301996265E+00, 8.9739257068027170E-02, 3.3787480863318259E-02, 6.3745311586999109E-01,-6.7653947954314875E-01,-1.5373334464480695E+00
 2.8489500000000000E+07, 1.5236867675166350E+00, 9.1016610142303195E-02, 3.2315186250858795E-02, 7.9861397629890751E-01,-5.9691791553724443E+00, 3.0949453588467417E+00
 2.8854750000000000E+07, 1.5236475016884403E+00, 9.2008619162608718E-02, 3.1218252906635428E-02, 9.7091091411908925E-01, 8.0310463714449498E-02, 2.8771618164853024E-01
 2.9220000000000000E+07, 1.5235683259441515E+00, 9.3177708995557412E-02, 3.0591505245462308E-02, 1.1503124658795332E+00,-5.2241466368003331E-01,-1.8287586807708791E+00
 2.9585250000000000E+07, 1.5235615436965635E+00, 9.4328861639511236E-02, 3.0486791678255760E-02, 1.3337575582081342E+00,-6.0800803411917963E+00, 3.0544529993404095E+00
 2.9950500000000000E+07, 1.5236507969360247E+00, 9.5402483602644833E-02, 3.0901659887032598E-02, 1.5160519333422497E+00,-1.6287841409449008E-01, 1.9151046031257862E-01
 3.0315750000000000E+07, 1.5235725359090109E+00, 9.6361673874428691E-02, 3.1818212890422033E-02, 1.4506180422958461E+00, 2.1269589125517467E+00,-2.0569716358872339E+00
 3.0681000000000000E+07, 1.5235641628064533E+00, 9.7387811911243821E-02, 3.3169534240576899E-02, 1.2853736242511840E+00,-6.0077251952433288E+00, 3.0035337808035845E+00
 3.1046250000000000E+07, 1.5235775965786151E+00, 9.8398021907026151E-02, 3.4859574841046410E-02, 1.1317103059609388E+00,-2.0245951457491801E-01, 1.1891807369347060E-01
 3.1411500000000000E+07, 1.5237168254080524E+00, 9.9296312903092682E-02, 3.6806873484876726E-02, 9.9053565026316104E-01, 2.6281781401808937E+00,-2.2397330645088638E+00
 3.1776750000000000E+07, 1.5236415325730952E+00, 1.0021963236090280E-01, 3.8934397827211649E-02, 8.6020866296403264E-01,-5.8305104166574964E+00, 2.9417571658722519E+00
 3.2142000000000000E+07, 1.5235586117792692E+00, 1.0109268254160486E-01, 4.1157757914200836E-02, 7.3943750477725390E-01,-1.9513882337785695E+00, 6.4690408019309101E-02
 3.2507250000000000E+07, 1.5237104831459769E+00, 1.0209295180633103E-01, 4.3443842760912642E-02, 6.2693400083993878E-01, 3.0019110078262474E+00,-2.3896488467798225E+00
 3.2872500000000000E+07, 1.5236726801568801E+00, 1.0306408207129837E-01, 4.5763357598002832E-02, 5.2101123904241042E-01,-5.9552416036123468E+00, 2.8705302315108945E+00
 3.3237750000000000E+07, 1.5235739628848426E+00, 1.0385339464529113E-01, 4.8068600785546291E-02, 4.2065622058581215E-01,-1.8995345236060945E+00, 2.7789073314887190E-02
 3.3603000000000000E+07, 1.5236324699178894E+00, 1.0497496877657343E-01, 5.0374344605463327E-02, 3.2478853535877361E-01, 3.2303597732728035E+00,-2.5104562353310151E+00
 3.3968250000000000E+07, 1.5236773518181519E+00, 1.0574225775523526E-01, 5.2672533353055759E-02, 2.3267178653910608E-01,-1.3644639222045996E-01, 2.7923766980651856E+00
 3.4333500000000000E+07, 1.5236157483285662E+00, 1.0654737811149291E-01, 5.4941794060739423E-02, 1.4413222538874865E-01,-1.7499180160963337E+00, 7.4635047171686892E-03
 3.4698750000000000E+07, 1.5235167312947011E+00, 1.0751661831650183E-01, 5.7208056431224945E-02, 5.8610593506373640E-02, 3.2640697265506660E+00,-2.6045329805122703E+00
 3.5064000000000000E+07, 1.5236239336161141E+00, 1.0811305462518693E-01, 5.9456684892602328E-02, 2.4154472825358639E-02,-3.9815567743947122E-01, 2.7129791565176435E+00
 3.5429250000000000E+07, 1.5236672319011244E+00, 1.0870970405732817E-01, 6.1669536284531840E-02, 1.0394770279282151E-01,-1.8402408303116418E+00, 1.8615765939405295E-04
 3.5794500000000000E+07, 1.5236100305953080E+00, 1.0930165658711563E-01, 6.3857284380795673E-02, 1.8101254946005382E-01, 2.9847332070284835E+00,-2.6808990508148263E+00
 3.6159750000000000E+07, 1.5235436661899382E+00, 1.0978295633446389E-01, 6.5995477134606642E-02, 2.5567757360177557E-01,-7.1912964166526838E-01, 2.6343675426269906E+00
 3.6525000000000000E+07, 1.5236216425972422E+00, 1.0996797227380863E-01, 6.8057797944701071E-02, 3.2765162195183778E-01,-2.1991290905286291E+00,-2.9221329739960336E-03
 3.6890250000000000E+07, 1.5236448485794265E+00, 1.1026768521568266E-01, 7.0042620147049581E-02, 3.9718500075566548E-01, 2.6707357969874699E+00,-2.7474257909821662E+00
 3.7255500000000000E+07, 1.5235830754185387E+00, 1.1060109005694510E-01, 7.1912841998594906E-02, 4.6477707975358085E-01,-1.0155386369230399E+00, 2.5559125868429766E+00
 3.7620750000000000E+07, 1.5235875728887449E+00, 1.1048455706846247E-01, 7.3657290247856069E-02, 5.3026012595319438E-01,-2.5290966955054262E+00,-1.4443260707704445E-02
 3.7986000000000000E+07, 1.5237039674224766E+00, 1.1065385409286986E-01, 7.5267839072598819E-02, 5.9399169781667005E-01, 2.3681402354543715E+00,-2.8071135627978916E+00
 3.8351250000000000E+07, 1.5236712959967607E+00, 1.1070140779117607E-01, 7.6707360818688730E-02, 6.5637145479680337E-01,-1.2879888159853468E+00, 2.4730782931289208E+00
 3.8716500000000000E+07, 1.5235450868949534E+00, 1.1057052479154691E-01, 7.7986329203100238E-02, 7.1739653275787674E-01,-2.8357749192972221E+00,-3.4340453928701199E-02
 3.9081750000000000E+07, 1.5236392316304164E+00, 1.1062401197529186E-01, 7.9096113828034900E-02, 7.7751846562123228E-01, 2.0707872951769382E+00,-2.8596299431207370E+00
 3.9447000000000000E+07, 1.5237513985880182E+00, 1.1054038700593553E-01, 8.0019973498084637E-02, 8.3691540008118681E-01,-1.5450191810870653E+00, 2.3873334681137988E+00
 3.9812250000000000E+07, 1.5235887880329704E+00, 1.1047961306076165E-01, 8.0777832677496414E-02, 8.9560734728054159E-01, 3.1547062197745115E+00,-6.0847077667661002E-02
 4.0177500000000000E+07, 1.5235789596248188E+00, 1.1034540370751127E-01, 8.1371342719917292E-02, 9.5406846675114121E-01, 1.7728383700442663E+00,-2.9049170577809487E+00
 4.0542750000000000E+07, 1.5236105085777611E+00, 1.1014699600149813E-01, 8.1798485967504497E-02, 1.0122522665787808E+00,-1.7956606544921274E+00, 2.3018467145266674E+00
 4.0908000000000000E+07, 1.5236095572035679E+00, 1.0996335034728208E-01, 8.2082283451245602E-02, 1.0700989633683320E+00, 2.8688506643243965E+00,-9.2155411309119362E-02
 4.1273250000000000E+07, 1.5235548914235906E+00, 1.0965820789799913E-01, 8.2227234258412024E-02, 1.1280622475558209E+00, 1.4703894536564588E+00,-2.9435244089833765E+00
 4.1638500000000000E+07, 1.5235587813848726E+00, 1.0931037013862202E-01, 8.2244517749814741E-02, 1.1858546771644323E+00,-2.0443775874313301E+00, 2.2178371900900098E+00
 4.2003750000000000E+07, 1.5236624913159937E+00, 1.0889169390433687E-01, 8.2150359007814228E-02, 1.2434557663253676E+00, 2.5858732456488425E+00,-1.2691387320654537E-01
 4.2369000000000000E+07, 1.5236737288209772E+00, 1.0840595021910168E-01, 8.1940683079717191E-02, 1.3011543115914432E+00, 1.1642440760724357E+00,-2.9775589261518602E+00
 4.2734250000000000E+07, 1.5235684521639841E+00, 1.0774387521893414E-01, 8.1636341559204822E-02, 1.3585398477022890E+00,-2.2880689807807526E+00, 2.1319309856752335E+00
 4.3099500000000000E+07, 1.5236016195242408E+00, 1.0706912408386110E-01, 8.1238169485787687E-02, 1.4156752263692258E+00, 2.3062714761898486E+00,-1.6523982128144238E-01
 4.3464750000000000E+07, 1.5237396999346238E+00, 1.0645879390458124E-01, 8.0735889291662546E-02, 1.4726582019379226E+00, 8.5552162370968698E-01,-3.0079286176062610E+00
 4.3830000000000000E+07, 1.5236809806318714E+00, 1.0563298911733689E-01, 8.0142163389048213E-02, 1.5291474547630419E+00,-2.5208785986968341E+00, 2.0392479206184642E+00
 4.4195250000000000E+07, 1.5235616085933106E+00, 1.0477248822985950E-01, 7.9458956503770398E-02, 1.5562386881967787E+00, 1.5249154039848063E+00,-2.0758265797014214E-01
 4.4560500000000000E+07, 1.5236626413573997E+00, 1.0414956698990370E-01, 7.8665030037816247E-02, 1.5003178785990166E+00, 2.3831669203782120E+00,-3.0356918865398508E+00
 4.4925750000000000E+07, 1.5236293024472145E+00, 1.0313818953763572E-01, 7.7770594290787642E-02, 1.4449956872114966E+00,-4.2754505432892440E+00, 1.9364241761163485E+00
 4.5291000000000000E+07, 1.5235622713117924E+00, 1.0218857984608143E-01, 7.6770555394953255E-02, 1.3897844563141861E+00, 1.8869975436597102E+00,-2.5512608519580082E-01
 4.5656250000000000E+07, 1.5235743057552174E+00, 1.0143169697974096E-01, 7.5648875212995681E-02, 1.3348319479469291E+00, 2.7423235274762243E+00,-3.0604937327465040E+00
 4.6021500000000000E+07, 1.5236513054533503E+00, 1.0044465686202306E-01, 7.4419812189573206E-02, 1.2801294300901842E+00,-3.8414250609434974E+00, 1.8195591816944947E+00
 4.6386750000000000E+07, 1.5236467768525253E+00, 9.9405544092976070E-02, 7.3067942067625818E-02, 1.2252347833182813E+00, 2.2535157537180313E+00,-3.0790097201039557E-01
 4.6752000000000000E+07, 1.5235626670234850E+00, 9.8485266523454296E-02, 7.1599997409655364E-02, 1.1702393044185977E+00, 3.0987290638539311E+00,-3.0829347428105076E+00
 4.7117250000000000E+07, 1.5235675098584478E+00, 9.7449720429220968E-02, 7.0023797376760122E-02, 1.1149010701117081E+00,-3.3914875846897754E+00, 1.6856783232453940E+00
 4.7482500000000000E+07, 1.5237065770668370E+00, 9.6317286306217817E-02, 6.8330919977679427E-02, 1.0588475790128298E+00, 2.6288812401979218E+00,-3.6662626474016397E-01
 4.7847750000000000E+07, 1.5236331489112449E+00, 9.5263872416027295E-02, 6.6539469793440387E-02, 1.0020880564656671E+00, 3.4559068938544688E+00,-3.1021422210267966E+00
 4.8213000000000000E+07, 1.5235753504933889E+00, 9.4259919338029172E-02, 6.4666663751396430E-02, 9.4428020315840444E-01,-2.9169218424989030E+00, 1.5312663361053045E+00
 4.8578250000000000E+07, 1.5236075834711265E+00, 9.2992162225880651E-02, 6.2702114686255084E-02, 8.8503126069159799E-01, 3.0216628694585697E+00,-4.3415366582989595E-01
 4.8943500000000000E+07, 1.5236760611742393E+00, 9.2020796974578517E-02, 6.0673655049913872E-02, 8.2448186808887325E-01, 3.8196554993682663E+00,-3.1181537815799314E+00
 4.9308750000000000E+07, 1.5235756604931687E+00, 9.0885148719093201E-02, 5.8604266189086006E-02, 7.6201498206895457E-01,-2.4062965296152274E+00, 1.3510275286674140E+00
 4.9674000000000000E+07, 1.5235814554236804E+00, 8.9758928089561985E-02, 5.6479968732627450E-02, 6.9746254851995459E-01, 3.4424496705838674E+00,-5.1508515750763706E-01
 5.0039250000000000E+07, 1.5236799678993749E+00, 8.8649782684740330E-02, 5.4338270852164638E-02, 6.3092662312316383E-01, 4.1960536646243263E+00,-3.1304487605367624E+00
 5.0404500000000000E+07, 1.5237059820341132E+00, 8.7522018259841516E-02, 5.2185582985447461E-02, 5.6173508125542027E-01,-1.8546377539322172E+00, 1.1462823436789236E+00
 5.0769750000000000E+07, 1.5235833918809689E+00, 8.6475484135590031E-02, 5.0020438731860739E-02, 4.8984703648596550E-01,-2.3835906355500374E+00,-6.1119185073766136E-01
 5.1135000000000000E+07, 1.5236031108216959E+00, 8.5287522227453824E-02, 4.7870321563437263E-02, 4.1502845969259666E-01, 4.5912680933553558E+00,-3.1386484764258116E+00
 5.1500250000000000E+07, 1.5237016984617604E+00, 8.4066635161978057E-02, 4.5734086886392446E-02, 3.3690270234091496E-01,-1.2641132415178686E+00, 9.2510731858054562E-01
 5.1865500000000000E+07, 1.5236134964023342E+00, 8.3002606396576931E-02, 4.3611253545192220E-02, 2.5518796149222145E-01,-1.8731738285949633E+00,-7.3220053885149394E-01
 5.2230750000000000E+07, 1.5235548114136952E+00, 8.1855031939079073E-02, 4.1526128970612967E-02, 1.6941845275464906E-01,-1.2715295607328543E+00, 3.1415919018639755E+00
 5.2596000000000000E+07, 1.5235880544073255E+00, 8.0671616085733450E-02, 3.9470368744355652E-02, 7.8850989449727141E-02,-6.4467948563602240E-01, 7.0674050832468627E-01
 5.2961250000000000E+07, 1.5236195810102531E+00, 7.9591156098675384E-02, 3.7455727882048338E-02, 1.6874535820622691E-02,-1.3030241593445240E+00,-8.9684968989430025E-01
 5.3326500000000000E+07, 1.5235911596658354E+00, 7.8670045719193726E-02, 3.5512938779269844E-02, 1.1897928013173571E-01,-9.4802243700634881E-01, 3.1377826924061836E+00
 5.3691750000000000E+07, 1.5235339415430904E+00, 7.7496131770195695E-02, 3.3633387296597810E-02, 2.2850317170555154E-01,-8.6175927469121782E-02, 5.0415561022660826E-01
 5.4057000000000000E+07, 1.5236791313239453E+00, 7.6616581841655637E-02, 3.1858217957245215E-02, 3.4616876988022255E-01,-1.1361842565846318E+00,-1.1346816343773489E+00
 5.4422250000000000E+07, 1.5237165360673262E+00, 7.5863561495699477E-02, 3.0233716820812540E-02, 4.7375573438781066E-01,-3.7469202334904494E-01, 3.1247349293124711E+00
 5.4787500000000000E+07, 1.5236020929376823E+00, 7.5014566625589515E-02, 2.8783599321209847E-02, 6.1222901219249937E-01, 1.2886294956008820E-01, 3.3466884010265951E-01
 5.5152750000000000E+07, 1.5236235457629959E+00, 7.4400403640047311E-02, 2.7579849559727046E-02, 7.6141141735428874E-01,-1.0632105588325735E+00,-1.4651094421871120E+00
 5.5518000000000000E+07, 1.5237353906905340E+00, 7.3947049464065898E-02, 2.6685431414632879E-02, 9.2157804315501002E-01,-6.0598276505616102E+00, 3.0990468561396258E+00
