 t,px,py,pz,vx,vy,vz
 2.0000000000000000E+05, 6.7680649309576575E+00,-1.0605672862601821E+01,-1.2719541297371376E-01, 2.5615611113578205E+00, 5.3164200472807580E-02,-3.2985605844173482E-02
 2.1000000000000000E+05, 5.5491275696836642E+00, 1.1833362396066132E+01,-2.7792884099793518E-02,-2.4530924352636574E+00,-2.7057115433766343E-01, 3.0770353153967707E-02
 2.2000000000000000E+05, 1.9854085074158267E+01, 2.7425865721409250E+00,-2.4698008420882059E-01,-2.4940418715100607E-01, 1.3520081761737692E+00, 8.2687249403658389E-03
 2.3000000000000000E+05, 1.0495661377163870E+01,-1.0075332223024601E+01,-1.7350836211200135E-01, 2.1284813007508974E+00, 5.7945292548209293E-01,-2.5414234836448606E-02
 2.4000000000000000E+05, 1.4287268945964733E+00, 1.0777597298587043E+01, 2.1650816872138930E-02,-2.7013796053137384E+00,-1.1111176091562367E+00, 3.0854760490720886E-02
 2.5000000000000000E+05, 1.9213499541099168E+01, 4.8346985873823476E+00,-2.3088604827729581E-01,-5.5836403286811032E-01, 1.2921839705133871E+00, 1.2048225042510744E-02
 2.6000000000000000E+05, 1.3544314346594987E+01,-8.8811835800348291E+00,-2.0855248185000269E-01, 1.7134275864133808E+00, 9.0884135323446946E-01,-1.8810068034531540E-02
 2.7000000000000000E+05,-2.8514300197079052E+00, 8.0162160755135616E+00, 6.6808649620894958E-02,-2.5628748169216777E+00,-2.4487150553334094E+00, 2.4076377086309129E-02
 2.8000000000000000E+05, 1.8080733018253966E+01, 6.8032181651629084E+00,-2.0887658841065690E-01,-8.7006711313766105E-01, 1.1950644652844795E+00, 1.5724293438197704E-02
 2.9000000000000000E+05, 1.5956046018116449E+01,-7.2660356026899686E+00,-2.3377689601773333E-01, 1.3278043089124503E+00, 1.1205172336024170E+00,-1.3025775204226230E-02
 3.0000000000000000E+05,-6.0089196600051604E+00, 2.7532471570293349E+00, 8.8101546769339789E-02,-1.0596574390951450E+00,-4.0954781368764133E+00,-1.5331610951052554E-03
 3.1000000000000000E+05, 1.6447982102362577E+01, 8.5839365587324128E+00,-1.8108986871063304E-01,-1.1885470365112036E+00, 1.0532894223200961E+00, 1.9321757896904327E-02
 3.2000000000000000E+05, 1.7776484384196216E+01,-5.3809026570286465E+00,-2.5033539805838412E-01, 9.6856365740999328E-01, 1.2553185818672323E+00,-7.8697038414822194E-03
 3.3000000000000000E+05,-5.3371182710332361E+00,-3.9466767696048231E+00, 5.4433601505469394E-02, 1.8387753346714566E+00,-3.7979008517678876E+00,-3.7972039368474840E-02
 3.4000000000000000E+05, 1.4301298514017519E+01, 1.0096558695507351E+01,-1.4764439007446764E-01,-1.5172790278134376E+00, 8.5360089167168773E-01, 2.2836236694902916E-02
 3.5000000000000000E+05, 1.9043366427720056E+01,-3.3283275825335519E+00,-2.5909894394934563E-01, 6.2987857442393269E-01, 1.3353970680042835E+00,-3.1838263682741974E-03
 3.6000000000000000E+05,-1.2275779482206450E+00,-8.4731752143769050E+00,-1.5669912704120659E-02, 2.9729953367388608E+00,-1.9030869111687607E+00,-4.5604862779557956E-02
 3.7000000000000000E+05, 1.1622288797043620E+01, 1.1232523504583897E+01,-1.0870639254387571E-01,-1.8578720993537146E+00, 5.7289110752437755E-01, 2.6202470126399407E-02
 3.8000000000000000E+05, 1.9784885547970209E+01,-1.1842434495222212E+00,-2.6071570473996564E-01, 3.0591470062077675E-01, 1.3729986144838753E+00, 1.1530688139825588E-03
 3.9000000000000000E+05, 3.4813974617810461E+00,-1.0355305877119550E+01,-8.3685416664665224E-02, 2.8522537273269162E+00,-5.7708488682225245E-01,-3.9099798808604147E-02
 4.0000000000000000E+05, 8.3939002542122818E+00, 1.1833514746911522E+01,-6.4644881578812527E-02,-2.2056277250740699E+00, 1.6995314113169158E-01, 2.9206046884772411E-02
 4.1000000000000000E+05, 2.0020269674952939E+01, 9.8989102078973945E-01,-2.5566377445173377E-01,-8.6291271776675529E-03, 1.3745247430072267E+00, 5.2335087489754810E-03
 4.2000000000000000E+05, 7.7107840557962009E+00,-1.0610257023156008E+01,-1.3942493516206356E-01, 2.4523673746224279E+00, 1.9539514458734764E-01,-3.1041079505282673E-02
 4.3000000000000000E+05, 4.6202105340340562E+00, 1.1650342080265947E+01,-1.6441208404191408E-02,-2.5340633775744243E+00,-4.3197323189162062E-01, 3.1217877262071210E-02
 4.4000000000000000E+05, 1.9760647956287833E+01, 3.1394781672248433E+00,-2.4429076602479952E-01,-3.1855627084592270E-01, 1.3424052453509279E+00, 9.1287723511024287E-03
 4.5000000000000000E+05, 1.1266995632587564E+01,-9.9053285095117207E+00,-1.8286713620716857E-01, 2.0243934924372553E+00, 6.6340802766287832E-01,-2.3752999288302708E-02
 4.6000000000000000E+05, 3.9773888311981848E-01, 1.0261977353585612E+01, 3.3085444319147235E-02,-2.7358201185866262E+00,-1.3778541607771266E+00, 3.0307011929569531E-02
 4.7000000000000000E+05, 1.9009726065254760E+01, 5.2111372109286611E+00,-2.2684359079286784E-01,-6.2832985978928457E-01, 1.2757987531786055E+00, 1.2893542075873574E-02
 4.8000000000000000E+05, 1.4157553944863455E+01,-8.6064524123735566E+00,-2.1547298801630185E-01, 1.6189742264216049E+00, 9.6014278609027792E-01,-1.7395315163295892E-02
 4.9000000000000000E+05,-3.8086038578896626E+00, 6.9553089465978468E+00, 7.5255215756067584E-02,-2.3883577917644976E+00,-2.8659141291507892E+00, 2.0261041191219579E-02
 5.0000000000000000E+05, 1.7764215090674334E+01, 7.1475023939096820E+00,-2.0349339758850071E-01,-9.4219938229832845E-01, 1.1704725189799627E+00, 1.6567095888202623E-02
 5.1000000000000000E+05, 1.6426170639809342E+01,-6.9271034149325175E+00,-2.3860419698026675E-01, 1.2420422360556218E+00, 1.1520118307226488E+00,-1.1797417263145163E-02
 5.2000000000000000E+05,-6.2867027880056696E+00, 1.0743368666210584E+00, 8.5444166786365502E-02,-3.6035186838239386E-01,-4.3170099722262236E+00,-1.1417771533479233E-02
 5.3000000000000000E+05, 1.6014154783521935E+01, 8.8811705230772375E+00,-1.7436231276064548E-01,-1.2641728806731594E+00, 1.0178222467454932E+00, 2.0169294779890455E-02
 5.4000000000000000E+05, 1.8115890046265015E+01,-5.0032205745358063E+00,-2.5332491323796424E-01, 8.8955645448347165E-01, 1.2738126976474471E+00,-6.7772938598388184E-03
 5.5000000000000000E+05,-4.5167363799884503E+00,-5.3693039351695573E+00, 3.8505015572662386E-02, 2.3175110857104961E+00,-3.3394635560137726E+00,-4.2465595860570221E-02
 5.6000000000000000E+05, 1.3743561994152062E+01, 1.0326134083620149E+01,-1.3956376208296498E-01,-1.5975537557629094E+00, 8.0258259411146704E-01, 2.3686051236117167E-02
 5.7000000000000000E+05, 1.9261299940460709E+01,-2.9292189474082999E+00,-2.6043501085511112E-01, 5.5570774339656126E-01, 1.3446189174289938E+00,-2.1886192021223941E-03
 5.8000000000000000E+05,-7.4365492931235455E-02,-9.1648554345572553E+00,-3.3186509308935401E-02, 2.9912278486203170E+00,-1.5158525349045719E+00,-4.4398151652060874E-02
 5.9000000000000000E+05, 1.0932653127524160E+01, 1.1363804384977206E+01,-9.9283341752405635E-02,-1.9431790008793748E+00, 4.9804853505371105E-01, 2.7028700413322639E-02
 6.0000000000000000E+05, 1.9887674850370423E+01,-7.7659504824358994E-01,-2.6052831701370938E-01, 2.3486259504209658E-01, 1.3749472979022546E+00, 2.0807733921512023E-03
 6.1000000000000000E+05, 4.5473167948372000E+00,-1.0576510229300686E+01,-9.8318099340021184E-02, 2.7570106048380776E+00,-3.5903655113917932E-01,-3.7053486452281320E-02
 6.2000000000000000E+05, 7.5655713155623898E+00, 1.1817737696958243E+01,-5.3973094825157199E-02,-2.2934153894237053E+00, 5.6032308115929533E-02, 2.9918801650505714E-02
 6.3000000000000000E+05, 2.0011642327977174E+01, 1.3954405528396061E+00,-2.5404086216747784E-01,-7.8100468847191476E-02, 1.3700981116202360E+00, 6.1169797916436983E-03
 6.4000000000000000E+05, 8.6091669988063231E+00,-1.0567591329203344E+01,-1.5090404361267673E-01, 2.3442338864715802E+00, 3.1989067391625514E-01,-2.9176373440198532E-02
 6.5000000000000000E+05, 3.6573197830395121E+00, 1.1404447657432394E+01,-4.8837007899924156E-03,-2.6107048368021171E+00,-6.1431563773196751E-01, 3.1531287771147554E-02
 6.6000000000000000E+05, 1.9641968984693399E+01, 3.5330329579102839E+00,-2.4128688614907820E-01,-3.8787006591102713E-01, 1.3316658945720432E+00, 9.9866801471488811E-03
 6.7000000000000000E+05, 1.1997787632707842E+01,-9.7088131174724737E+00,-1.9160191904880811E-01, 1.9232682089284752E+00, 7.3798991790861512E-01,-2.2165067972618198E-02
 6.8000000000000000E+05,-6.4655959399526641E-01, 9.6378096931776742E+00, 4.4288033964482429E-02,-2.7433178853050806E+00,-1.6817045621904823E+00, 2.9271941178021722E-02
 6.9000000000000000E+05, 1.8780128411406128E+01, 5.5822733521742487E+00,-2.2248635236976022E-01,-6.9885842085932215E-01, 1.2580147839329709E+00, 1.3740937042764214E-02
 7.0000000000000000E+05, 1.4734922991122300E+01,-8.3164887725338854E+00,-2.2187205076174973E-01, 1.5272567424106016E+00, 1.0061460370923843E+00,-1.6035746121266514E-02
 7.1000000000000000E+05,-4.6818812257036919E+00, 5.7256299734098839E+00, 8.1986072512038474E-02,-2.1052745927053014E+00,-3.3048413381820918E+00, 1.4958323537666456E-02
 7.2000000000000000E+05, 1.7420642048430217E+01, 7.4839034370994568E+00,-1.9778909583501700E-01,-1.0153050502314034E+00, 1.1439562855881535E+00, 1.7415337983229310E-02
 7.3000000000000000E+05, 1.6864330300789472E+01,-6.5794971163206579E+00,-2.4298508706284841E-01, 1.1584143690583177E+00, 1.1803085903600385E+00,-1.0608622569250265E-02
 7.4000000000000000E+05,-6.2743699982282246E+00,-6.5555728588431084E-01, 7.8838509580630045E-02, 4.0895594377255340E-01,-4.3444686692946881E+00,-2.1486074044960647E-02
 7.5000000000000000E+05, 1.5551377530124409E+01, 9.1668043373221817E+00,-1.6730294953232649E-01,-1.3411856454183537E+00, 9.7949596454279819E-01, 2.1024144966693744E-02
 7.6000000000000000E+05, 1.8426255829248959E+01,-4.6209368551372814E+00,-2.5592108522370888E-01, 8.1208671659017306E-01, 1.2902402260917853E+00,-5.7125014167147027E-03
 7.7000000000000000E+05,-3.5439332490781990E+00,-6.6030193242236015E+00, 2.1305809736354701E-02, 2.6389713410006022E+00,-2.8504259123234013E+00,-4.4807706976006077E-02
 7.8000000000000000E+05, 1.3154353211795490E+01, 1.0538389478821033E+01,-1.3113996450195825E-01,-1.6795606203962234E+00, 7.4705565497358373E-01, 2.4541504718327931E-02
 7.9000000000000000E+05, 1.9452219010220606E+01,-2.5282344410540110E+00,-2.6141412973487715E-01, 4.8254892960617418E-01, 1.3523856115475126E+00,-1.2119443647513077E-03
 8.0000000000000000E+05, 1.0711319692785159E+00,-9.7176047436443014E+00,-5.0085480948718689E-02, 2.9626403069514549E+00,-1.1790046524114766E+00,-4.2772659849223245E-02
 8.1000000000000000E+05, 1.0208684203983962E+01, 1.1468451541557615E+01,-8.9514763311851653E-02,-2.0302031834217966E+00, 4.1568639131515317E-01, 2.7849157935964330E-02
 8.2000000000000000E+05, 1.9964688384979823E+01,-3.6909049104824160E-01,-2.6000755347798343E-01, 1.6436088761260270E-01, 1.3757406754900852E+00, 2.9970429714067850E-03
 8.3000000000000000E+05, 5.5714337107515668E+00,-1.0722879926461113E+01,-1.1213040603780429E-01, 2.6556015602255831E+00,-1.7029705218824093E-01,-3.5036507671239288E-02
 8.4000000000000000E+05, 6.7009743440235408E+00, 1.1759269655881473E+01,-4.2990548582900974E-02,-2.3814311875175527E+00,-7.1182719263813282E-02, 3.0584975246590970E-02
 8.5000000000000000E+05, 1.9977775847474689E+01, 1.7991220199422857E+00,-2.5209795064687951E-01,-1.4744195969182067E-01, 1.3645979440960456E+00, 6.9947684977910126E-03
 8.6000000000000000E+05, 9.4641724480492986E+00,-1.0484002649828698E+01,-1.6166873267151646E-01, 2.2379765773257971E+00, 4.2940316026463271E-01,-2.7391801782105377E-02
 8.7000000000000000E+05, 2.6622686605279031E+00, 1.1086637771409185E+01, 6.8224581116083207E-03,-2.6800974192445230E+00,-8.2124369574236022E-01, 3.1659182316197555E-02
 8.8000000000000000E+05, 1.9497932086300132E+01, 3.9229738563578986E+00,-2.3796797339333675E-01,-4.5745693354580524E-01, 1.3197454079138546E+00, 1.0843724336048490E-02
 8.9000000000000000E+05, 1.2689438579941184E+01,-9.4890325129288353E+00,-1.9974295940074138E-01, 1.8250743212083909E+00, 8.0450433552664813E-01,-2.0645172212924973E-02
 9.0000000000000000E+05,-1.6915567502938951E+00, 8.8891167596816043E+00, 5.5035671397102505E-02,-2.7110486354653545E+00,-2.0265770350277226E+00, 2.7568853695692952E-02
 9.1000000000000000E+05, 1.8524409988174263E+01, 5.9477165122976778E+00,-2.1781194588768574E-01,-7.7006513966447343E-01, 1.2387314248250487E+00, 1.4591530201467208E-02
 9.2000000000000000E+05, 1.5277615401375042E+01,-8.0130470057194252E+00,-2.2777167365481621E-01, 1.4380964174622468E+00, 1.0475040320818323E+00,-1.4726612805420697E-02
 9.3000000000000000E+05,-5.4221937809119716E+00, 4.3234933027213636E+00, 8.6351830641248462E-02,-1.6854669293080102E+00,-3.7327682783754619E+00, 7.9253998088614393E-03
 9.4000000000000000E+05, 1.7049526855082810E+01, 7.8118093547022029E+00,-1.9175965404136761E-01,-1.0895069086997649E+00, 1.1153316936975586E+00, 1.8269924544637422E-02
 9.5000000000000000E+05, 1.7271424223810065E+01,-6.2242067912829340E+00,-2.4693490446359445E-01, 1.0767407176429702E+00, 1.2057512321135107E+00,-9.4557786810614587E-03
 9.6000000000000000E+05,-5.9625774449281224E+00,-2.3540191642520885E+00, 6.8470627575628051E-02, 1.1527937791183904E+00,-4.1614888034785356E+00,-3.0440294733961190E-02
 9.7000000000000000E+05, 1.5058963176057706E+01, 9.4398306448031200E+00,-1.5990663073221398E-01,-1.4197100450427278E+00, 9.3798459896280451E-01, 2.1886709419652661E-02
 9.8000000000000000E+05, 1.8708211760535203E+01,-4.2346341440820332E+00,-2.5813424673567070E-01, 7.3599850589112226E-01, 1.3047860391379338E+00,-4.6726175520964497E-03
 9.9000000000000000E+05,-2.4766661577942011E+00,-7.6469800204985452E+00, 3.5899315617051661E-03, 2.8293891212137292E+00,-2.3784456482949272E+00,-4.5515789129673294E-02
 1.0000000000000000E+06, 1.2532803031354302E+01, 1.0731609938521725E+01,-1.2236812830757537E-01,-1.7633902101042012E+00, 6.8642920499520566E-01, 2.5401568983891530E-02
