 t,px,py,pz,vx,vy,vz
 1.8262500000000000E+07, 2.6101605784264091E+01,-2.6866620640315762E+01,-5.4835316297778363E+00, 1.9076056497058534E-02,-1.9635158750603746E-02,-4.0075756272478971E-03
 1.8627750000000000E+07, 3.6118819297644990E+01,-1.7744483712402275E+01,-9.2587027447490513E+00, 2.1588413207288670E-02,-1.0605973671966654E-02,-5.5339765945818962E-03
 1.8993000000000000E+07, 4.2344019275387204E+01,-5.7315888903690864E+00,-1.2144668225815005E+01, 1.8470277915742746E-02,-2.5000942639716531E-03,-5.2974517101563538E-03
 1.9358250000000000E+07, 4.4170842620805843E+01, 7.4899658904355828E+00,-1.3810419860568919E+01, 1.2714590306198885E-02, 2.1559889296618360E-03,-3.9753335020377449E-03
 1.9723500000000000E+07, 4.1666541708011444E+01, 2.0147054605430643E+01,-1.4124924265765987E+01, 5.8450406868490257E-03, 2.8262569693003532E-03,-1.9814641111956964E-03
 2.0088750000000000E+07, 3.5537527172700884E+01, 3.0875140899337381E+01,-1.3185835622527961E+01,-4.2990392600891260E-04,-3.7350219175913191E-04, 1.5951145036865327E-04
 2.0454000000000000E+07, 2.6841977090439674E+01, 3.8678218918580235E+01,-1.1228201770349351E+01,-3.9310376689232172E-03,-5.6644685681499852E-03, 1.6443827503762568E-03
 2.0819250000000000E+07, 1.6853120787824164E+01, 4.3201803089214593E+01,-8.5972895158977636E+00,-4.5520229652603831E-03,-1.1668794300984251E-02, 2.3221253682364140E-03
 2.1184500000000000E+07, 6.7772931382358381E+00, 4.4514752211976294E+01,-5.6760769395994348E+00,-2.7131370673713177E-03,-1.7820481098830041E-02, 2.2722898992218392E-03
 2.1549750000000000E+07,-2.2143052422297806E+00, 4.3265269062453633E+01,-2.8694336892507697E+00, 1.1442289147909153E-03,-2.2357067545762971E-02, 1.4827625991661671E-03
 2.1915000000000000E+07,-9.6725811098618717E+00, 4.0311691102584717E+01,-3.7892715035116431E-01, 5.7665309345770197E-03,-2.4032738638000171E-02, 2.2590610609853136E-04
 2.2280250000000000E+07,-1.5632340587544546E+01, 3.6387021650943666E+01, 1.7424463455298622E+00, 1.0423982625406910E-02,-2.4263652608871429E-02,-1.1619008893638779E-03
 2.2645500000000000E+07,-2.0232566270184652E+01, 3.2018246817437927E+01, 3.4897329249158759E+00, 1.4854970922117544E-02,-2.3508146178724078E-02,-2.5621999915045094E-03
 2.3010750000000000E+07,-2.3952317221345915E+01, 2.7044831251278957E+01, 5.0175529038454743E+00, 1.8174795366454471E-02,-2.0521366228159355E-02,-3.8072724415356852E-03
 2.3376000000000000E+07,-2.6807949231383844E+01, 2.1637544921988450E+01, 6.3182475124931221E+00, 2.0288560709576707E-02,-1.6375539955217035E-02,-4.7817215382249360E-03
 2.3741250000000000E+07,-2.8895056393654343E+01, 1.5537265946639193E+01, 7.4365695483552150E+00, 2.1752515332746317E-02,-1.1696624195114877E-02,-5.5983311096480925E-03
 2.4106500000000000E+07,-3.0049321228647990E+01, 7.9549428470069969E+00, 8.3893659324369061E+00, 2.0718102710895345E-02,-5.4846937043778457E-03,-5.7842153486584568E-03
 2.4471750000000000E+07,-2.9483289316114231E+01,-1.3073075997948458E+00, 8.9543643393984169E+00, 1.5197842770128350E-02, 6.7388191123630363E-04,-4.6157340138517841E-03
 2.4837000000000000E+07,-2.5907006877741676E+01,-1.2099308619498681E+01, 8.7231686275048030E+00, 5.4121206944588831E-03, 2.5276142040358204E-03,-1.8223194085278530E-03
 2.5202250000000000E+07,-1.7569536901445588E+01,-2.3122118884095340E+01, 7.0648759683961311E+00,-3.8414472536243013E-03,-5.0554775907596348E-03, 1.5446820561194569E-03
 2.5567500000000000E+07,-4.3615027638609458E+00,-3.0850289190817513E+01, 3.6794509651455303E+00,-2.5782417482958140E-03,-1.8236719737477321E-02, 2.1750563057646114E-03
 2.5932750000000000E+07, 1.1575533919076967E+01,-3.2346839843028320E+01,-1.0175746811722068E+00, 8.6214206288480720E-03,-2.4091822826516035E-02,-7.5788636696864507E-04
 2.6298000000000000E+07, 2.6286211216772646E+01,-2.7045495066822969E+01,-5.8678356094035120E+00, 1.8643955367696672E-02,-1.9182490727357726E-02,-4.1618651050363154E-03
 2.6663250000000000E+07, 3.7187391130266654E+01,-1.6726890081864614E+01,-9.9404505564164474E+00, 2.1192100545338526E-02,-9.5322077094349492E-03,-5.6647971598655427E-03
 2.7028500000000000E+07, 4.3127758094964420E+01,-3.9235174224741307E+00,-1.2699549463933293E+01, 1.7136560050392574E-02,-1.5589864831587394E-03,-5.0460910006595895E-03
 2.7393750000000000E+07, 4.4290762841432809E+01, 9.2119065899047268E+00,-1.4039263836739506E+01, 1.0766114261193923E-02, 2.2392127059410829E-03,-3.4126375097786785E-03
 2.7759000000000000E+07, 4.1493410523262590E+01, 2.1092337567746647E+01,-1.4075665899162590E+01, 4.5890846420328282E-03, 2.3327685330289242E-03,-1.5567392843742855E-03
 2.8124250000000000E+07, 3.5924560022746206E+01, 3.0603423602420182E+01,-1.3089856174197065E+01,-6.9547717893897259E-04,-5.9246328137099692E-04, 2.5341148893635212E-04
 2.8489500000000000E+07, 2.8839148659696498E+01, 3.7408272999000353E+01,-1.1440122567619563E+01,-4.0731367317361315E-03,-5.2834087656679378E-03, 1.6157614080631838E-03
 2.8854750000000000E+07, 2.1428717539762264E+01, 4.1607689470093732E+01,-9.4936183858239005E+00,-5.0056026606831007E-03,-9.7192732476834940E-03, 2.2176446800146366E-03
 2.9220000000000000E+07, 1.4354863609899274E+01, 4.3759584116746211E+01,-7.4964036051762095E+00,-4.6136798544716053E-03,-1.4064411698085387E-02, 2.4093580568984915E-03
 2.9585250000000000E+07, 8.1730554149400518E+00, 4.4418103689246273E+01,-5.6621166809416730E+00,-3.3405743033849294E-03,-1.8155018931860726E-02, 2.3142778956992622E-03
 2.9950500000000000E+07, 2.7287973764127291E+00, 4.4067910831474798E+01,-3.9766910784165495E+00,-1.2852807128501463E-03,-2.0756262937247826E-02, 1.8730464886224593E-03
 3.0315750000000000E+07,-2.2109432989605775E+00, 4.3013507912033120E+01,-2.3870824455695732E+00, 1.1566448949310111E-03,-2.2502320327670629E-02, 1.2487912854868336E-03
 3.0681000000000000E+07,-6.8038358405895680E+00, 4.1372343511265029E+01,-8.5999833082877930E-01, 4.0076738918466978E-03,-2.4369615143483892E-02, 5.0656613978440472E-04
 3.1046250000000000E+07,-1.1621485405606636E+01, 3.8792591307715483E+01, 7.9505691691892932E-01, 7.5675778766801467E-03,-2.5260622503362189E-02,-5.1771825418070547E-04
 3.1411500000000000E+07,-1.6611028242945093E+01, 3.5030427992228830E+01, 2.5867392931859574E+00, 1.1515807303516010E-02,-2.4285291230513140E-02,-1.7932900245000900E-03
 3.1776750000000000E+07,-2.1672898096329625E+01, 2.9597025282348081E+01, 4.5135617693938856E+00, 1.6118054967912770E-02,-2.2011199345249526E-02,-3.3567193633638089E-03
 3.2142000000000000E+07,-2.6539845577020674E+01, 2.1332424693933767E+01, 6.5710559812616181E+00, 2.0586180461790851E-02,-1.6546936686667141E-02,-5.0969755593418724E-03
 3.2507250000000000E+07,-2.9655642267687625E+01, 9.5302050690156861E+00, 8.3387633990134518E+00, 2.0284324308664760E-02,-6.5186168825157086E-03,-5.7036762040764107E-03
 3.2872500000000000E+07,-2.8299942848797588E+01,-5.8092667975102579E+00, 8.9777325934628198E+00, 1.0377407598042744E-02, 2.1302208886298793E-03,-3.2920769814401047E-03
 3.3237750000000000E+07,-1.9577732411739095E+01,-2.1228112144367923E+01, 7.3664241901894005E+00,-3.3308191749149303E-03,-3.6116032996399636E-03, 1.2532721577360902E-03
 3.3603000000000000E+07,-4.0486708418635056E+00,-3.1148628735605243E+01, 3.3084286257725997E+00,-2.5143478540293582E-03,-1.9344246760568496E-02, 2.0546349012634997E-03
 3.3968250000000000E+07, 1.3462022797733965E+01,-3.2300222591962594E+01,-1.9467551592518790E+00, 1.0006428781613026E-02,-2.4009012750381538E-02,-1.4470386173741057E-03
 3.4333500000000000E+07, 2.8480923219842346E+01,-2.5898478681944397E+01,-6.9467123824862966E+00, 1.8942999806916511E-02,-1.7225385317906829E-02,-4.6203407910760429E-03
