 t,px,py,pz,vx,vy,vz
 5.2000000000000000E+05,-1.3774025400094405E+00,-3.5659950928778644E-01, 2.6347904672894457E-02, 6.2453953049971522E-01,-5.4414513587235742E+00,-1.2934129913766351E-01
 5.3000000000000000E+05,-3.9313917794797953E-01, 3.2944079825884853E-01, 1.6555015416131351E-02,-1.0203128803449912E+01,-1.1081196582705406E+01, 1.8347773745827217E-02
 5.4000000000000000E+05, 1.6265620818127527E-01, 1.4124869688765824E+00, 2.5600161433992005E-02,-5.4644973966261512E+00,-4.6229483124184123E-03, 1.3407241371756567E-01
 5.5000000000000000E+05,-2.0555021259882050E-01, 7.5389789383166539E-01, 2.0842211556569762E-02,-1.0866711751147669E+01, 2.3089817476424512E+00, 3.1518614588765004E-01
 5.6000000000000000E+05, 1.1783731141562197E+00,-5.8153453736926308E-01,-4.1116551574528232E-02, 7.6975312908716198E-01, 6.1696429558685111E+00, 1.1036413692078546E-01
 5.7000000000000000E+05, 1.0654204092806880E+00, 3.0494832299201013E-01,-1.9770012151165559E-02, 1.6595679822986649E+00, 7.7188890079517423E+00, 1.2097576285174171E-01
 5.8000000000000000E+05,-7.1475594370029749E-01,-8.2943735349515046E-01, 1.7130422168981716E-04, 7.6456384150747443E+00,-1.9254143072184395E+00,-2.2806309974895145E-01
 5.9000000000000000E+05, 2.4361698538658275E-02,-1.3219624008662927E+00,-2.8295360512380095E-02, 5.8757305083719302E+00,-2.0407196428344760E+00,-1.8702255322972397E-01
 6.0000000000000000E+05,-5.9607514822187513E-01, 4.7684205725665474E-01, 2.4625972794293842E-02,-2.7458731964742760E+00,-1.0751046421065277E+01,-1.5783232633325445E-01
 6.1000000000000000E+05,-1.3481650039109407E+00, 4.5820900600450309E-01, 4.2701569704112846E-02,-2.4228569512041789E+00,-4.9011838450621124E+00,-4.3199408672056336E-02
 6.2000000000000000E+05,-1.7604901936471051E-01, 4.8246688543483746E-01, 1.4430961279009297E-02,-1.4465248674648953E+01,-4.1964217722810879E+00, 2.6724214504923832E-01
 6.3000000000000000E+05, 9.0991292455890671E-01, 1.0907009730703667E+00, 5.1091288000362192E-04,-4.6004696232745044E+00, 2.9673638492074357E+00, 1.7512586365220520E-01
 6.4000000000000000E+05, 2.3049382390017120E-01, 7.5827097775289487E-01, 1.0227687888057665E-02,-7.8427158382157476E+00, 7.6829633701326001E+00, 3.5353171195414573E-01
 6.5000000000000000E+05, 6.6490932936363623E-01,-1.1278096635869772E+00,-3.9954856097668558E-02, 4.0183169754540558E+00, 4.7914543472052378E+00, 1.7272271368030953E-03
 6.6000000000000000E+05, 1.0671902799123822E+00,-3.2623968976952461E-01,-3.3037858103740492E-02, 5.5311909490376321E+00, 5.5409850567276129E+00,-1.9714362254556028E-02
 6.7000000000000000E+05,-1.0426157863506038E+00,-3.0538351438153705E-01, 1.9200974517484981E-02, 5.4254419438236052E+00,-5.8132045998321491E+00,-2.5500620836205995E-01
 6.8000000000000000E+05,-7.0599316572242543E-01,-1.1237095092400611E+00,-6.2093160512319123E-03, 3.8035027277401303E+00,-4.8778761559857973E+00,-1.9558627776046641E-01
 6.9000000000000000E+05,-2.4860102697105890E-01, 7.1025329326521514E-01, 2.0984810363715963E-02,-8.1703306144523644E+00,-7.7022014361604878E+00, 3.9231988402251124E-02
 7.0000000000000000E+05,-8.7605530799220011E-01, 1.1241864640218926E+00, 4.5063190944859562E-02,-4.6845775059172379E+00,-2.7982717172874683E+00, 5.6391741763607985E-02
 7.1000000000000000E+05, 8.8954628855008086E-02, 5.0729339646558014E-01, 8.4445073436356082E-03,-1.4529792563057992E+01, 3.8998711833100366E+00, 4.3845707017156216E-01
 7.2000000000000000E+05, 1.3572215625038702E+00, 4.1229741914491663E-01,-2.4685443501945566E-02,-2.2579413024668433E+00, 5.0005365585551873E+00, 1.6020818885151072E-01
 7.3000000000000000E+05, 6.0727689157049547E-01, 5.2607626824600551E-01,-3.8882776691460752E-03,-2.4697013139891619E+00, 1.0569360124017294E+01, 2.8208320255996250E-01
 7.4000000000000000E+05,-6.0871624886737169E-02,-1.3031849626150322E+00,-2.5809217903057700E-02, 6.0088180613349040E+00, 1.8534403818300380E+00,-1.0870140683314211E-01
 7.5000000000000000E+05, 7.2246816803954328E-01,-8.6080635681345519E-01,-3.5773949670980014E-02, 7.5859509622921433E+00, 1.6440095974831594E+00,-1.5181250446362513E-01
 7.6000000000000000E+05,-1.0327743077476668E+00, 3.0787703284858570E-01, 3.1808119292589324E-02, 1.4195820240973156E+00,-7.8960485880002862E+00,-2.0028960709281718E-01
 7.7000000000000000E+05,-1.2099979140726065E+00,-5.5565801504738688E-01, 1.8067043634273777E-02, 5.4170475913791993E-01,-6.1295781880996136E+00,-1.4172481412739729E-01
 7.8000000000000000E+05, 1.6299429484722458E-01, 7.2364831527115558E-01, 1.1159597522804973E-02,-1.1152108720523803E+01,-2.1621939265354673E+00, 2.2851524422704306E-01
 7.9000000000000000E+05,-1.1529979757791103E-01, 1.4221986337878072E+00, 3.2628262935419330E-02,-5.4420762608143480E+00, 1.9023459372675586E-01, 1.3760448447864801E-01
 8.0000000000000000E+05, 3.3205802808146206E-01, 3.9643689253705450E-01, 1.5299360960941344E-04,-1.0383442260235496E+01, 1.0845694200714629E+01, 4.8217814988469188E-01
 8.1000000000000000E+05, 1.3587334087438088E+00,-3.9946239075560641E-01,-4.1730219903909793E-02, 8.1898484793858906E-01, 5.4393494117671288E+00, 9.3854546685281079E-02
 8.2000000000000000E+05, 8.0482524392275478E-01, 1.2265079234215814E-01,-1.7191067015464492E-02, 3.5460107086542059E+00, 1.0129777237456825E+01, 1.2517005272499523E-01
 8.3000000000000000E+05,-7.6121598078959585E-01,-1.0535647598430760E+00,-3.3837918451349444E-03, 6.0856293526891569E+00,-1.7159056279060156E+00,-1.8537081003441774E-01
 8.4000000000000000E+05, 1.3806138703731810E-01,-1.1234498722481574E+00,-2.6927865387464431E-02, 7.2027029757264831E+00,-2.7096375967255719E+00,-2.3361847147956327E-01
 8.5000000000000000E+05,-6.9396715803849274E-01, 8.1322742031037942E-01, 3.4077312928983777E-02,-3.1133163117530347E+00,-7.4728971826122663E+00,-8.0128102748987753E-02
 8.6000000000000000E+05,-1.3206878287412731E+00, 1.9846763653926611E-01, 3.6584931430525311E-02,-2.8578135843036350E+00,-5.4142968153327153E+00,-4.3270491844953581E-02
 8.7000000000000000E+05, 5.1332612510505859E-01, 5.2035347516690933E-01,-1.7014152562415754E-03,-1.0703617316140429E+01, 4.1846982660382679E+00, 3.5048094173678462E-01
 8.8000000000000000E+05, 6.8468035820585504E-01, 1.2536255694108669E+00, 9.4545549590028290E-03,-4.4591654483340522E+00, 3.1075166144094322E+00, 1.7459285885889025E-01
 8.9000000000000000E+05, 4.8840677329080456E-01, 1.7788193489706722E-01,-8.2648950729844843E-03,-3.2460473022144107E+00, 1.4619711741411699E+01, 3.8600604375474973E-01
 9.0000000000000000E+05, 9.1514838024157363E-01,-1.0781937724355490E+00,-4.5059419462501138E-02, 3.6476550095887048E+00, 4.1358325921086161E+00,-2.9082619198442785E-03
 9.1000000000000000E+05, 7.5555195522910179E-01,-3.3054982066867228E-01,-2.5476536782851441E-02, 8.3328342680901244E+00, 6.5691876059872536E+00,-6.6960362474041787E-02
 9.2000000000000000E+05,-1.2086166162132865E+00,-4.6357032113466068E-01, 1.9962512082854794E-02, 4.2016881319485115E+00,-4.7740544180111550E+00,-2.0318765500517474E-01
 9.3000000000000000E+05,-4.9948783490425813E-01,-1.0246635288481865E+00,-9.2044508416654399E-03, 4.5423236333932833E+00,-6.1331344539622403E+00,-2.4002612872188281E-01
 9.4000000000000000E+05,-1.3974389026258763E-01, 1.0514313857066473E+00, 2.5460274146859509E-02,-6.7239983716115317E+00,-4.6367428756942930E+00, 6.7946555231882269E-02
 9.5000000000000000E+05,-9.9901011889854041E-01, 8.9252287955534770E-01, 4.3228368711091002E-02,-5.3106868106372760E+00,-2.9808205862680794E+00, 6.7939853990654248E-02
 9.6000000000000000E+05, 6.9994871139287462E-01, 1.6837866825978176E-01,-1.3657972171695796E-02,-6.8917754733640386E+00, 9.3683313220905298E+00, 3.6549449896965452E-01
 9.7000000000000000E+05, 1.2611016451894079E+00, 6.7303401241999972E-01,-1.6862575154646019E-02,-2.0554581598193220E+00, 5.0228989744386983E+00, 1.5570516809047655E-01
 9.8000000000000000E+05, 5.1498080790808032E-01,-9.1572027391192259E-02,-1.4562852857092195E-02, 4.7899249456977246E+00, 1.4134810779043649E+01, 1.7854015597000888E-01
 9.9000000000000000E+05, 1.7307212517014808E-01,-1.4018727551659524E+00,-3.3620881850301973E-02, 5.3202293947576260E+00, 1.4993446977614990E+00,-9.9213422927499656E-02
 1.0000000000000000E+06, 4.6751485666789450E-01,-6.9236124175679403E-01,-2.5984913409601362E-02, 1.0435569321382097E+01, 1.0536471133089438E+00,-2.3414793709448709E-01
