 t,a,e,inc,omega,varpi,f
 3.3000000000000000E+03,-1.4699969868363068E-03, 1.9847050003894816E+04, 3.0624698182226007E-02, 2.3437158323124292E+00, 6.1306897102731739E-02,-6.1275145104154596E-03
 3.4000000000000000E+03,-1.6473642932655580E-03, 1.8746396315625174E+04, 3.0608133326522426E-02, 2.3454761058370579E+00, 3.9421976654685622E+00, 2.1833872128738153E-02
 3.5000000000000000E+03,-1.4519708603766982E-03, 1.9965027319058740E+04, 3.0593795126451363E-02, 2.3460606779490201E+00, 1.5283063663906933E+00, 4.0406028763239510E-02
 3.6000000000000000E+03,-1.5685466600644086E-03, 1.9208584714363817E+04, 3.0591048836017549E-02, 2.3460154159672006E+00, 5.3285873642876247E+00,-1.4370154159697331E-02
 3.7000000000000000E+03,-1.5872180440733891E-03, 1.9095917825568860E+04, 3.0594369483512213E-02, 2.3458971901488832E+00, 2.9624847450287444E+00, 4.9518811644425995E-02
 3.8000000000000000E+03,-1.4427022078976046E-03, 2.0031140411818564E+04, 3.0612681642211967E-02, 2.3461852420299563E+00, 4.8715948585169189E-01, 6.3440763022234725E-03
 3.9000000000000000E+03,-1.6426539550655588E-03, 1.8770513225263538E+04, 3.0592866803150633E-02, 2.3477234624000038E+00, 4.3438901505376712E+00, 7.6232215980152635E-03
 4.0000000000000000E+03,-1.4848951341961407E-03, 1.9740834421396452E+04, 3.0583051268912111E-02, 2.3479403770502167E+00, 1.9554899784932720E+00, 5.0231584247233604E-02
 4.1000000000000000E+03,-1.5224232372056886E-03, 1.9495963378514782E+04, 3.0581750385690262E-02, 2.3478692645159831E+00,-5.3830266944749949E-01,-1.5050611338042892E-02
 4.2000000000000000E+03,-1.6233761877979397E-03, 1.8881087485360182E+04, 3.0588359842042917E-02, 2.3477535125723237E+00, 3.3716654820774226E+00, 3.9818606459590199E-02
 4.3000000000000000E+03,-1.4338487199762381E-03, 2.0092234497312442E+04, 3.0616482375419869E-02, 2.3488537790648412E+00, 9.2144198972576907E-01, 2.1717555449091694E-02
 4.4000000000000000E+03,-1.6191722840011354E-03, 1.8905527434230393E+04, 3.0598016788783655E-02, 2.3496640251192868E+00, 4.7509173004763454E+00,-4.7708369938441368E-03
 4.5000000000000000E+03,-1.5286108459944007E-03, 1.9456537504425534E+04, 3.0591045291934949E-02, 2.3497264615152682E+00, 2.3793434339170805E+00, 5.4040682464663453E-02
 4.6000000000000000E+03,-1.4797257673423258E-03, 1.9775433222335785E+04, 3.0591069630335886E-02, 2.3496495610216597E+00,-1.1356703205815455E-01,-9.1849795207760224E-03
 4.7000000000000000E+03,-1.6443704237175773E-03, 1.8761073958562589E+04, 3.0604379801673454E-02, 2.3495757287275789E+00, 3.7781414157390403E+00, 2.6552088905881649E-02
 4.8000000000000000E+03,-1.4455172253388198E-03, 2.0011684479826614E+04, 3.0641603260106839E-02, 2.3513456200236895E+00, 1.3551285451165602E+00, 3.6488268822757915E-02
 4.9000000000000000E+03,-1.5815646369153680E-03, 1.9130261051351812E+04, 3.0630228454497626E-02, 2.3515670616464641E+00, 5.1603395277872686E+00,-1.2910442093790605E-02
