 t,px,py,pz,vx,vy,vz
 2.9000000000000000E+05,-3.3158445847334678E-01, 3.0639994601533366E-01, 2.3335210133370102E-02,-1.3508304398628555E+01,-3.6045500877061745E+00, 7.3021773365863141E-01
 3.0000000000000000E+05, 2.8339815004091734E-01,-4.9730261838504281E-01,-2.3170028501299778E-02, 5.8882294030595919E+00, 8.4895565734276577E+00,-2.2350242292419359E-01
 3.1000000000000000E+05, 2.3082447107750140E-01,-6.4164032242935043E-01,-2.2113589713380170E-02, 8.2812302006119864E+00, 8.9181667967221268E-02,-4.7671486718893835E-01
 3.2000000000000000E+05,-2.2736173391116163E-01, 1.1473156051433121E-01, 1.4693876282615556E-02,-8.4330931558148059E+00,-1.9205582727246590E+01, 2.2354050847646703E-01
 3.3000000000000000E+05, 2.8711956698649133E-01, 6.4285911019321285E-01,-7.7619534167607503E-03,-7.4032983209818903E+00, 2.0022277209561277E+00, 4.5470369007873040E-01
 3.4000000000000000E+05, 3.1861180397132949E-01, 4.0079622493499051E-01,-1.2896294201332205E-02,-4.0841864673308166E+00, 1.1604184036028435E+01, 3.9471588495138293E-01
 3.5000000000000000E+05,-4.4655563576789759E-01,-2.6948156922282851E-01, 2.2079665127409213E-02, 9.7158232038851242E+00,-6.0819325220838820E+00,-6.4406844219758363E-01
 3.6000000000000000E+05,-6.6789788569547848E-01,-2.1132362828170420E-01, 3.5650948003461615E-02, 4.1330095596568273E-01,-7.8557162436898027E+00,-1.3149441355716676E-01
 3.7000000000000000E+05,-5.6057515532551103E-02, 2.4361143930077833E-01, 6.5733020698451120E-03,-2.1927982642833889E+01, 1.3826665592763110E-01, 1.2674301226872819E+00
 3.8000000000000000E+05, 6.1315200377002699E-01,-3.0549238613201479E-01,-3.9572957809564990E-02, 1.7475148078439404E+00, 7.8288972871422873E+00, 6.4191915187227361E-03
 3.9000000000000000E+05, 4.5074140618011294E-01,-3.3831223340360045E-01,-3.0649419126481461E-02, 1.0124126815961436E+01, 4.2353343775972299E+00,-5.2626258185958974E-01
 4.0000000000000000E+05,-2.6313055849929934E-01, 3.8077080249512529E-01, 2.0403564404378252E-02,-6.1410131039126545E+00,-1.1385367236504855E+01, 1.9841209917578717E-01
 4.1000000000000000E+05,-1.8324006307738905E-01, 6.8936863763277234E-01, 2.0021326200578109E-02,-7.5382319799663984E+00,-7.5057722024398354E-01, 4.2477136404948546E-01
 4.2000000000000000E+05, 2.0678875965182422E-01, 2.1039990052300822E-01,-9.0514904072834402E-03,-7.0683568151757310E+00, 1.8603404571286102E+01, 6.6284760372484430E-01
 4.3000000000000000E+05,-3.1460419436897602E-01,-5.8133658074292349E-01, 1.0191181908406243E-02, 8.3617913273105966E+00,-1.5039257477664161E+00,-5.0319356586739283E-01
 4.4000000000000000E+05,-3.6404784029422504E-01,-4.8758108648475718E-01, 1.4329403230913891E-02, 4.2247877912123117E+00,-8.9939550343669303E+00,-3.6706427820562404E-01
 4.5000000000000000E+05, 2.9452327760696728E-01, 2.6675568488259210E-01,-1.3342731733688863E-02,-1.3608763419719471E+01, 5.7854222416087708E+00, 8.6467987016291148E-01
 4.6000000000000000E+05, 7.0146898059251328E-01, 1.5218269554937144E-01,-3.8398813050878257E-02,-1.0840163998264003E+00, 7.3690899136549453E+00, 1.6353568890346640E-01
 4.7000000000000000E+05, 3.2622689231748442E-01,-1.5479980864850668E-01,-2.0948735299354905E-02, 1.4035781059439213E+01, 9.6908635663952420E+00,-6.7726357768896361E-01
 4.8000000000000000E+05,-5.4419953994799264E-01, 3.1255969645261555E-01, 3.5690324232613126E-02,-1.2661060554013195E+00,-9.0746544980369990E+00,-5.1272616432416047E-02
 4.9000000000000000E+05,-5.0892987124490729E-01, 3.9490859031050790E-01, 3.4783166499745659E-02,-8.0767828968804363E+00,-4.2138724812428965E+00, 4.0839775010939305E-01
 5.0000000000000000E+05, 2.7241661949916823E-01,-1.8314065889738518E-01,-1.8231503710710088E-02, 4.3143957070750414E+00, 1.6680389262552755E+01,-2.0438002089013585E-02
 5.1000000000000000E+05, 1.1723718748195441E-01,-7.0732697483740081E-01,-1.6458155234815992E-02, 7.3008911079940217E+00, 1.4503871168349394E+00,-4.0148463396475914E-01
 5.2000000000000000E+05,-1.1112292313109584E-01,-4.1522868979818439E-01, 7.2367459255645713E-04, 9.9654110328240169E+00,-1.0764943246689993E+01,-7.2264103940730151E-01
 5.3000000000000000E+05, 2.9725620189217311E-01, 5.0772070606712150E-01,-1.0198680145700040E-02,-9.9337849798744440E+00, 9.7750089526169037E-01, 5.8670522075009834E-01
 5.4000000000000000E+05, 4.2804432292296329E-01, 5.2037298765769002E-01,-1.7573524598807452E-02,-4.1998542688204825E+00, 7.3559340590676019E+00, 3.4318061084427548E-01
 5.5000000000000000E+05,-4.0577390111776468E-02,-2.6585936191903120E-01,-1.3010337610467613E-03, 2.0045484191653756E+01,-1.2018739519135568E-01,-1.1585372564687759E+00
 5.6000000000000000E+05,-7.0254700753381605E-01,-8.3850536335439846E-02, 3.9397337983549427E-02, 1.8249436740175287E+00,-7.3747862647822755E+00,-2.0637507679349706E-01
 5.7000000000000000E+05,-4.8466108102452043E-01, 8.2136085208506057E-02, 2.9096829259308767E-02,-8.5721372068781605E+00,-9.5532216565479651E+00, 3.6382484522703507E-01
 5.8000000000000000E+05, 4.6884036245713584E-01,-2.6688643910250731E-01,-3.0715270626300299E-02, 5.9178776390025833E-01, 1.1040466676616198E+01, 1.1712589823809366E-01
 5.9000000000000000E+05, 5.1858158228617635E-01,-4.6228444007429820E-01,-3.6263403115763426E-02, 6.7604223613689323E+00, 4.2595389748380814E+00,-3.3180054459319430E-01
 6.0000000000000000E+05,-2.1363589800310018E-01,-1.1997676217352739E-01, 1.0685667074925036E-02, 7.9557100737770110E+00,-2.0500563027407786E+01,-7.4005511515349820E-01
 6.1000000000000000E+05,-5.1597012340656834E-02, 6.9108862434327434E-01, 1.2447343258997247E-02,-7.5505352049921566E+00,-2.2495011674848611E+00, 4.0494270178185471E-01
 6.2000000000000000E+05, 6.8972900966466716E-02, 5.4303991053325118E-01, 3.4602500077940078E-03,-8.9242197569227795E+00, 7.0745034956784858E+00, 6.1198293575733487E-01
 6.3000000000000000E+05,-2.1892010605362860E-01,-4.3192983066672741E-01, 6.7161581337797597E-03, 1.2376627614407209E+01, 5.3344311558185198E-02,-7.1356469235212383E-01
 6.4000000000000000E+05,-4.9435605807197958E-01,-5.0945372576397019E-01, 2.1550210693180635E-02, 4.3575294170042591E+00,-6.2995019073870786E+00,-3.3780499746284304E-01
 6.5000000000000000E+05,-2.5126588948781609E-01, 1.1244946674406260E-01, 1.6042193273941303E-02,-1.4871315379533453E+01,-1.4573745169411897E+01, 6.5857823355541090E-01
 6.6000000000000000E+05, 6.6892659446450986E-01, 2.5542832977580941E-02,-3.8255944322778332E-02,-2.7004851806185446E+00, 7.8710856004473833E+00, 2.6370588653308979E-01
 6.7000000000000000E+05, 5.8934210755559147E-01,-6.8946147212386844E-02,-3.4957580822594619E-02, 5.9796686103342616E+00, 8.3514843958767955E+00,-2.3067158631743384E-01
 6.8000000000000000E+05,-3.9208303783394821E-01, 1.5064538472729561E-01, 2.4692583500939603E-02, 1.1904617142712599E+00,-1.4062057162129287E+01,-2.6138811246482430E-01
 6.9000000000000000E+05,-4.8967176852233535E-01, 5.2364058760519228E-01, 3.5435644266643480E-02,-5.9325064251922353E+00,-4.5492828464171797E+00, 2.8004864932671947E-01
 7.0000000000000000E+05, 4.3242777964515172E-03, 3.3801347354800543E-01, 4.3819974199083662E-03,-1.5667915951927005E+01, 8.8314939512708399E+00, 1.0252585140356212E+00
 7.1000000000000000E+05, 5.7325465002703857E-03,-6.4048205509685041E-01,-9.1069280933677114E-03, 8.2993490741786822E+00, 3.2398125990625792E+00,-4.3458964277726181E-01
 7.2000000000000000E+05,-8.1219461344942873E-02,-6.2824399440010847E-01,-3.9209538079796689E-03, 7.8254936380736728E+00,-5.1445446586033352E+00,-5.2212696468056830E-01
 7.3000000000000000E+05, 5.9324914511106469E-02, 3.4718427444613215E-01, 1.3333920683223934E-03,-1.5948984819753658E+01,-3.4231856396125981E+00, 8.7356249014743248E-01
 7.4000000000000000E+05, 5.4669137081720443E-01, 4.6555701055251469E-01,-2.5172139079129390E-02,-4.7923758476392218E+00, 5.6760221945030089E+00, 3.5435829354909676E-01
 7.5000000000000000E+05, 3.9717068898913210E-01, 8.5804661106302305E-02,-2.1746296491985267E-02, 5.1687606696465558E+00, 1.4547046006029481E+01,-9.8977928642593027E-02
 7.6000000000000000E+05,-6.0205601877364467E-01, 3.2448198551943974E-03, 3.4791082195533174E-02, 3.8606444888083065E+00,-8.8807078686043788E+00,-3.4449663017223153E-01
 7.7000000000000000E+05,-6.5590982159048417E-01, 1.0200447605383786E-01, 3.9252396668420418E-02,-4.4690959748908101E+00,-7.4374381560418446E+00, 1.5601604775933356E-01
 7.8000000000000000E+05, 2.8122666691683301E-01, 5.5362983794767118E-02,-1.5471909334579710E-02,-7.7315183437706558E+00, 1.7445417450571785E+01, 6.8525372380501026E-01
 7.9000000000000000E+05, 4.3423071093090460E-01,-5.6372772885915312E-01,-3.2785246087104716E-02, 5.5034999613188189E+00, 5.1393900459432045E+00,-2.4720345191042714E-01
 8.0000000000000000E+05, 1.5263143512707350E-01,-4.4616759208669682E-01,-1.4922385955610082E-02, 1.3026304773054381E+01,-3.1301448919211343E+00,-7.9468084273320116E-01
 8.1000000000000000E+05, 9.8910111961784258E-04, 5.5767920895248058E-01, 7.5844095172022258E-03,-9.5732160074057830E+00,-4.6779875973728906E+00, 4.8840234650705316E-01
 8.2000000000000000E+05, 1.3030130469693957E-01, 6.7662337298006547E-01, 1.7511894793052992E-03,-7.1311154860458075E+00, 3.9069226150615863E+00, 4.6509385021600175E-01
 8.3000000000000000E+05, 1.7558966383467425E-01,-1.7374281129061725E-01,-1.2514531392499658E-02, 1.5762000381489271E+01, 1.4782318120792608E+01,-7.0712464484871562E-01
 8.4000000000000000E+05,-5.7129223957102193E-01,-4.0223599849391756E-01, 2.7459579802170526E-02, 5.5477651488304875E+00,-5.4309256426294645E+00,-3.9459589001560280E-01
 8.5000000000000000E+05,-4.8953984230298986E-01,-2.0009580671731739E-01, 2.5511169454578052E-02,-1.9551046278146038E+00,-1.1695401007926737E+01,-4.7418539691778366E-02
 8.6000000000000000E+05, 5.0329230061383512E-01, 1.6625988427058772E-02,-2.8818829222581485E-02,-5.7508612826577776E+00, 1.0408549401314525E+01, 4.7452217886294029E-01
 8.7000000000000000E+05, 6.8583215673733655E-01,-1.6229694315075238E-01,-4.1805458546282669E-02, 3.4238348388314797E+00, 6.9674169579744332E+00,-1.0213098763519082E-01
 8.8000000000000000E+05,-2.4315829118086385E-02,-2.5887604491023575E-01,-2.1438540177940923E-03, 1.9813638775179264E+01,-8.4257906640748619E+00,-1.2589626559949838E+00
 8.9000000000000000E+05,-3.6729778130615404E-01, 5.7042650122751093E-01, 2.9014116608020057E-02,-5.4369614752067905E+00,-6.0789085298040497E+00, 2.3048972424888250E-01
 9.0000000000000000E+05,-2.2826513914051741E-01, 5.3191890928910590E-01, 2.0462445412002463E-02,-1.0545109912622129E+01, 1.2046816991871170E+00, 6.2509968269080207E-01
 9.1000000000000000E+05, 4.9848855096973108E-02,-4.4037825417693388E-01,-8.9111400101965707E-03, 1.1280411596695375E+01, 7.3523967864001474E+00,-5.5028459837147614E-01
 9.2000000000000000E+05,-1.9676866879687699E-01,-6.8840212742888562E-01, 1.9234631989681178E-03, 6.8904154222041258E+00,-3.0024083380202695E+00,-4.3880832717239449E-01
 9.3000000000000000E+05,-2.9019408790336992E-01,-1.2175257666170933E-01, 1.5079757682996880E-02,-1.3630664120293821E+00,-1.8953223392435799E+01,-1.8103593730945544E-01
 9.4000000000000000E+05, 5.5777147780814251E-01, 3.3586182810761406E-01,-2.7588731951320677E-02,-6.6963469894357246E+00, 5.5311347184314439E+00, 4.6225739806963623E-01
 9.5000000000000000E+05, 5.7088956866918505E-01, 2.4248349568519681E-01,-2.9625318772210703E-02, 6.9182051355297980E-01, 9.6374358296808023E+00, 9.2127916752661215E-02
 9.6000000000000000E+05,-3.6154165282710893E-01,-1.0121108550859573E-01, 1.9478924747956358E-02, 9.7802164292859413E+00,-1.2016015781537723E+01,-7.2909543807201782E-01
 9.7000000000000000E+05,-6.7984352510714974E-01, 2.3027811745815460E-01, 4.2391334211173172E-02,-2.6334436199737961E+00,-6.9541474082385832E+00, 5.6696750491260384E-02
 9.8000000000000000E+05,-2.3868330795859585E-01, 2.9959614043860128E-01, 1.7880353231641482E-02,-1.6088999121073670E+01,-2.1532904482221893E+00, 8.9904367154616371E-01
 9.9000000000000000E+05, 3.0621771712426493E-01,-5.3482377855057472E-01,-2.5001146896826920E-02, 5.6870793641243260E+00, 7.4867361512013737E+00,-2.2563435369043805E-01
 1.0000000000000000E+06, 2.4175626427966870E-01,-6.0835594046757824E-01,-2.2288426287540374E-02, 8.8793517973057128E+00,-2.7982681740805260E-01,-5.1629068840383385E-01
