 t,a,e,inc,omega,varpi,f
 1.2053250000000000E+07, 7.2329852842741071E-01, 3.9727588376376544E-03, 1.8454617913661594E-02, 1.3452299046983502E+00,-6.1356500763380231E+00, 3.1383321408036502E+00
 1.2418500000000000E+07, 7.2330686282142975E-01, 3.8072189398979826E-03, 1.8309328989355288E-02, 1.5213779954412927E+00, 3.0923149089701202E-02,-4.4498277317425571E-03
 1.2783750000000000E+07, 7.2330183404629234E-01, 3.7753023055279401E-03, 1.8468389937335312E-02, 1.4450748371669953E+00,-6.2292472750673848E+00, 3.1362178445068651E+00
 1.3149000000000000E+07, 7.2330276832586726E-01, 3.6119528480447896E-03, 1.8925181003821182E-02, 1.2751482475906222E+00, 5.6342166528357940E-02,-6.7029350760403148E-03
 1.3514250000000000E+07, 7.2330443435535852E-01, 3.5775069316672796E-03, 1.9644882005373118E-02, 1.1134195125082369E+00,-8.1734145136757252E-02, 3.1347207813676556E+00
 1.3879500000000000E+07, 7.2330119133048743E-01, 3.3417036804796389E-03, 2.0588369578451546E-02, 9.6249784944161310E-01,-3.5414058754123640E-01,-7.9958844201333135E-03
 1.4244750000000000E+07, 7.2330471688431397E-01, 3.2400597958792444E-03, 2.1716624271386396E-02, 8.2297433917152774E-01,-7.2067089899300418E-01, 3.1333881961163046E+00
 1.4610000000000000E+07, 7.2330309768319234E-01, 3.0450493350687269E-03, 2.2987641697120025E-02, 6.9459260218674101E-01,-8.9854026731273573E-01,-9.2016564066199659E-03
 1.4975250000000000E+07, 7.2329966877334817E-01, 2.9784944011744508E-03, 2.4366268898488617E-02, 5.7650444005471291E-01,-1.0173991626001624E+00, 3.1329685403545926E+00
 1.5340500000000000E+07, 7.2330743944082876E-01, 2.7059536759972795E-03, 2.5821773037326291E-02, 4.6778666364508248E-01,-1.0215321409462412E+00,-8.4656749646387381E-03
 1.5705750000000000E+07, 7.2330440077099334E-01, 2.5659495109614412E-03, 2.7324263889764128E-02, 3.6696853512268146E-01,-1.0265659032739642E+00, 3.1342234001161469E+00
 1.6071000000000000E+07, 7.2329902619269293E-01, 2.3220972467206929E-03, 2.8846377029223703E-02, 2.7318889016007175E-01,-9.8848155015078432E-01,-7.0182800388598051E-03
 1.6436250000000000E+07, 7.2330714070295543E-01, 2.2481556126534808E-03, 3.0378032791992710E-02, 1.8533593943600371E-01,-9.6181241824240171E-01, 3.1362544310056495E+00
 1.6801500000000000E+07, 7.2330199640475645E-01, 2.0314799188402488E-03, 3.1893950409008151E-02, 1.0262291958975946E-01,-9.1745771740173154E-01,-3.6927509417087573E-03
 1.7166750000000000E+07, 7.2330527422437230E-01, 1.9729705087642101E-03, 3.3386307826581689E-02, 2.4377177822561037E-02,-8.8102870084420504E-01, 3.1394819527894806E+00
 1.7532000000000000E+07, 7.2330240441016669E-01, 1.8139333602445022E-03, 3.4844832614988427E-02, 5.0255592166114575E-02,-8.9598037444618894E-01,-1.0881410893345876E-03
 1.7897250000000000E+07, 7.2330560133076172E-01, 1.9222609415442645E-03, 3.6254034317994961E-02, 1.2176073750689742E-01,-9.3992182759484111E-01, 3.1412064976485228E+00
 1.8262500000000000E+07, 7.2330410385660060E-01, 1.9512582599772888E-03, 3.7604953655976478E-02, 1.9041721263069242E-01,-9.7833220817632960E-01,-2.2723202647523334E-05
 1.8627750000000000E+07, 7.2330608139669061E-01, 2.1505115014967698E-03, 3.8893497695568449E-02, 2.5667331285392209E-01, 5.2685644135946514E+00,-3.1414917859665175E+00
 1.8993000000000000E+07, 7.2329752506367861E-01, 2.2711197564297273E-03, 4.0111853164036752E-02, 3.2084277550496199E-01,-1.0505441864565868E+00, 5.6711478946190109E-04
 1.9358250000000000E+07, 7.2331820882079279E-01, 2.5920160144292763E-03, 4.1255394310954145E-02, 3.8323331352254475E-01, 5.2017983680700697E+00,-3.1406692019353981E+00
 1.9723500000000000E+07, 7.2329977843807969E-01, 2.8656102457103568E-03, 4.2318203481175265E-02, 4.4411566975586864E-01,-1.1154346087413987E+00, 1.4248570665033147E-03
 2.0088750000000000E+07, 7.2330448262606672E-01, 3.3117890545480764E-03, 4.3290980565202121E-02, 5.0359655312082185E-01, 5.1410476438683137E+00,-3.1397227665882008E+00
 2.0454000000000000E+07, 7.2330359444285131E-01, 3.6286403768990305E-03, 4.4174709644126620E-02, 5.6179065909852532E-01,-1.1745692111701511E+00, 2.2364617002583360E-03
 2.0819250000000000E+07, 7.2331202970971886E-01, 4.0547258541120358E-03, 4.4965776471750915E-02, 6.1894176919371713E-01, 5.0857378476678328E+00,-3.1395224771145451E+00
 2.1184500000000000E+07, 7.2330266263479515E-01, 4.4197476189899165E-03, 4.5661801908586916E-02, 6.7517009539662909E-01,-1.2276138386891660E+00, 1.8567574753577374E-03
 2.1549750000000000E+07, 7.2330766548251901E-01, 4.9680783064314348E-03, 4.6260595384097256E-02, 7.3054874586497631E-01, 5.0346675426602143E+00,-3.1401098428345318E+00
 2.1915000000000000E+07, 7.2329987045849842E-01, 5.3617015083265978E-03, 4.6755979177319329E-02, 7.8519626015141786E-01,-1.2766649205981770E+00, 1.1897766906023917E-03
 2.2280250000000000E+07, 7.2331080898327849E-01, 5.8762059785241565E-03, 4.7147335777264522E-02, 8.3910295838213478E-01, 4.9864383558256726E+00,-3.1408598560415801E+00
 2.2645500000000000E+07, 7.2330062884535240E-01, 6.2956911864630151E-03, 4.7438452722671158E-02, 8.9244806290618939E-01,-1.3220602804401658E+00, 2.9963095157103432E-04
 2.3010750000000000E+07, 7.2330367800785678E-01, 6.8966598224241248E-03, 4.7624282765589478E-02, 9.4517746738731356E-01, 4.9400598620668710E+00,-3.1415594536478628E+00
 2.3376000000000000E+07, 7.2330616942988823E-01, 7.3495572358676332E-03, 4.7704852300480841E-02, 9.9741020044639239E-01,-1.3652098104973358E+00,-3.0458335736882033E-05
 2.3741250000000000E+07, 7.2330043162558888E-01, 7.9338810080628354E-03, 4.7678463255871301E-02, 1.0492139402264244E+00,-1.3881636438533798E+00, 3.1412836526589847E+00
 2.4106500000000000E+07, 7.2330024815533533E-01, 8.3402878078726629E-03, 4.7543817450279593E-02, 1.1006129354647696E+00,-1.4050715751798197E+00,-1.1995238190707479E-03
 2.4471750000000000E+07, 7.2330612700866426E-01, 8.9473797902847093E-03, 4.7302255993847610E-02, 1.1515105178522662E+00,-1.4303822693929349E+00, 3.1391474812013365E+00
 2.4837000000000000E+07, 7.2330057320484020E-01, 9.4272007107059647E-03, 4.6956425258175095E-02, 1.2020658156045914E+00,-1.4403233200360215E+00,-4.7203365980270501E-03
 2.5202250000000000E+07, 7.2330344887753362E-01, 1.0039360016925424E-02, 4.6504704339796490E-02, 1.2523100000710075E+00,-1.4690966899860085E+00, 3.1346522648664843E+00
 2.5567500000000000E+07, 7.2330122144886588E-01, 1.0440458065798644E-02, 4.5946340920519205E-02, 1.3022687759749165E+00,-1.4704105326103718E+00,-1.1624963828610793E-02
 2.5932750000000000E+07, 7.2330294045447596E-01, 1.1046638710087027E-02, 4.5283001485154580E-02, 1.3519281645851948E+00,-1.5031874803854668E+00, 3.1261655336376779E+00
 2.6298000000000000E+07, 7.2330714522374295E-01, 1.1550676227066528E-02, 4.4515854194767765E-02, 1.4012537151016129E+00,-1.4934433967666902E+00,-2.3823544293861652E-02
 2.6663250000000000E+07, 7.2330033351310408E-01, 1.2135312706939242E-02, 4.3649663195567436E-02, 1.4502923710012783E+00,-1.5314397832639712E+00, 3.1126781810203275E+00
 2.7028500000000000E+07, 7.2330425118474662E-01, 1.2535338889370822E-02, 4.2682612528226589E-02, 1.4991503008478293E+00,-1.5089980330285953E+00,-4.2253964396888929E-02
 2.7393750000000000E+07, 7.2330745723878853E-01, 1.3107950122544329E-02, 4.1618765340413172E-02, 1.5477530728968460E+00,-1.5520641316681629E+00, 3.0922312846619873E+00
 2.7759000000000000E+07, 7.2330188072359580E-01, 1.3586145574755518E-02, 4.0457719393067297E-02, 1.5455025026323559E+00,-1.4860139679431326E+00,-7.1693489862201712E-02
 2.8124250000000000E+07, 7.2330365098193594E-01, 1.4157245524075126E-02, 3.9202112910205977E-02, 1.4974382451154629E+00,-1.4201443986840079E+00, 3.0618906127609811E+00
 2.8489500000000000E+07, 7.2331076496733182E-01, 1.4582478291771195E-02, 3.7853667372717434E-02, 1.4496201461356857E+00,-1.4123760618768619E+00,-1.1357706630321510E-01
 2.8854750000000000E+07, 7.2330043897455409E-01, 1.5124487305874290E-02, 3.6420010596321460E-02, 1.4021162341513527E+00,-1.3362600992865794E+00, 3.0171908802031489E+00
 2.9220000000000000E+07, 7.2330814744835947E-01, 1.5595688230106422E-02, 3.4898573482751660E-02, 1.3548361366121016E+00,-1.3122009644560491E+00,-1.8309215326438080E-01
 2.9585250000000000E+07, 7.2330001773388641E-01, 1.6155228407219859E-02, 3.3290539655419310E-02, 1.3078639864085708E+00,-1.2284091705026587E+00, 2.9475186483875082E+00
 2.9950500000000000E+07, 7.2331449177506424E-01, 1.6613647117376736E-02, 3.1598984670564129E-02, 1.2612065891190793E+00,-1.1692635709406320E+00,-2.9618425670330406E-01
 3.0315750000000000E+07, 7.2330369330809174E-01, 1.7078878592988678E-02, 2.9828914361883403E-02, 1.2149508509095392E+00,-1.0780518422009731E+00, 2.8335859329213862E+00
 3.0681000000000000E+07, 7.2330301809989661E-01, 1.7547174801414166E-02, 2.7984157511087931E-02, 1.1691167581230038E+00,-9.1071483605465353E-01,-5.2582085489956776E-01
 3.1046250000000000E+07, 7.2330319345629746E-01, 1.8075261648826706E-02, 2.6066906205667584E-02, 1.1236231210027587E+00,-8.2348414344356580E-01, 2.6136544022857704E+00
 3.1411500000000000E+07, 7.2331413665530475E-01, 1.8538333702952905E-02, 2.4076479348070629E-02, 1.0785344226641775E+00,-3.4496598385153177E-01,-1.0636280887120710E+00
 3.1776750000000000E+07, 7.2329786784464511E-01, 1.8954225753970860E-02, 2.2018488205219483E-02, 1.0340847431983609E+00,-3.0158634702586107E-01, 2.1238396064999674E+00
 3.2142000000000000E+07, 7.2330767834261067E-01, 1.9412917283687357E-02, 1.9899111907892519E-02, 9.9037635901425436E-01, 6.1246859711289359E-01,-1.9946035921288388E+00
 3.2507250000000000E+07, 7.2330289800922909E-01, 1.9877113561587129E-02, 1.7722244070733001E-02, 9.4758275265898284E-01, 6.2233226431068278E-01, 1.2284508188848127E+00
 3.2872500000000000E+07, 7.2330502584664569E-01, 2.0314801192963621E-02, 1.5493331129502777E-02, 9.0593183586513726E-01, 1.1621294848292893E+00,-2.5207036210140936E+00
 3.3237750000000000E+07, 7.2330376334644852E-01, 2.0662234648553750E-02, 1.3210676665927542E-02, 8.6596050684020454E-01, 1.1996296964629520E+00, 6.7383585875319729E-01
 3.3603000000000000E+07, 7.2330358559864250E-01, 2.1067029061504813E-02, 1.0883440300575670E-02, 8.2891394921919725E-01, 1.4061690200470824E+00,-2.7475281948704291E+00
 3.3968250000000000E+07, 7.2330341320737856E-01, 2.1425021873216057E-02, 8.5179455151109997E-03, 7.9736350218961982E-01, 1.4627083962274945E+00, 4.1956679719106033E-01
 3.4333500000000000E+07, 7.2330613805623289E-01, 2.1832838816931332E-02, 6.1213050623316360E-03, 7.7727355988486568E-01, 1.5203029875877587E+00,-2.8688901577497736E+00
 3.4698750000000000E+07, 7.2329743058876916E-01, 2.2127716816504255E-02, 3.6991852363356310E-03, 7.9125169855368982E-01, 1.5389762594878436E+00, 2.8869005356970390E-01
 3.5064000000000000E+07, 7.2330708019381418E-01, 2.2468606229329221E-02, 1.3184092397947771E-03, 1.0272628501019661E+00, 1.2916463870789416E+00,-2.9480050584237745E+00
 3.5429250000000000E+07, 7.2330342310544138E-01, 2.2755511017499831E-02, 1.3998911505862506E-03, 1.4767080490500853E-01,-2.7253136195236425E+00, 2.0056980885781728E-01
 3.5794500000000000E+07, 7.2330012405511523E-01, 2.3137520800867412E-02, 3.8297586691155871E-03, 3.6106277847216828E-01, 3.6484821603672319E+00,-3.0047631394361018E+00
 3.6159750000000000E+07, 7.2330434090779172E-01, 2.3363840824798310E-02, 6.3273219505170482E-03, 3.7295898025642810E-01,-2.6601444662037101E+00, 1.3996527863922811E-01
 3.6525000000000000E+07, 7.2330364841990014E-01, 2.3659894787624623E-02, 8.8379068272042283E-03, 3.5252223839488189E-01, 3.7215819149363862E+00,-3.0474871673832404E+00
 3.6890250000000000E+07, 7.2330280874573738E-01, 2.3881737684908842E-02, 1.1352151668720651E-02, 3.2131271913965709E-01,-2.5653771612098502E+00, 9.3396640052433477E-02
 3.7255500000000000E+07, 7.2330529994406778E-01, 2.4237890733762518E-02, 1.3866136847780266E-02, 2.8525522248083574E-01, 3.8103628584103149E+00,-3.0805056665889410E+00
 3.7620750000000000E+07, 7.2330367458188727E-01, 2.4432251643253886E-02, 1.6375566483914483E-02, 2.4631431755496558E-01,-2.4693530634082097E+00, 5.8925779254771007E-02
 3.7986000000000000E+07, 7.2330451082504776E-01, 2.4721757259056034E-02, 1.8869717373539072E-02, 2.0567299643143649E-01, 3.8999925757415195E+00,-3.1049469343265610E+00
 3.8351250000000000E+07, 7.2330558860139849E-01, 2.4912252492234020E-02, 2.1343832572813415E-02, 1.6413870655249418E-01,-2.3719815499371282E+00, 3.2676282900748491E-02
 3.8716500000000000E+07, 7.2330000635598224E-01, 2.5224054207509582E-02, 2.3796947543990803E-02, 1.2201013543511438E-01, 3.9902364568378657E+00,-3.1232138230080158E+00
 3.9081750000000000E+07, 7.2331721683525851E-01, 2.5406799073392893E-02, 2.6224701046973713E-02, 7.9358148293440955E-02,-2.2732875288530279E+00, 1.4656976592272983E-02
 3.9447000000000000E+07, 7.2330331836575767E-01, 2.5660594879116056E-02, 2.8623745670411531E-02, 3.6459358869702925E-02, 4.0810620469513168E+00,-3.1347596501698294E+00
 3.9812250000000000E+07, 7.2330380687229245E-01, 2.5772596228979323E-02, 3.0986044844742263E-02, 6.7796969130610911E-03,-2.1797946112665918E+00, 3.7966591454467952E-03
 4.0177500000000000E+07, 7.2330632080391055E-01, 2.6035303011518462E-02, 3.3304214594397925E-02, 5.0115932210965095E-02, 4.1034350482463751E+00,-3.1407581466972343E+00
 4.0542750000000000E+07, 7.2331430595530322E-01, 2.6185372697830535E-02, 3.5580266360129960E-02, 9.3489211035908584E-02,-2.1963387157999170E+00, 1.0741297226588235E-05
 4.0908000000000000E+07, 7.2330301982565215E-01, 2.6397038621651495E-02, 3.7808814114566151E-02, 1.3694685621093741E-01,-2.2118470037158784E+00, 3.1410635814668812E+00
 4.1273250000000000E+07, 7.2330610081837698E-01, 2.6443196609304651E-02, 3.9982619818142294E-02, 1.8035661258708197E-01,-2.2136695805277906E+00,-3.0332275251717857E-03
 4.1638500000000000E+07, 7.2329978312943499E-01, 2.6651954996725461E-02, 4.2099727850050186E-02, 2.2386130608955476E-01,-2.2402604680010008E+00, 3.1357935024815853E+00
 4.2003750000000000E+07, 7.2331027402661974E-01, 2.6735701530842735E-02, 4.4149302011549700E-02, 2.6737147663193189E-01,-2.2240143114552922E+00,-1.3164130162293524E-02
 4.2369000000000000E+07, 7.2330153561410160E-01, 2.6886107736928348E-02, 4.6134340291499348E-02, 3.1079310507228119E-01,-2.2629616760710984E+00, 3.1250115351537775E+00
 4.2734250000000000E+07, 7.2330172792383296E-01, 2.6871467428856061E-02, 4.8046677667278936E-02, 3.5417174157049652E-01,-2.2276913036428776E+00,-3.0092800955206153E-02
 4.3099500000000000E+07, 7.2330704065165352E-01, 2.7016161323768922E-02, 4.9883796832066854E-02, 3.9753607587265960E-01,-2.2792577940587213E+00, 3.1081812228373584E+00
 4.3464750000000000E+07, 7.2330139556806083E-01, 2.7029406635902357E-02, 5.1641711811335693E-02, 4.4087951725386898E-01,-2.2231485049259776E+00,-5.5321690058385220E-02
 4.3830000000000000E+07, 7.2330242093764796E-01, 2.7168689193522000E-02, 5.3316737790736590E-02, 4.8425652740475089E-01,-2.2890053035402724E+00, 3.0852214249270542E+00
 4.4195250000000000E+07, 7.2330616979962603E-01, 2.7147035990347911E-02, 5.4900144695231537E-02, 5.2755762693271602E-01,-2.2114482985446129E+00,-8.8209031879743285E-02
 4.4560500000000000E+07, 7.2330190787971849E-01, 2.7236953253431246E-02, 5.6396622797956056E-02, 5.7075939452374080E-01,-2.2905672061704303E+00, 3.0546365833326448E+00
 4.4925750000000000E+07, 7.2330273326962491E-01, 2.7231790154994072E-02, 5.7801730151376927E-02, 6.1398517591022250E-01,-2.1883468819568863E+00,-1.3268957434550599E-01
 4.5291000000000000E+07, 7.2330450469248464E-01, 2.7363099482315866E-02, 5.9110815670654758E-02, 6.5721944981638325E-01,-2.2832431302064387E+00, 3.0157358707403676E+00
 4.5656250000000000E+07, 7.2330128865932364E-01, 2.7333672975111949E-02, 6.0322942634646916E-02, 7.0039424399488370E-01,-2.1540173273614704E+00,-1.8894137515306664E-01
 4.6021500000000000E+07, 7.2330749984706111E-01, 2.7387480075346138E-02, 6.1430405231482223E-02, 7.4353231732436442E-01,-2.2646460295994433E+00, 2.9662636765769856E+00
 4.6386750000000000E+07, 7.2329951916909296E-01, 2.7389870746692108E-02, 6.2437595315318103E-02, 7.8654853521361212E-01,-2.1016156109348332E+00,-2.6371426326962710E-01
 4.6752000000000000E+07, 7.2330502232921479E-01, 2.7539857804015255E-02, 6.3343748259724872E-02, 8.2959678354306765E-01,-2.2305584156509695E+00, 2.9020161195347720E+00
 4.7117250000000000E+07, 7.2330599105181204E-01, 2.7524613239623508E-02, 6.4142342333005087E-02, 8.7253807191184218E-01,-2.0240962733619217E+00,-3.6398946672657251E-01
 4.7482500000000000E+07, 7.2330170919719405E-01, 2.7587257566102443E-02, 6.4833487140797438E-02, 9.1541361266276833E-01,-2.1765945742263564E+00, 2.8189157997185439E+00
 4.7847750000000000E+07, 7.2329978637507419E-01, 2.7614692460709810E-02, 6.5414497612522438E-02, 9.5822896347301412E-01,-1.9022600022439349E+00,-5.0899468997184238E-01
 4.8213000000000000E+07, 7.2331271932477170E-01, 2.7731884037298798E-02, 6.5883576071656152E-02, 1.0009574303708373E+00,-2.0869773804173697E+00, 2.7008600255872697E+00
 4.8578250000000000E+07, 7.2329900090375965E-01, 2.7757474833935977E-02, 6.6245179062466297E-02, 1.0435288808485967E+00,-1.7080406029105215E+00,-7.2658104879259622E-01
 4.8943500000000000E+07, 7.2330875244117943E-01, 2.7813486924409568E-02, 6.6494797934321198E-02, 1.0860601573468893E+00,-1.9497943856260207E+00, 2.5364838515176618E+00
 4.9308750000000000E+07, 7.2329929114549141E-01, 2.7846779921646560E-02, 6.6629668324093783E-02, 1.1284762211874837E+00,-1.3898313199474752E+00,-1.0685409594845630E+00
 4.9674000000000000E+07, 7.2331676001608103E-01, 2.7948393626305024E-02, 6.6652348556921620E-02, 1.1707898908438816E+00,-1.7144650297030184E+00, 2.2748228615312707E+00
 5.0039250000000000E+07, 7.2330438598054902E-01, 2.8039662202249474E-02, 6.6560466458548281E-02, 1.2129723636848402E+00,-9.4006215428338291E-01,-1.5420385710011086E+00
 5.0404500000000000E+07, 7.2330441108558696E-01, 2.8110840463736349E-02, 6.6356869006996277E-02, 1.2549508665966707E+00,-1.3548471548696654E+00, 1.8900980162062593E+00
 5.0769750000000000E+07, 7.2330076289636969E-01, 2.8158999348934146E-02, 6.6044869450826396E-02, 1.2968119019653288E+00,-4.8717559391389909E-01,-2.0187722898921128E+00
 5.1135000000000000E+07, 7.2331585886088867E-01, 2.8251423549100131E-02, 6.5618621634392943E-02, 1.3385545902609979E+00,-8.8350719934234057E-01, 1.3948075283693759E+00
 5.1500250000000000E+07, 7.2329843111151881E-01, 2.8405221680197611E-02, 6.5080412026836107E-02, 1.3800756634080840E+00,-1.7220956311834890E-01,-2.3572903137779719E+00
 5.1865500000000000E+07, 7.2330723834762312E-01, 2.8467672652931104E-02, 6.4434412848429629E-02, 1.4213831574642461E+00,-4.8990724581563533E-01, 9.7857874174618009E-01
 5.2230750000000000E+07, 7.2330252250632932E-01, 2.8564194477842860E-02, 6.3679107525583617E-02, 1.4624298850355999E+00, 1.7655290069728213E-02,-2.5705569413763278E+00
 5.2596000000000000E+07, 7.2330318288289652E-01, 2.8672796306335482E-02, 6.2822184828158420E-02, 1.5032138127438301E+00,-2.2540645934080594E-01, 6.9302543793056393E-01
 5.2961250000000000E+07, 7.2330484684553842E-01, 2.8869422927112299E-02, 6.1856875793576009E-02, 1.5438085026550932E+00, 1.3803467022473681E-01,-2.7136727292456948E+00
 5.3326500000000000E+07, 7.2330239487628689E-01, 2.8985935314536419E-02, 6.0788783442674091E-02, 1.5575634262574807E+00, 2.1832696156603211E+00, 5.1020760491715678E-01
 5.3691750000000000E+07, 7.2330190921866189E-01, 2.9151376491792932E-02, 5.9621369687551912E-02, 1.5177148724902549E+00, 2.2682522160387917E+00,-2.8122632929743410E+00
 5.4057000000000000E+07, 7.2330330326390690E-01, 2.9270089437757319E-02, 5.8356391831934702E-02, 1.4782708118736809E+00, 2.3281220730354786E+00, 3.8269007072715783E-01
 5.4422250000000000E+07, 7.2329977122297351E-01, 2.9511661385673293E-02, 5.6995502424937200E-02, 1.4392427824749707E+00, 2.3653283613691469E+00,-2.8884819316466870E+00
 5.4787500000000000E+07, 7.2330462032829523E-01, 2.9672696761976470E-02, 5.5546691022566777E-02, 1.4007351700549300E+00, 2.4337780980621164E+00, 2.9210807952907286E-01
 5.5152750000000000E+07, 7.2330579173815135E-01, 2.9906865398568117E-02, 5.4006676440969056E-02, 1.3627631709606616E+00, 2.4416844053034112E+00,-2.9456116726467281E+00
 5.5518000000000000E+07, 7.2329585954887732E-01, 3.0042142132368266E-02, 5.2380634938733531E-02, 1.3255246292060476E+00, 2.5159061136016887E+00, 2.2204385537827562E-01
