 t,px,py,pz,vx,vy,vz
 1.8993000000000000E+07,-5.3411127407073256E-01, 8.3177131732011300E-01, 2.4033588352253048E-02, 1.3461555874378313E-02,-5.3145554564114413E-02,-1.9433868143375115E-05
 1.9358250000000000E+07,-8.4494235167709686E-01, 5.5450617308156580E-01, 2.2009241898291337E-03, 1.3723770845682062E-01,-1.1040803321935101E-01, 7.4240227182188039E-06
 1.9723500000000000E+07, 5.5456738348426082E-01, 8.4420043872674400E-01,-2.1461677493613326E-02,-1.2501441858750096E-02, 1.1966304959503330E-02,-5.7293177104608873E-05
 2.0088750000000000E+07, 7.9965677957835124E-01, 5.7899438884468379E-01, 1.7943155581221630E-03, 1.3855403629929408E-01, 1.2181755061099001E-01,-4.9657766308070692E-05
 2.0454000000000000E+07,-6.2350670289909360E-01, 7.6595339863887213E-01, 1.6982834216270414E-02, 1.6943674936478675E-02,-4.8385834923708716E-02,-2.3377068304680851E-05
 2.0819250000000000E+07,-7.7858112682987302E-01, 6.4573913620392620E-01,-5.2133167427931568E-03,-5.1434758728999823E-02, 2.0578668632687574E-02,-1.7334761095939619E-05
 2.1184500000000000E+07, 6.4386723684733638E-01, 7.7951981805301596E-01,-1.2833508473797552E-02,-1.6399257345832013E-02, 6.8465060662384215E-03,-3.4654206786867581E-05
 2.1549750000000000E+07, 7.3080425812990979E-01, 6.6247191518067949E-01, 6.8462279735461776E-03, 2.7641336334559292E-02, 4.8581708247665681E-02,-2.5285037537298085E-05
 2.1915000000000000E+07,-7.2245326964131817E-01, 6.7236814400272593E-01, 7.2071690614721315E-03, 2.7139903931887605E-02,-4.9055760456373297E-02,-2.2283435266278647E-05
 2.2280250000000000E+07,-5.6317097077420186E-01, 8.4116962185922761E-01,-6.1501567360299691E-03,-2.5884718381366717E-02, 8.1336377602262856E-03,-1.9264441924350711E-05
 2.2645500000000000E+07, 1.0079090988683108E+00, 9.0267104874560272E-02,-2.9609579780404426E-03,-3.4102998905963550E-02, 1.4003797015107726E-02,-1.3365429020966198E-05
 2.3010750000000000E+07, 2.8521216558139290E-01, 9.4343609476998413E-01, 2.8696582530453266E-03, 2.5666227060359283E-02, 1.4518055844316444E-01,-1.5117737430825904E-05
 2.3376000000000000E+07,-2.0823952425836037E-01, 9.6401094793269337E-01,-9.1302254047655586E-04,-4.3508896047175158E-02, 1.1885458899168087E-01,-2.6008207075383809E-06
 2.3741250000000000E+07,-7.0294908504793269E-03, 1.0130422284212164E+00,-4.9762605748188889E-05,-3.4271137957721305E-02, 2.4931249397702056E+00,-1.3639833968244609E-07
 2.4106500000000000E+07, 1.4307135812165672E-01, 1.0025204799503369E+00, 1.4395474962053832E-03, 2.9867719084440143E-02, 3.2945451313077839E-01,-1.0049496786069370E-05
 2.4471750000000000E+07, 4.4908219092951873E-01, 8.7659577419946333E-01, 6.1874720653746682E-04, 1.2688332977830222E-01, 2.8595541899407872E-01,-2.2343697165586301E-05
 2.4837000000000000E+07,-3.1639743075165161E-01, 9.3339822336343126E-01,-4.3907049211038022E-03,-3.1406286578406398E-02, 3.8315182850277310E-02,-1.2828988483509258E-05
 2.5202250000000000E+07,-1.0066686479038409E+00, 1.1908017920178549E-01, 8.0899942288827423E-03, 1.8886035726451717E-02,-1.9311693741783077E-02, 2.7026959324658677E-05
 2.5567500000000000E+07, 4.5009644824375444E-01, 9.0781607234294059E-01, 7.8084280546873511E-03, 2.6550212866288701E-02, 9.1743988216124728E-02,-4.2728135312705473E-05
 2.5932750000000000E+07, 8.1220893152664086E-01, 5.5581518525468165E-01,-1.6109693105267525E-02,-1.4662685179205723E-02, 1.1130666544469687E-02,-4.5618975656081258E-05
 2.6298000000000000E+07,-5.7852007240314474E-01, 7.9718722709578471E-01,-9.9411752396517724E-03,-3.3969026098352874E-02, 1.7096014172103588E-02,-3.1168502795122306E-05
 2.6663250000000000E+07,-5.7794701027483619E-01, 8.3319223135262732E-01, 2.2159750427542715E-02, 1.7575268265430804E-02,-5.5077867641187057E-02,-4.1724035281345820E-05
 2.7028500000000000E+07, 7.0376045640511098E-01, 7.2963275453315080E-01, 1.2677079942834575E-02, 2.8994863369885493E-02, 5.4483226269745166E-02,-6.0447097664234805E-05
 2.7393750000000000E+07, 4.4253620928046777E-01, 8.7831942956264542E-01,-2.5617056301285319E-02,-1.6524708257247597E-02, 6.0390504815291055E-03,-6.8045226484509793E-05
 2.7759000000000000E+07,-8.3483698463091538E-01, 5.2177096250636501E-01,-1.1600399699355701E-02,-4.5459244227831229E-02, 7.8265792334114483E-03,-3.8752179310852473E-05
 2.8124250000000000E+07,-3.3598134173804978E-01, 9.5689990540728753E-01, 3.0593283991607281E-02, 1.8404695870341971E-02,-1.0356504194734917E-01,-8.5093923374932607E-05
 2.8489500000000000E+07, 9.4699965642077211E-01, 3.6266225866573787E-01, 1.1448888934658513E-02, 4.6766341743666291E-02, 3.6054625155435664E-02,-3.8051345753168452E-05
 2.8854750000000000E+07, 2.7518580976462731E-01, 9.4362017433848311E-01,-3.3640654572836978E-02,-1.7273630131611921E-02, 3.2064390413346928E-03,-8.9480408508787375E-05
 2.9220000000000000E+07,-9.6136379727859944E-01, 2.1125159064406956E-01,-4.4194028625928567E-03,-1.4733626712300157E-01, 1.4504626303448620E-02,-1.4749264664611496E-05
 2.9585250000000000E+07,-2.1096302737519981E-01, 9.9182773494401533E-01, 3.9624491773067427E-02, 1.7342315006886114E-02,-1.6296810314413060E-01,-1.0596835115761704E-04
 2.9950500000000000E+07, 9.8968413568430980E-01, 2.2208233548761594E-01, 6.3061908155113760E-04, 1.0088774384350359E+00, 2.4374653892284162E-01,-5.3546412437232389E-05
 3.0315750000000000E+07, 1.6880469478725338E-01, 9.6794145633853446E-01,-4.1846373238636166E-02,-1.6508711811621508E-02, 7.0941405420529039E-03,-1.1215757228655626E-04
 3.0681000000000000E+07,-9.7877386846422632E-01, 1.0359170431816482E-01, 8.9795602782645704E-03, 7.7665254441709700E-02,-2.5768025171421745E-02, 2.9579870154151529E-05
 3.1046250000000000E+07,-9.9366726048119233E-02, 1.0089106818961453E+00, 4.5040520908207156E-02, 1.6663132781415062E-02,-3.4202692282371550E-01,-1.1642593342829006E-04
 3.1411500000000000E+07, 1.0079791910391451E+00, 1.1107079393426689E-01,-1.4559398580422279E-02,-4.5961092465643595E-02, 1.1972877791877109E-02,-7.7495678754899348E-05
 3.1776750000000000E+07, 5.9820646543447438E-02, 9.8078054454829966E-01,-4.4232993142784970E-02,-1.6823414202393670E-02, 1.1236683532595730E-02,-1.2004887015620578E-04
 3.2142000000000000E+07,-9.8416261845091735E-01, 4.9639394426494333E-03, 2.4768392026131972E-02, 2.7191521152895526E-02,-1.7584544259226554E-02, 7.8863995675241522E-05
 3.2507250000000000E+07, 1.3048197368965628E-02, 1.0135133341658762E+00, 4.3701961173587940E-02, 1.7045406839801030E-02, 2.6398878283000444E+00,-1.2138208126579348E-04
 3.2872500000000000E+07, 1.0133731275137423E+00, 1.5548260570303054E-03,-3.1060165688964768E-02,-2.0435119315422769E-02, 1.6911117463813911E-02,-1.0166022719167887E-04
 3.3237750000000000E+07,-5.0401832220727909E-02, 9.8185845388242121E-01,-3.9769795871535500E-02,-1.8362918913382945E-02, 1.7097360410952563E-02,-1.0979474079133601E-04
 3.3603000000000000E+07,-9.7761393284882114E-01, 1.1338879896496795E-01, 3.9849039240712793E-02, 1.5290633519121069E-02,-1.9333616068286551E-02, 1.0062157197335062E-04
 3.3968250000000000E+07, 1.2435512202669502E-01, 1.0058520455300866E+00, 3.5450355660378151E-02, 1.8947770164599507E-02, 2.9130272836548682E-01,-1.2117216687612991E-04
 3.4333500000000000E+07, 1.0057691264583082E+00, 1.1415670711462278E-01,-4.5582720220363665E-02,-1.1312842620673676E-02, 1.5783353350066726E-02,-1.4562737825505820E-04
 3.4698750000000000E+07,-1.6056612868016465E-01, 9.7075746293430776E-01,-2.8916662695677695E-02,-2.2377873353770478E-02, 2.8387935014086593E-02,-8.1531751687313918E-05
 3.5064000000000000E+07,-9.5944948935969354E-01, 2.2068738150296108E-01, 5.1225910510232647E-02, 9.5309512357372173E-03,-2.0082513861225552E-02, 1.1937287092049103E-04
 3.5429250000000000E+07, 2.3283322732963646E-01, 9.8635302458592533E-01, 2.1670345465987600E-02, 2.4984076507646027E-02, 1.7956040354421246E-01,-1.1629646667217193E-04
 3.5794500000000000E+07, 9.8556873005804380E-01, 2.2491761157518270E-01,-5.5210622476196576E-02,-6.5639615427022712E-03, 1.5917751264985427E-02,-1.7168876759299416E-04
 3.6159750000000000E+07,-2.6906513056204379E-01, 9.4715568400957795E-01,-1.3599294775049937E-02,-3.6990763351472306E-02, 6.6421735607482796E-02,-3.9283358382039184E-05
 3.6525000000000000E+07,-9.3116929468187071E-01, 3.2628683688988719E-01, 5.6758344530923426E-02, 5.7655944726651169E-03,-2.0453149939923428E-02, 1.3330917615319483E-04
 3.6890250000000000E+07, 3.3739036103449144E-01, 9.5568288858060879E-01, 4.9504560232364221E-03, 7.5246228555322189E-02, 2.6401367905306383E-01,-1.0749646852015726E-04
 3.7255500000000000E+07, 9.5221624015665129E-01, 3.3185562543119573E-01,-5.8091460270202899E-02,-3.4045826433097932E-03, 1.6839359625450832E-02,-1.7559042343959460E-04
 3.7620750000000000E+07,-3.7455684148257867E-01, 9.1078610543063776E-01, 3.2880350738457575E-03, 9.6312602461631230E-02,-2.8002454942833571E-01, 9.7509224145396933E-06
 3.7986000000000000E+07,-9.0074218366859693E-01, 4.3343729143680759E-01, 5.6016517944208831E-02, 2.6223486084359375E-03,-2.0318836131019629E-02, 1.4263010696251698E-04
 3.8351250000000000E+07, 4.3739712281618714E-01, 9.1446585920805046E-01,-1.1578417783493802E-02,-1.6286408900706820E-02, 5.1957229961044635E-03,-9.5735065158759916E-05
 3.8716500000000000E+07, 8.9802042371079449E-01, 4.2867853567980507E-01,-5.3457987578805516E-02,-8.4267398976231155E-04, 1.8713999452901510E-02,-1.5690724243573861E-04
 3.9081750000000000E+07,-4.7510964411625495E-01, 8.6177287245709311E-01, 1.8483587323074827E-02, 6.2517238535968285E-03,-4.7473312754708848E-02, 5.6309178360668688E-05
 3.9447000000000000E+07,-8.5585993173792896E-01, 5.3703811776303301E-01, 4.8728771618985686E-02,-4.7423536700566386E-04,-1.9762009659827391E-02, 1.4361989822789809E-04
 3.9812250000000000E+07, 5.3242856334932853E-01, 8.6338844086136979E-01,-2.4937238154009504E-02,-6.0948704060319716E-04, 3.1258162039777070E-02,-8.2201313477268077E-05
 4.0177500000000000E+07, 8.3819322173304533E-01, 5.1844389801039270E-01,-4.3617711214473304E-02, 1.9360435404417991E-03, 2.1682028086604639E-02,-1.2475009796891818E-04
 4.0542750000000000E+07,-5.6908677595499058E-01, 8.0094033771899942E-01, 2.9233710469366386E-02,-1.1217862097537793E-03,-2.8594147330463733E-02, 8.6591829723037643E-05
 4.0908000000000000E+07,-7.9289682010871398E-01, 6.3174755270320737E-01, 3.6627225170255628E-02,-1.2701406857975283E-03,-2.0645515243669456E-02, 1.2230707667112764E-04
 4.1273250000000000E+07, 6.2200939329153870E-01, 8.0296329670412270E-01,-3.2975736904482369E-02,-7.9992229412290442E-04, 2.6576581131317212E-02,-8.8691156977329025E-05
 4.1638500000000000E+07, 7.7585368999029258E-01, 6.0328728833898859E-01,-3.1126314293465431E-02,-8.1147543179541375E-04, 2.1505236213198324E-02,-1.0860231821771619E-04
 4.2003750000000000E+07,-6.5490468210799369E-01, 7.2961845274269521E-01, 3.3943806563646997E-02, 2.5557870182990588E-03,-2.9073481185089418E-02, 7.2190597071285708E-05
 4.2369000000000000E+07,-7.1848764466553372E-01, 7.1905423263776469E-01, 2.3028504153440359E-02, 4.3777638030897551E-03,-2.8288042630801449E-02, 7.5473850177714864E-05
 4.2734250000000000E+07, 7.0556391139965491E-01, 7.3361122802788703E-01,-3.4834729148173330E-02,-3.0219870125619431E-03, 2.1203902202899673E-02,-9.5072424277220521E-05
 4.3099500000000000E+07, 7.0639471490901407E-01, 6.8028172149188970E-01,-1.8582595323485111E-02,-6.5240779642061139E-03, 1.8036001977394862E-02,-9.1439656323349431E-05
 4.3464750000000000E+07,-7.3142725126995412E-01, 6.4936148067511235E-01, 3.2591613851776176E-02, 4.6913143042020293E-03,-2.7653160434801621E-02, 5.8142112429418294E-05
 4.3830000000000000E+07,-6.3372711417010308E-01, 7.9809290382371023E-01, 1.1045456847582711E-02, 1.6175472988833886E-02,-4.7481639747232678E-02, 3.5352653258840071E-05
 4.4195250000000000E+07, 7.8230010363659530E-01, 6.5535480833748250E-01,-3.1104515815996228E-02,-4.3415213937568033E-03, 1.8326132156995235E-02,-8.6528803921213530E-05
 4.4560500000000000E+07, 6.2990966128042225E-01, 7.4900160034327801E-01,-8.6465829455471890E-03,-1.8044282436357872E-02, 5.8223590037345735E-03,-7.0697894110546456E-05
 4.4925750000000000E+07,-7.9764601372700472E-01, 5.6174041308846467E-01, 2.6598205626915068E-02, 5.9366276768741616E-03,-2.5723936750609293E-02, 4.5934007473220865E-05
 4.5291000000000000E+07,-5.3952036661158831E-01, 8.6739586531807433E-01, 3.1922717462175856E-03, 5.6199374420383676E-02,-1.2220417255645361E-01, 9.9423282941402085E-06
 4.5656250000000000E+07, 8.5104179304953298E-01, 5.6844094344283924E-01,-2.3641620940979730E-02,-4.8290759958585757E-03, 1.6967357469971384E-02,-6.7306163518855610E-05
 4.6021500000000000E+07, 5.4727879656911227E-01, 8.0922828627927001E-01,-3.1884224812276556E-03,-4.0347477916964941E-02,-2.8257757710268762E-02,-4.7519353957907760E-05
 4.6386750000000000E+07,-8.5294923427997804E-01, 4.6839347644651852E-01, 1.8402274174420453E-02, 5.6087011201262447E-03,-2.3228876480410998E-02, 3.6908094525461134E-05
 4.6752000000000000E+07,-4.3697757510587037E-01, 9.2558055386663485E-01, 7.7269034659746224E-04, 1.4330941173072961E-01,-3.4287960058615041E-01, 2.3371962051923158E-06
 4.7117250000000000E+07, 9.1059657647161518E-01, 4.7323858100251209E-01,-1.5087763420139347E-02,-3.0440795782880419E-03, 1.7291849442810727E-02,-4.4106295769627141E-05
 4.7482500000000000E+07, 4.5929497443534878E-01, 8.6125400105589078E-01,-2.8614525700016058E-03,-1.6558102977547940E-02, 6.3704228526179222E-03,-2.3063645489517871E-05
 4.7847750000000000E+07,-8.9699787084649985E-01, 3.7073732600806025E-01, 1.0752656124640604E-02,-8.9928932292406588E-05,-1.9123211429175072E-02, 3.1956445513152076E-05
 4.8213000000000000E+07,-3.2782853028412995E-01, 9.7107657781784873E-01, 3.6182853784600530E-03, 3.9441482573653963E-04,-5.3594315613474885E-02, 9.1571876786939162E-06
 4.8578250000000000E+07, 9.5969155869203937E-01, 3.7048450961233098E-01,-8.2233008146611660E-03,-1.1568683784550723E-03, 1.7461837035709502E-02,-2.9670910083073344E-05
 4.8943500000000000E+07, 3.6662969897982145E-01, 9.0526527665724765E-01,-7.0466033912461919E-03,-9.3517305294040509E-03, 2.3785037326988553E-02,-1.8704121778448740E-05
 4.9308750000000000E+07,-9.2993168512672819E-01, 2.7017187720381097E-01, 6.0324062095030544E-03, 1.4872857916017349E-02,-2.2801719905460899E-02, 2.0087137659909553E-05
 4.9674000000000000E+07,-2.1396755449557237E-01, 1.0027773359149879E+00, 1.0160119459991757E-02, 1.4625298905791145E-02,-1.4885968337877181E-01,-1.9146308710098171E-05
 5.0039250000000000E+07, 9.9718955290781452E-01, 2.6131544204106816E-01,-5.2730945458048153E-03,-2.7965852048702982E-02, 9.9044920928625726E-03,-3.3392399996199962E-05
 5.0404500000000000E+07, 2.6947850374223414E-01, 9.4180586550819501E-01,-1.4098345322893297E-02,-1.4662435292924039E-02, 1.2522828403663758E-02,-3.7516201094338350E-05
 5.0769750000000000E+07,-9.5187599951996316E-01, 1.6756232459600406E-01, 5.7167453040158078E-03, 4.1001329550705269E-02,-2.5269503896677765E-02, 1.8852354725473711E-05
 5.1135000000000000E+07,-9.7380094322993771E-02, 1.0197939752448208E+00, 1.7931654988831886E-02, 1.6254945590125146E-02,-3.4667317091241595E-01,-4.4989157702066987E-05
 5.1500250000000000E+07, 1.0219850253343568E+00, 1.4706719584166913E-01,-7.3983902811013422E-03,-3.7662417164288697E-02, 1.1392223663537168E-02,-4.1149661574351517E-05
 5.1865500000000000E+07, 1.6778920272072609E-01, 9.7050807449780996E-01,-2.1753710812196875E-02,-1.5768888837560866E-02, 1.1184220251296574E-02,-5.8306935282500902E-05
 5.2230750000000000E+07,-9.6293937060611579E-01, 6.4082597338879596E-02, 1.0109968056426303E-02, 3.4778529009841831E-02,-2.0155076223555498E-02, 3.2858342499735302E-05
 5.2596000000000000E+07, 1.9529478736704624E-02, 1.0217519907772565E+00, 2.4227708654821840E-02, 1.6937852664851413E-02, 1.7657713599452725E+00,-6.7539069222034590E-05
 5.2961250000000000E+07, 1.0331530911079596E+00, 2.9849365871122895E-02,-1.4408143674047616E-02,-2.6651505410468658E-02, 1.5855915995834448E-02,-5.2246984120716723E-05
 5.3326500000000000E+07, 6.1811741659747885E-02, 9.9039734461200446E-01,-2.7635332646749156E-02,-1.6544612417535888E-02, 1.2781898634928844E-02,-7.4975448216022667E-05
 5.3691750000000000E+07,-9.6323313235129981E-01, 3.9623613755339571E-02, 1.8379526454277283E-02, 2.3543636050094470E-02,-1.8798764522137884E-02, 5.2266319497334057E-05
 5.4057000000000000E+07, 1.3446199651801849E-01, 1.0089534172105319E+00, 2.6814251769437841E-02, 1.8270647827592693E-02, 2.6481733263223273E-01,-8.6306371546827440E-05
 5.4422250000000000E+07, 1.0302642542887501E+00, 8.8125983658177809E-02,-2.4893709919891139E-02,-1.7435343630380330E-02, 1.5176715965275431E-02,-8.0633531970145477E-05
 5.4787500000000000E+07,-4.7797596543835350E-02, 9.9868982677509244E-01,-2.9677984791967080E-02,-1.7977395711165842E-02, 1.6373888339204043E-02,-8.1907130862900960E-05
 5.5152750000000000E+07,-9.5271087187681314E-01, 1.4273086353869466E-01, 2.8817978157758474E-02, 1.6551256264579546E-02,-2.0501890689326768E-02, 6.5212496389753912E-05
 5.5518000000000000E+07, 2.4542427387904014E-01, 9.8271538609800757E-01, 2.4442662217027202E-02, 2.1297280015110862E-02, 1.5523394016438710E-01,-1.0109153578466357E-04
