 t,px,py,pz,vx,vy,vz
 1.1000000000000000E+03, 1.7514614483030019E+01, 4.2993962239023602E+01,-9.6670846296540471E+00,-7.4320173601956585E-01, 2.6156756590272678E-01, 1.8732663539324548E-01
 1.2000000000000000E+03,-2.0641580548998995E+01,-2.0236925276548607E+01, 8.1413295030031207E+00, 8.4742604284972145E-01,-9.3912607492913536E-01,-1.4511716666851737E-01
 1.3000000000000000E+03, 4.1348008990522310E+01, 1.8101214369343488E+01,-1.3911008860710609E+01,-2.3213598222823259E-01, 7.8194364619825985E-01,-1.6313679445587061E-02
 1.4000000000000000E+03,-2.4350771147867757E+01, 2.8565245457342691E+01, 4.0021438238598348E+00,-5.7491648926040284E-01,-8.2588939598554822E-01, 2.5475259362245389E-01
 1.5000000000000000E+03, 3.3812329697795235E+01,-1.9172556273062234E+01,-7.7507247608617691E+00, 6.3753100929419015E-01, 7.2021013518033905E-01,-2.6136899155966925E-01
 1.6000000000000000E+03, 1.0734682535176042E+01, 4.4789865659007539E+01,-7.8793231008995210E+00,-7.8954931305943110E-01, 1.1310438647916628E-01, 2.1662475842578530E-01
 1.7000000000000000E+03,-1.2389744456236738E+01,-2.6921764247708314E+01, 6.4556935747378290E+00, 1.0584502593428065E+00,-6.5235516094111434E-01,-2.3706930633024842E-01
 1.8000000000000000E+03, 3.9113574471077634E+01, 2.4232114739322295E+01,-1.3909133327416983E+01,-3.4979028486907515E-01, 7.1844897202880686E-01, 2.4784981970215319E-02
 1.9000000000000000E+03,-2.8044322959204735E+01, 2.1898384094493835E+01, 5.7904429848988181E+00,-4.2303734221628753E-01,-9.7400533099773778E-01, 2.2619422724932950E-01
 2.0000000000000000E+03, 3.7873054366614447E+01,-1.3730852656305945E+01,-9.5100246707769394E+00, 4.8493567799737408E-01, 7.9110121571271186E-01,-2.2441942299524120E-01
 2.1000000000000000E+03, 5.6005260196370248E+00, 4.5290926059832394E+01,-6.4295919458370676E+00,-8.0891767210350585E-01,-2.5982072733310053E-03, 2.3452853665571735E-01
 2.2000000000000000E+03,-5.6265870790436541E+00,-3.0087555773973790E+01, 4.8233400138458009E+00, 1.1397120805560768E+00,-4.1423862862230187E-01,-2.8607279901433774E-01
 2.3000000000000000E+03, 3.7075001787426636E+01, 2.8228638557171244E+01,-1.3733211271444267E+01,-4.2350262686025231E-01, 6.6530624135457972E-01, 5.2014189815380002E-02
 2.4000000000000000E+03,-2.9832544554403462E+01, 1.6850320893025462E+01, 6.8509846101870702E+00,-2.9638778969250201E-01,-1.0602573528323924E+00, 1.9832882920926090E-01
 2.5000000000000000E+03, 3.9985219633751662E+01,-9.9078585397881422E+00,-1.0527490261418642E+01, 3.8584868697734065E-01, 8.2086753289124903E-01,-1.9872095891697850E-01
 2.6000000000000000E+03, 2.1095823552723054E+00, 4.5155191853315664E+01,-5.3964699680678221E+00,-8.1546970953104547E-01,-8.3365202729361376E-02, 2.4494931312586840E-01
 2.7000000000000000E+03,-7.8124801416195289E-01,-3.1420597933487969E+01, 3.5563222108727479E+00, 1.1601481184643105E+00,-2.4818760808029683E-01,-3.0960991451940878E-01
 2.8000000000000000E+03, 3.5441163144703516E+01, 3.0761577898788996E+01,-1.3522207460778583E+01,-4.7055909054016648E-01, 6.2554888164797573E-01, 6.9948911571463865E-02
 2.9000000000000000E+03,-3.0669825615850939E+01, 1.2984824624062805E+01, 7.5050469756967786E+00,-1.9462601869975996E-01,-1.1125409803851904E+00, 1.7422868948328915E-01
 3.0000000000000000E+03, 4.1213390583314784E+01,-7.1051867813438276E+00,-1.1180250771634554E+01, 3.1647071511227931E-01, 8.3492051350340157E-01,-1.8005377491150165E-01
 3.1000000000000000E+03,-4.6664044395700677E-01, 4.4788380498615346E+01,-4.6083384313801377E+00,-8.1699466157206801E-01,-1.4442986294960472E-01, 2.5184343006763521E-01
 3.2000000000000000E+03, 2.8917416297556566E+00,-3.1977040297286578E+01, 2.5494556468968672E+00, 1.1578277949716416E+00,-1.2633620406711152E-01,-3.2185142963479513E-01
 3.3000000000000000E+03, 3.4061160633923947E+01, 3.2555644876254306E+01,-1.3310049536943932E+01,-5.0480519973704763E-01, 5.9371364133129811E-01, 8.3281596425295298E-02
 3.4000000000000000E+03,-3.1048396280892572E+01, 9.7610472342796051E+00, 7.9570156247453632E+00,-1.0653725076268034E-01,-1.1472441732124006E+00, 1.5231601648858217E-01
